series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2003	2006	2007	2009	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	20	1.576257417	42.54548611	AND	Andorra	3	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	20	1.576257417	42.54548611	AND	Andorra	4	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	20	1.576257417	42.54548611	AND	Andorra	5	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	20	1.576257417	42.54548611	AND	Andorra	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	20	1.576257417	42.54548611	AND	Andorra	7	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	20	1.576257417	42.54548611	AND	Andorra	8	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	20	1.576257417	42.54548611	AND	Andorra	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	24	17.57817062	-12.33724746	AGO	Angola	1	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	24	17.57817062	-12.33724746	AGO	Angola	2	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	24	17.57817062	-12.33724746	AGO	Angola	3	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	24	17.57817062	-12.33724746	AGO	Angola	4	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	24	17.57817062	-12.33724746	AGO	Angola	5	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	24	17.57817062	-12.33724746	AGO	Angola	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	24	17.57817062	-12.33724746	AGO	Angola	7	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	24	17.57817062	-12.33724746	AGO	Angola	8	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	24	17.57817062	-12.33724746	AGO	Angola	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	4	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	5	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	7	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	8	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary			89.15		57.9							2009	57.9	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	2	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary			89.4645		54.72519							2009	54.72519	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	3	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary			89.81		51.39							2009	51.39	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	4	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	5	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	7	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary						71.45076					71.45076	2011	71.45076	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	8	MALE	PERCENT	PRIMAR	Male	Percentage	primary						70.38					70.38	2011	70.38	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary						72.63					72.63	2011	72.63	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	32	-65.14563274	-35.19446255	ARG	Argentina	1	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	39.81		37.94		38.81		36.95			48.13	42.54	2015	48.13	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	32	-65.14563274	-35.19446255	ARG	Argentina	2	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	41.32499		35.85652		36.44542		33.51507			43.94562	38.730345	2015	43.94562	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	32	-65.14563274	-35.19446255	ARG	Argentina	3	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	42.52		34		34.4		30.28			40.11	35.195	2015	40.11	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	32	-65.14563274	-35.19446255	ARG	Argentina	4	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3								74.37			74.37	2013	74.37	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	32	-65.14563274	-35.19446255	ARG	Argentina	5	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3								72.24475			72.24475	2013	72.24475	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	32	-65.14563274	-35.19446255	ARG	Argentina	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3								70.13			70.13	2013	70.13	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	32	-65.14563274	-35.19446255	ARG	Argentina	7	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary			86.5891					92.33177			92.33177	2013	92.33177	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	32	-65.14563274	-35.19446255	ARG	Argentina	8	MALE	PERCENT	PRIMAR	Male	Percentage	primary			87.17					91.78			91.78	2013	91.78	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	32	-65.14563274	-35.19446255	ARG	Argentina	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary			86.58					92.92			92.92	2013	92.92	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	36	134.3499412	-25.57717202	AUS	Australia	1	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	90.69	85.09	87.65		84.59		81.73			78.17	79.95	2015	78.17	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	36	134.3499412	-25.57717202	AUS	Australia	2	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	89.67318	85.6574	87.0328		84.12645		80.33285			78.46462	79.398735	2015	78.46462	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	36	134.3499412	-25.57717202	AUS	Australia	3	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	88.85	86.24	86.39		83.69		78.85			78.77	78.81	2015	78.77	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	36	134.3499412	-25.57717202	AUS	Australia	4	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3		88.62		92.64		90.57				90.51	90.54	2015	90.51	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	36	134.3499412	-25.57717202	AUS	Australia	5	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3		88.37703		91.87955		90.76689				90.56623	90.66656	2015	90.56623	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	36	134.3499412	-25.57717202	AUS	Australia	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3		88.11		91.11		90.96				90.62	90.79	2015	90.62	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	36	134.3499412	-25.57717202	AUS	Australia	7	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	36	134.3499412	-25.57717202	AUS	Australia	8	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	36	134.3499412	-25.57717202	AUS	Australia	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	40	14.14172472	47.58704857	AUT	Austria	1	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	87.17	80.83	82.63		78.65		83.89			81.21	82.55	2015	81.21	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	40	14.14172472	47.58704857	AUT	Austria	2	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	84.44446	81.23016	80.00001		76.7601		81.34507			78.24862	79.796845	2015	78.24862	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	40	14.14172472	47.58704857	AUT	Austria	3	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	82.61	81.63	77.27		74.94		78.81			75.23	77.02	2015	75.23	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	40	14.14172472	47.58704857	AUT	Austria	4	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	40	14.14172472	47.58704857	AUT	Austria	5	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	40	14.14172472	47.58704857	AUT	Austria	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	40	14.14172472	47.58704857	AUT	Austria	7	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary				92.8286		95.4627					95.4627	2011	95.4627	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	40	14.14172472	47.58704857	AUT	Austria	8	MALE	PERCENT	PRIMAR	Male	Percentage	primary				93.31		95.68					95.68	2011	95.68	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	40	14.14172472	47.58704857	AUT	Austria	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary				92.31		95.23					95.23	2011	95.23	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	44	-78.05111663	24.69546597	BHS	Bahamas	1	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	44	-78.05111663	24.69546597	BHS	Bahamas	2	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	44	-78.05111663	24.69546597	BHS	Bahamas	3	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	44	-78.05111663	24.69546597	BHS	Bahamas	4	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	44	-78.05111663	24.69546597	BHS	Bahamas	5	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_MAT_PROF	Minimum proficiency in mathematics, by education level and sex (%)	44	-78.05111663	24.69546597	BHS	Bahamas	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
