GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,8,Albania,2013.0,,29.3,Float,ILOSTAT - LFS - Labour Force Survey,Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 24 years old,ALB,20.06660928,41.13897007
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,8,Albania,2013.0,,30.5,Float,ILOSTAT - LFS - Labour Force Survey,Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 24 years old,ALB,20.06660928,41.13897007
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-29,15 to 29 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,8,Albania,2014.0,,34.5,Float,ILOSTAT - LFS - Labour Force Survey,Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 29 years old,ALB,20.06660928,41.13897007
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-29,15 to 29 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,8,Albania,2015.0,,32.8,Float,ILOSTAT - LFS - Labour Force Survey,Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 29 years old,ALB,20.06660928,41.13897007
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2009.0,,39.9,Float,ILOSTAT - LFS - Household Employment Survey,Data reference period: September,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2009.0,,11.2,Float,ILOSTAT - LFS - Household Employment Survey,Data reference period: September,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2009.0,,25.5,Float,ILOSTAT - LFS - Household Employment Survey,Data reference period: September,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2010.0,,39.1,Float,ILOSTAT - LFS - Household Employment Survey,Data reference period: September,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2010.0,,10.8,Float,ILOSTAT - LFS - Household Employment Survey,Data reference period: September,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2010.0,,24.5,Float,ILOSTAT - LFS - Household Employment Survey,Data reference period: September,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2011.0,,37.4,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2011.0,,15.0,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2011.0,,26.0,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2012.0,,34.8,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2012.0,,22.7,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2012.0,,10.8,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2013.0,,8.8,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2013.0,,34.6,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2013.0,,21.5,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2014.0,,34.7,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2014.0,,11.4,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2014.0,,22.8,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2015.0,,32.1,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2015.0,,10.8,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,12,Algeria,2015.0,,21.2,Float,ILOSTAT - LFS - Household Employment Survey,,DZA,2.678164227,28.15940032
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,24,Angola,2004.0,,38.3,Float,ILOSTAT - HS - Core Welfare Indicators Questionnaire,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average,AGO,17.57817062,-12.33724746
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,24,Angola,2004.0,,22.4,Float,ILOSTAT - HS - Core Welfare Indicators Questionnaire,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average,AGO,17.57817062,-12.33724746
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,24,Angola,2004.0,,31.0,Float,ILOSTAT - HS - Core Welfare Indicators Questionnaire,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average,AGO,17.57817062,-12.33724746
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,24,Angola,2011.0,,12.2,Float,ILOSTAT - HS - Core Welfare Indicators Questionnaire,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average,AGO,17.57817062,-12.33724746
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,24,Angola,2011.0,,7.6,Float,ILOSTAT - HS - Core Welfare Indicators Questionnaire,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average,AGO,17.57817062,-12.33724746
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,24,Angola,2011.0,,10.0,Float,ILOSTAT - HS - Core Welfare Indicators Questionnaire,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average,AGO,17.57817062,-12.33724746
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,32,Argentina,2004.0,,25.8,Float,ILOSTAT - LFS - Permanent Household Survey (Urban),"Remarks: Warning on the use of statistical series: Statistical series published after January 27 and before December 215 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. | Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas",ARG,-65.14563274,-35.19446255
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,32,Argentina,2004.0,,16.1,Float,ILOSTAT - LFS - Permanent Household Survey (Urban),"Remarks: Warning on the use of statistical series: Statistical series published after January 27 and before December 215 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. | Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas",ARG,-65.14563274,-35.19446255
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,BOTHSEX,Both sexes,G,Global,C,Country data,PERCENT,Percentage,32,Argentina,2004.0,,21.0,Float,ILOSTAT - LFS - Permanent Household Survey (Urban),"Remarks: Warning on the use of statistical series: Statistical series published after January 27 and before December 215 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. | Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas",ARG,-65.14563274,-35.19446255
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,FEMALE,Female,G,Global,C,Country data,PERCENT,Percentage,32,Argentina,2005.0,,24.5,Float,ILOSTAT - LFS - Permanent Household Survey (Urban),"Remarks: Warning on the use of statistical series: Statistical series published after January 27 and before December 215 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. | Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas",ARG,-65.14563274,-35.19446255
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.6,"By 2020, substantially reduce the proportion of youth not in employment, education or training",8.6.1,"Proportion of youth (aged 15-24 years) not in education, employment or training",1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age (%)",2019.Q1.G.01,15-24,15 to 24 years old,MALE,Male,G,Global,C,Country data,PERCENT,Percentage,32,Argentina,2005.0,,15.3,Float,ILOSTAT - LFS - Permanent Household Survey (Urban),"Remarks: Warning on the use of statistical series: Statistical series published after January 27 and before December 215 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. | Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas",ARG,-65.14563274,-35.19446255
