series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	36	134.3499412	-25.57717202	AUS	Australia	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	40	14.14172472	47.58704857	AUT	Austria	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	44	-78.05111663	24.69546597	BHS	Bahamas	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	48	50.5490754	26.04407747	BHR	Bahrain	1	CON_USD	Constant USD			0.00394																2002	0.00394	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	50	89.17660788	22.86961622	BGD	Bangladesh	1	CON_USD	Constant USD	90.84026	35.51989	40.91048	36.58158	34.33924	59.98691	141.50298	65.15402	142.79537	143.21389	177.32065	150.33985	126.32957	252.18193	143.3474	218.99198	203.1667	188.803516	2016	203.1667	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	51	44.93839317	40.29499741	ARM	Armenia	1	CON_USD	Constant USD	7.47547	0.35419	2.76179	2.11438	0.85295	6.51987	12.31356	15.21823	9.59731	12.25145	13.97212	10.24261	8.62472	9.20706	5.56539	5.40616	14.70482	8.70163	2016	14.70482	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	52	-59.5346489	13.13648273	BRB	Barbados	1	CON_USD	Constant USD					0.0049		0.00803			0.03069	0.00929								2010	0.00929	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	56	4.660976456	50.64104975	BEL	Belgium	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	60	-64.78155012	32.27881922	BMU	Bermuda	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	64	90.45098484	27.39598568	BTN	Bhutan	1	CON_USD	Constant USD	3.62297	0.82885	0.54346	4.54688	2.75156	5.37398	3.5161	2.01236	2.14078	1.88734	1.02996	1.97064	2.06954	1.86718	3.0546	3.98726	2.0479	2.605296	2016	2.0479	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	CON_USD	Constant USD	59.5199	33.36434	17.94335	38.39164	18.9771	28.06678	45.83106	44.13128	29.3215	20.77315	28.23043	29.60912	27.54086	19.9717	15.75248	21.09083	18.41034	20.553242	2016	18.41034	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	CON_USD	Constant USD	8.65572	5.21383	5.26346	9.09487	4.40895	4.78136	16.93856	10.57503	6.40444	2.43717	7.36117	5.76107	6.35897	5.33924	10.52838	4.97691	34.91256	12.423212	2016	34.91256	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	72	23.81380223	-22.18810073	BWA	Botswana	1	CON_USD	Constant USD	0.38765	0.39621	0.84698	0.28341	0.48527	0.44521	3.15775	2.40147	2.39245	2.03919	4.5618	3.93441	2.80775	3.4193	3.91724	3.5326	5.31571	3.79852	2016	5.31571	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	76	-53.08432878	-10.77668561	BRA	Brazil	1	CON_USD	Constant USD	0.43958	4.78321	3.01129	2.68167	10.40389	10.53816	10.45658	11.85519	12.30262	15.07255	15.41679	19.42303	4.89255	8.82178	2.03238	2.44093	5.66989	4.771506	2016	5.66989	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	84	-88.70199554	17.19965901	BLZ	Belize	1	CON_USD	Constant USD	2.27551		0.14633	0.02896	0.00315	0.05245	0.05317	0.01244	0.00739	0.01059	0.79274	0.54026	0.48424	0.67219	1.18337	3.20307	3.08731	1.726036	2016	3.08731	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	CON_USD	Constant USD	7.06212	1.79361	0.31131	0.23754	0.76815	1.27456	0.14827	1.05834	15.54701	17.19758	8.76837	5.50733	4.91613	23.26355	4.64357	17.15518	15.77686	13.151058	2016	15.77686	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	100	25.23763153	42.75731323	BGR	Bulgaria	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	104	96.51752295	21.19332882	MMR	Myanmar	1	CON_USD	Constant USD	7.51835	8.28393	8.14251	16.1439	9.64439	12.9929	14.00045	24.05098	32.84058	47.01588	60.24892	37.74276	91.1281	113.32654	142.52607	93.82155	146.86156	117.532764	2016	146.86156	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	108	29.89080992	-3.366387428	BDI	Burundi	1	CON_USD	Constant USD	3.43875	3.08943	3.39993	5.48836	8.28226	14.49761	14.52617	23.51235	35.8762	27.73766	46.88898	42.81904	37.24023	50.65312	42.43738	49.72927	100.69243	56.150486	2016	100.69243	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	112	28.04940161	53.54193075	BLR	Belarus	1	CON_USD	Constant USD						1.0107	1.0346	2.54928	5.27439	0.99784	9.56519	5.02257	6.02773	5.31533	5.38927	1.23622	5.7332	4.74035	2016	5.7332	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	116	104.922836	12.71163737	KHM	Cambodia	1	CON_USD	Constant USD	18.28303	24.10405	11.01848	22.46719	13.54298	42.9294	39.31151	47.93788	44.8454	58.57672	99.46966	51.05694	53.51854	64.47987	61.65921	71.13629	47.48548	59.655878	2016	47.48548	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	120	12.7419827	5.692387031	CMR	Cameroon	1	CON_USD	Constant USD	22.01225	3.86008	6.31219	8.13833	19.29402	23.16253	27.06951	21.51004	23.93738	32.99776	23.45114	89.91481	39.7934	67.13222	67.19527	94.98804	52.11338	64.244462	2016	52.11338	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	124	-101.6575058	57.72360191	CAN	Canada	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	CON_USD	Constant USD	0.23484	3.97897	0.30587	0.21317	1.45842	0.90895	0.42967	0.14319	0.29173	0.55929	1.39931	2.98778	5.10029	3.06717	1.65085	2.48921	0.49895	2.561294	2016	0.49895	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	140	20.93559492	7.003720791	CAF	Central African Republic	1	CON_USD	Constant USD	1.22134	6.73087	8.09893	3.56569	11.09186	8.17619	7.26157	5.89302	10.84607	5.88896	9.20697	9.00716	15.13411	19.16858	35.96589	22.93822	48.79233	28.399826	2016	48.79233	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	CON_USD	Constant USD	6.18055	15.17528	2.6921	6.57778	9.88019	10.86775	10.3376	11.36774	16.99353	19.66223	30.07691	15.5715	20.33966	17.20057	22.1382	33.59143	20.30736	22.715444	2016	20.30736	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	148	18.66618401	15.36279341	TCD	Chad	1	CON_USD	Constant USD	29.79372	4.08314	7.10358	7.15129	12.95856	12.58321	7.47014	11.07188	14.49654	14.62719	39.55717	19.81949	25.04519	58.21213	42.62017	22.26492	60.10507	41.649496	2016	60.10507	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	152	-71.23029019	-35.2652885	CHL	Chile	1	CON_USD	Constant USD	0.10276	0.08531	0.30517	0.21867	1.86061	2.18095	0.54172	0.28445	0.29136	0.59267	1.03634	0.73576	0.72788	0.37555	0.42298	0.34606	0.20035	0.414564	2016	0.20035	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	156	104.1403375	32.30955217	CHN	China	1	CON_USD	Constant USD	38.50167	33.7565	45.73321	59.07092	55.28247	50.89186	55.37302	100.56833	58.10076	103.71818	116.72372	72.33903	115.24799	91.1603	71.20533	79.56201	160.37641	103.510408	2016	160.37641	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	170	-73.07446751	3.888209046	COL	Colombia	1	CON_USD	Constant USD	3.19416	0.97204	1.04989	0.42648	1.85179	1.21862	1.37972	1.44594	4.30386	3.31962	16.07488	13.46133	5.58548	10.39792	8.73483	4.37811	3.19942	6.459152	2016	3.19942	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	174	43.34234565	-11.66121732	COM	Comoros	1	CON_USD	Constant USD	0.82999	1.24993	2.70324	3.34915	2.17009	0.82397	0.72184	0.54077	0.59142	1.50045	7.75069	4.1399	9.65235	6.86165	4.10102	2.27284	6.53279	5.88413	2016	6.53279	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	175	45.14015057	-12.82217691	MYT	Mayotte	1	CON_USD	Constant USD					4.61976	0.52271	0.36803	5.54148	5.94787	5.81935	1.83557								2010	1.83557	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	178	15.22052612	-0.840544119	COG	Congo	1	CON_USD	Constant USD	2.05411	1.14403	1.94362	3.66643	5.82897	2.23083	0.31172	3.73213	4.49247	4.17098	21.79133	16.29994	25.50455	16.9287	5.56267	9.33449	8.47115	13.160312	2016	8.47115	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	CON_USD	Constant USD	31.63004	38.83909	48.61839	45.15242	62.0944	75.01694	82.99047	107.57072	226.40193	241.21948	260.87769	300.64686	337.31109	385.84797	414.57189	510.87808	415.32967	412.78774	2016	415.32967	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	CON_USD	Constant USD			0.32221	0.92836	0.44876	0.00293	0.04716	0.08141	0.07092	0.00019	0.05586	0.08661	0.05264	0.11994	0.05042	0.17032	0.08727	0.096118	2016	0.08727	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	CON_USD	Constant USD	0.01701		0.24572	0.72404	0.85434	0.91516	2.93867	2.1645	3.56298	1.78197	1.03616	0.43613	0.39765	0.11871	0.38696	0.36586	0.05662	0.26516	2016	0.05662	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	191	17.95874553	45.45172212	HRV	Croatia	1	CON_USD	Constant USD	0.01964	0.41728		0.12022	0.01171	0.01149		0.10055	0.01666	0.05582	0.077								2010	0.077	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	192	-79.54460144	22.10030366	CUB	Cuba	1	CON_USD	Constant USD	4.02032	3.62372	2.39532	3.29977	1.77686	2.32922	2.31439	1.85029	4.49247	2.83064	4.36126	3.37026	1.90422	1.6726	2.90361	2.00502	1.29647	1.956384	2016	1.29647	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	196	33.22285964	35.05659437	CYP	Cyprus	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	203	15.33151382	49.73913871	CZE	Czechia	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	204	2.339933594	9.65401646	BEN	Benin	1	CON_USD	Constant USD	21.46973	6.0147	16.42951	15.468	20.29031	22.5346	21.91294	27.29559	33.77544	44.32184	50.723	53.5042	47.97886	59.36856	62.26685	47.1954	47.73034	52.908002	2016	47.73034	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	208	9.326571283	56.03829721	DNK	Denmark	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	212	-61.3493756	15.43391378	DMA	Dominica	1	CON_USD	Constant USD							0.04063	0.0473	0.01102	0.02813	0.00929	0.05722		0.09066		0.09381		0.092235	2015	0.09381	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	CON_USD	Constant USD	3.32035	3.1093	7.00371	11.66615	3.4105	12.23101	8.62123	3.63661	5.49646	6.02269	10.4612	7.32454	9.20634	5.95683	5.71513	3.75813	2.54636	5.436558	2016	2.54636	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	CON_USD	Constant USD	2.59842	5.5813	2.13507	2.21325	9.428	15.36856	14.60839	22.75973	18.93485	9.99275	10.17406	9.05836	4.89113	5.23007	6.39048	2.74559	8.22837	5.497128	2016	8.22837	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	222	-88.86862995	13.73603564	SLV	El Salvador	1	CON_USD	Constant USD	12.30201	15.17053	8.0694	7.91282	5.59715	13.18406	12.77795	8.22028	8.52847	6.6572	7.41133	4.95035	4.54864	3.2269	2.40222	3.19208	4.85773	3.645514	2016	4.85773	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	CON_USD	Constant USD	5.02337	3.73639	2.45121	3.03557	3.27198	4.33832	8.89572	5.25829	10.66613	5.89114	6.74332	6.79827	1.87416	0.48541	0.62891	0.95922	1.57153	1.103846	2016	1.57153	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	231	39.63505296	8.631223181	ETH	Ethiopia	1	CON_USD	Constant USD	19.14721	22.28238	51.88836	107.32289	56.59023	84.21009	169.49698	216.39946	128.85823	245.79125	190.05578	303.24476	321.26331	563.96238	403.6275	384.56597	361.5268	406.989192	2016	361.5268	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	232	38.11074289	16.12894644	ERI	Eritrea	1	CON_USD	Constant USD	31.33469	2.90504	14.50115	17.27927	10.96554	10.29039	5.66238	12.64231	8.55248	4.35962	27.39002	9.41728	10.89694	18.96812	14.27371	11.82741	12.06614	13.606464	2016	12.06614	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHL	Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)	233	25.84093481	58.68487172	EST	Estonia	1	CON_USD	Constant USD																						
