series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	84	-88.70199554	17.19965901	BLZ	Belize	1	<5Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 5 years old	Both	Per 1,000 live births	24.1	23.3	22.6	22	21.4	21	20.5	20.1	19.7	19.3	18.8	18.2	17.6	17	16.3	15.6	14.9	16.28	2016	14.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	84	-88.70199554	17.19965901	BLZ	Belize	2	<5Y	MALE	PER_1000_LIVE_BIRTHS	under 5 years old	Male	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	84	-88.70199554	17.19965901	BLZ	Belize	3	<5Y	FEMALE	PER_1000_LIVE_BIRTHS	under 5 years old	Female	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	<5Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 5 years old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	<5Y	MALE	PER_1000_LIVE_BIRTHS	under 5 years old	Male	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	<5Y	FEMALE	PER_1000_LIVE_BIRTHS	under 5 years old	Female	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	<5Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 5 years old	Both	Per 1,000 live births	29.9	29.5	29.2	29	28.9	28.8	28.8	28.7	28.6	28.4	28.1	27.8	27.6	27.2	26.8	26.3	25.8	26.74	2016	25.8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	<5Y	MALE	PER_1000_LIVE_BIRTHS	under 5 years old	Male	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	<5Y	FEMALE	PER_1000_LIVE_BIRTHS	under 5 years old	Female	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	<5Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 5 years old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_MORT	Under-five mortality rate, by sex (deaths per 1,000 live births)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	<5Y	MALE	PER_1000_LIVE_BIRTHS	under 5 years old	Male	Per 1,000 live births																						
