"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"19","Americas","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"21","Northern America","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","3,488.0333118","3,569.4180638","3,647.3571350","3,883.5140754","3,806.3947133","3,779.2314339","3,844.3906412","3,850.2065990","4,001.7872086","4,122.7655125","3,958.5108169","4,102.4508845","4,093.0762795","4,175.1373693","4,279.9645135","4,332.4878596",2015.0,"4,332.4878596","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"29","Caribbean","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"30","Eastern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","842.4417674","883.4783637","894.2979796","941.3137597","970.5483903","1,086.8888028","1,143.9104739","1,240.4934319","1,298.0802882","1,351.8092055","1,397.8384952","1,475.8488076","1,534.8689780","1,592.3669623","1,640.9246061","1,687.2206020",2015.0,"1,687.2206020","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"34","Southern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","118.4087247","122.0499461","125.6691551","129.3595616","133.0556752","139.8249361","150.0863505","158.1653099","162.1720466","163.8536709","167.4396675","174.3013612","182.7505709","191.4363403","206.6414364","222.1069959",2015.0,"222.1069959","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"35","South-Eastern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","279.4834274","287.0979280","295.0381711","307.2031060","319.6022815","328.9132346","344.3346522","373.1647918","395.7068480","441.6400571","491.3100117","527.4974338","572.9536300","613.2480750","637.8181932","642.6245694",2015.0,"642.6245694","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"39","Southern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"53","Australia and New Zealand","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","3,294.7633578","3,446.5267776","3,605.2519208","3,771.2388385","3,906.5296264","3,982.2363934","4,078.9127520","4,148.4158887","4,215.0341520","4,321.4251025","4,402.0753254","4,399.8138650","4,422.6421391","4,445.2602175","4,452.8362344","4,460.3910575",2015.0,"4,460.3910575","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"54","Melanesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"57","Micronesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"61","Polynesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"62","Central and Southern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","130.9266178","133.6741344","137.2938004","140.0977667","143.5804380","151.6859363","160.4766977","167.4286137","171.2389278","172.6280113","175.5050028","181.9838251","192.8355350","202.5456999","217.6726514","232.3022158",2015.0,"232.3022158","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"97","European Union","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"127","Southern Asia (excluding India)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","140.3108183","140.2060279","140.0399923","140.1520670","140.3044078","151.5552984","177.4284904","195.4307909","198.7565155","193.6930005","195.4670218","189.1892199","188.6653655","189.0535996","212.6936687","237.1891138",2015.0,"237.1891138","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"135","Caucasus and Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","578.0614003","575.5002555","573.6581369","557.8398538","556.5449401","570.2744639","543.7071343","513.7543313","518.0270259","511.2695630","492.0505791","488.4565817","568.9579007","596.3068513","608.8648718","607.4838437",2015.0,"607.4838437","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"142","Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"143","Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","458.2427198","440.2683825","446.1480402","427.1075021","426.2213685","471.3616259","441.2205828","418.0764176","416.6571378","409.9592246","393.2882394","388.8791890","463.5015287","499.5572220","511.4607490","502.8651955",2015.0,"502.8651955","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"145","Western Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","638.3585396","630.0958064","624.2400323","657.6584372","658.0909499","670.5901967","680.7756347","705.9611323","715.8326556","732.8152825","756.9783488","783.4767404","869.1947367","901.1856148","908.1272689","934.0277274",2015.0,"934.0277274","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"150","Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","2,458.9144477","2,508.6692887","2,549.7285812","2,602.2223441","2,658.7305864","2,728.6699853","2,786.3490733","2,834.9324850","2,893.0721066","2,920.2694624","2,981.9865472","3,020.3195614","3,087.9698173","3,146.6224802","3,192.1359714","3,306.3480417",2015.0,"3,306.3480417","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"151","Eastern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"154","Northern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"155","Western Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"158","Other non-specified areas","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"199","Least Developed Countries (LDCs)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","49.1193231","50.4193196","51.7724131","52.2240374","52.6905846","55.1279747","55.7011458","56.6682042","60.0087238","61.8504492","63.6751888","64.3954872","65.2546234","66.3174014","67.3795424","68.7774658",2015.0,"68.7774658","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"202","Sub-Saharan Africa","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","69.5032717","72.1601073","71.1092616","72.0937301","77.6870807","78.5099613","77.0769778","75.2624717","80.7704363","85.0651563","87.5635183","89.3602672","91.0524913","93.4017737","93.5126464","96.3530740",2015.0,"96.3530740","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"223","Eastern Asia (excluding Japan and China)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","1,776.5731074","2,151.9382533","2,239.0547333","2,406.6193047","2,489.4152881","2,842.4056079","3,092.4002354","3,383.1527167","3,533.2607569","3,657.1740352","3,927.3548205","4,223.3902595","4,554.0398124","4,644.3860381","4,937.0551199","5,055.7290237",2015.0,"5,055.7290237","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"369"," Iraq (Central Iraq) ","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"419","Latin America and the Caribbean","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","283.8415042","291.4701685","312.7981589","331.4875624","359.6516279","363.9111294","364.9478084","381.9330828","395.6992107","422.2267741","441.5174064","466.2734196","470.7594634","489.1298066","502.9083249","505.5966217",2015.0,"505.5966217","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
"420","Latin America","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","","","","","","","","","","","","","","","","","","","",""
"432","Landlocked developing countries (LLDCs)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.2","Researchers (in full-time equivalent) per million inhabitants","1","GB_POP_SCIERD","Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)","2019.Q1.G.01","PER_1000000_POP","Per million population","G","Global","140.5111929","138.2308349","136.9920414","133.6551331","134.0632125","139.8431667","134.1314274","128.0406615","130.8456254","131.9045930","131.6930566","131.0389001","146.8168588","151.6088608","153.8671105","152.4830780",2015.0,"152.4830780","Estimated data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"
