"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"19","Americas","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"21","Northern America","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"29","Caribbean","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","22.76249","16.91908","13.81972","19.46932","19.24489","23.44988","35.99995","26.84634","40.61897","24.5015","31.39894","83.4913","64.94162","69.0629","52.15928","64.05408","99.85787",2016.0,"99.85787","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"30","Eastern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","51.50941","35.74485","49.72607","61.65522","58.92858","57.22548","57.48718","113.71733","67.7343","124.17678","152.95907","105.52573","143.63329","123.69736","102.77176","108.02582","202.85375",2016.0,"202.85375","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"34","Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","471.54102","269.22868","392.2216","328.27403","377.50088","586.33401","698.86037","751.18722","746.47407","787.91954","1001.28168","779.44967","882.12128","1232.40853","918.16761","1120.47805","1189.08239",2016.0,"1189.08239","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"35","South-Eastern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","192.4071","135.54243","112.37428","144.69938","129.55288","214.9705","298.46514","315.79483","341.23354","372.85663","504.37074","408.76305","534.41067","551.85528","495.0022","507.79648","546.65281",2016.0,"546.65281","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"39","Southern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","32.76981","29.46014","17.02746","23.80636","15.20107","28.60582","38.60972","30.69002","22.83714","8.13554","15.95891","15.18564","10.94003","10.75745","15.20779","9.62384","39.92902",2016.0,"39.92902","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"53","Australia and New Zealand","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"54","Melanesia","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","125.20597","3.68466","72.13691","55.358","48.9804","42.53288","26.01462","35.15445","56.73628","75.5205","41.3009","56.10506","57.76404","75.85209","41.63844","101.10232","47.50039",2016.0,"47.50039","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","0.09022","","0.11121","8.05527","1.00046","3.38415","2.28321","1.6446","1.20713","2.3787","0.82925","0.83206","2.28603","2.3303","1.45561","9.37532","2.11174",2016.0,"2.11174","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","0.00093","5.91537","5.17578","3.69762","1.29723","13.4254","3.9934","3.4309","1.91844","1.03052","6.62402","13.11393","6.47025","7.78027","1.68963","7.53375","9.73418",2016.0,"9.73418","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"62","Central and Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"97","European Union","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"127","Southern Asia (excluding India)","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","148.70144","143.73215","109.27198","127.31855","186.62339","305.0292","445.22175","510.19615","541.83059","605.42423","737.42462","487.81467","635.57133","869.92932","683.80897","731.24366","817.43061",2016.0,"817.43061","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"135","Caucasus and Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.2","Total net official development assistance to medical research and basic health sectors","1","DC_TOF_HLTHL","Total official development assistance to medical research and basic heath sectors, gross disbursement, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","40.74651","36.19827","50.17453","46.91113","57.81799","57.555","65.00777","85.0659","89.43823","98.82494","130.20898","124.44762","112.5919","103.6371","116.57781","89.88125","144.22976",2016.0,"144.22976","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
