series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	50	89.17660788	22.86961622	BGD	Bangladesh	1	PERCENT	Percentage	2.2	2.3	1.2	2.8	2.7	4	4.1	5.6	4.7	4.2	2.1	4.9	4.9	4.7	4.2	4.7	5.3	5	4.78	2017	5	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	51	44.93839317	40.29499741	ARM	Armenia	1	PERCENT	Percentage	5.7	8.8	12.6	13.2	9.5	11.7	12.2	19.3	12.6	-12.6	-1.5	2.2	6	1	5.4	5	-0.4	0.6	2.32	2017	0.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	52	-59.5346489	13.13648273	BRB	Barbados	1	PERCENT	Percentage	2.8	-2.6	0.6	2.3	-1.5	2.7	5	0.1	0.8	-2.1	1.2	0.9	2	-1.5	3.7	-1.1	-1.7	1.2	0.12	2017	1.2	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	56	4.660976456	50.64104975	BEL	Belgium	1	PERCENT	Percentage	0.3	2.8	1.6	0.8	1.2	-0.2	1.8	0.6	-0.7	-1.7	1.2	1.6	-0.2	-0.4	1.1	1.1	0.3	1.2	0.66	2017	1.2	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	64	90.45098484	27.39598568	BTN	Bhutan	1	PERCENT	Percentage	1.8	1.4	3.3	0.6	0.2	1.9	2.2	14	1.3	3.5	10.6	7.8	4.8	-0.4	5.8	0.6	4.2	9.8	4	2017	9.8	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	PERCENT	Percentage	0.3	-0.3	-0.5	-0.9	0.6	2.3	1.2	4.4	0.8	1.3	1.6	2.8	6.9	4.2	-0.1	10.3	1.7	2.4	3.7	2017	2.4	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PERCENT	Percentage	6.3	5.5	5.7	4.7	6.5	9.7	7	2.4	-2.1	-1.6	5.7	2.7	1.1	3.1	2.7	2.4	0.6	5.1	2.78	2017	5.1	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	72	23.81380223	-22.18810073	BWA	Botswana	1	PERCENT	Percentage	-2.3	-0.1	6.7	3.8	-2.7	-0.9	0.9	5.5	3.5	-10.4	13.5	-3.3	-3.3	4.1	1.7	-4.1	1.1	3.5	1.26	2017	3.5	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PERCENT	Percentage	6.4	-6.2	-0.6	-0.3	1.6	1.4	0.7	4.6	4.8	-3.1	7.7	2.3	1.3	1.4	-0.9	-3.5	-1	1.6	-0.48	2017	1.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	84	-88.70199554	17.19965901	BLZ	Belize	1	PERCENT	Percentage	5.5	-1.7	1.8	5.2	0.7	-1.1	-2.1	-4.5	-1.8	-1.7	0.4	-0.8	1.1	-3.6	1.9	-1.4	-6.2	-1.6	-2.18	2017	-1.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PERCENT	Percentage	-18.2	-11.4	-5.9	3.9	2.2	2.8	4.4	4.9	4.8	-7.6	4.7	11	2.2	0.5	-1.1	1.3	0.4	1.6	0.54	2017	1.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	PERCENT	Percentage	-0.8	0.4	1.4	0.4	-2	-2.1	2.9	-1.5	-3.6	-3.5	0.7	1.3	-1.4	-4.3	-3.3	-2.1	-3.5	13.5	0.0600000000000001	2017	13.5	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	100	25.23763153	42.75731323	BGR	Bulgaria	1	PERCENT	Percentage	10.5	5.6	5	1.8	3.2	6.8	2.1	3.1	2.4	-0.9	6.5	5.6	0.9	0.9	-0.1	1.8	3.8	3.4	1.96	2017	3.4	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	104	96.51752295	21.19332882	MMR	Myanmar	1	PERCENT	Percentage	12.2	10.1	10.9	13	12.9	13	12.8	11.7	9.9	10.2	9.2	4.6	6.4	7.5	7	6.2	5.4	3.5	5.92	2017	3.5	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	108	29.89080992	-3.366387428	BDI	Burundi	1	PERCENT	Percentage	-2.2	-1.2	0.7	-5	0.8	-3	1.6	1.1	1.4	0	0.4	1.7	1.5	2.1	2.3	-7	-3.8	-2.9	-1.86	2017	-2.9	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	112	28.04940161	53.54193075	BLR	Belarus	1	PERCENT	Percentage	4.9	4	4.4	6.3	10.7	8.7	9.5	8	9.5	-0.4	7.5	4.7	1.4	0.8	1.7	-3.7	-2.2	7	0.72	2017	7	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	116	104.922836	12.71163737	KHM	Cambodia	1	PERCENT	Percentage	4.2	-2.7	3.8	6.4	9.3	8.5	6.1	5.3	2.4	-3.4	2.8	4.8	5.1	5.5	4.9	5.2	5.1	5.4	5.22	2017	5.4	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	120	12.7419827	5.692387031	CMR	Cameroon	1	PERCENT	Percentage	1.2	1.7	0.3	0.2	-0.1	-1.2	-0.6	-0.4	0.2	-0.7	0.8	1.5	1.9	2.8	2.3	2.7	1.6	0.6	2	2017	0.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	124	-101.6575058	57.72360191	CAN	Canada	1	PERCENT	Percentage	2.7	0.7	0.7	-0.7	1.4	1.8	0.8	-0.4	-0.6	-1.3	1.7	1.7	0.6	1.1	2	0.1	0.8	1.8	1.16	2017	1.8	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	PERCENT	Percentage	11.3	-0.8	2.2	1.2	7.2	4.2	5.1	12.3	4	-3.7	-1	1.6	-1.3	-1.6	-1.7	-1.2	1.7	5.3	0.5	2017	5.3	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	140	20.93559492	7.003720791	CAF	Central African Republic	1	PERCENT	Percentage	-4.7	2.6	1.7	-7.2	4.1	-0.9	3.1	2.9	0.5	0.4	2	3	4.2	-36.7	1.2	4.6	3	-6	-6.78	2017	-6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	PERCENT	Percentage	5.1	-2.3	3.9	4.4	4.8	4.7	5.7	5.7	4.7	3.9	8.3	7.4	9.9	0.3	6	4.8	3.5	6.3	4.18	2017	6.3	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	148	18.66618401	15.36279341	TCD	Chad	1	PERCENT	Percentage	-4.4	7.9	4.6	10.6	28.9	13.1	-2.7	-0.1	-0.4	0.7	9.7	-3.4	5.2	2	3.2	-1.7	-10	-2.5	-1.8	2017	-2.5	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	152	-71.23029019	-35.2652885	CHL	Chile	1	PERCENT	Percentage	5.1	1.5	1.7	1.2	2.9	3.9	2.9	0	1.1	-0.4	-1.8	1.4	3.3	2	0.8	0.8	0.9	0.6	1.02	2017	0.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	156	104.1403375	32.30955217	CHN	China	1	PERCENT	Percentage	7.1	7.6	8.1	8.9	9.2	10.4	12	13.3	9.8	9	10.4	9.2	7.7	7.6	7.2	6.9	6.8	5.2	6.74	2017	5.2	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	170	-73.07446751	3.888209046	COL	Colombia	1	PERCENT	Percentage	1.2	-8.4	-0.5	-1.4	1.2	-0.9	4.3	1.8	0.4	-0.5	-0.1	2.8	0.7	2.9	2.3	0.9	1.1	1.3	1.7	2017	1.3	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	174	43.34234565	-11.66121732	COM	Comoros	1	PERCENT	Percentage	8	-0.5	-0.5	-0.8	-1	-0.1	-0.3	-2.2	-2.6	-1.1	-0.9	-0.4	-0.1	0.4	-1	-2.1	-0.7	-0.9	-0.86	2017	-0.9	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	175	45.14015057	-12.82217691	MYT	Mayotte	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	178	15.22052612	-0.840544119	COG	Congo	1	PERCENT	Percentage	4.3	0.8	1.5	-2.3	0.2	4.3	1.4	-6.3	0.7	2.8	3.4	-1	-2.2	1.1	4.4	0.3	-4	4	1.16	2017	4	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	PERCENT	Percentage	-9.3	-4.7	0.1	2.5	3.5	2.9	2.2	3	2.9	-0.5	3.6	3.5	3.7	5	6	3.4	-1.1	-0.6	2.54	2017	-0.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	PERCENT	Percentage	2.1	-1.6	1.2	1.6	3.7	-1.9	4.4	3.1	3.4	1.1	6.8	1.5	3.5	-0.8	-0.1	4.5	7.2	2.3	2.62	2017	2.3	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	191	17.95874553	45.45172212	HRV	Croatia	1	PERCENT	Percentage	7.9	4.1	6.1	3.7	1.2	3.1	4	3.1	0.5	-6.4	2.3	4.1	1.6	1.8	-3.1	-0.2	2.4	0.8	0.34	2017	0.8	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	PERCENT	Percentage	4	1	-0.3	1.6	4.2	8.9	9.7	5	2.4	-0.9	3.5	3.2	3	2.4	0.4	4	0.1	-2.6	0.86	2017	-2.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	PERCENT	Percentage	1.9	-1.9	0.5	-0.7	1.8	3	1	1.3	1.6	-2.3	-0.3	2.1	0.5	-2.2	-3.1	0.3	-0.7	-3.2	-1.78	2017	-3.2	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	Percentage	5.1	2.4	0.6	4.4	5.8	4.9	5.7	3.5	1.5	-3.4	3	1.5	-1.2	-1.5	1.9	3.3	0.4	4.8	1.78	2017	4.8	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	Percentage	2.7	2.2	1.6	0.1	1.1	-1.5	1.1	3.1	2.1	-0.5	-0.8	1.9	1.7	4	3.1	-1	0.8	-0.6	1.26	2017	-0.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	Percentage	3.6	0.8	-0.6	2.3	1.4	1.8	1.8	0.8	-1.9	-1.9	4.2	1.4	0.6	0.9	0.8	0.6	-1.5	2.4	0.64	2017	2.4	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	Percentage	3.4	-0.3	3.2	-1.8	-1	6.2	7.2	5.8	3	2	3.7	-0.2	1.3	3.4	4.4	4.2	4.3	2.7	3.8	2017	2.7	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	Percentage	-7.1	3.8	0.1	1.5	2.1	1.7	0.3	-0.6	6.8	-1.1	2.4	6.2	2.2	3.6	2.7	-5.2	-5.1	0	-0.8	2017	0	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	Percentage	2.2	1.5	0.8	-0.6	2.7	2.9	1	1.5	-0.4	-2.7	-2.2	-0.3	-0.5	-0.4	1.2	1.5	2.1	4.9	1.86	2017	4.9	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	Percentage	12.9	58.2	14.5	8.7	32	10.9	2.8	9.9	12.1	-4.2	-14.3	2	3.6	-8.8	-5.6	-13.8	-12.4	32.3	-1.66	2017	32.3	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	Percentage	1.4	3.8	-2.8	-6.4	8.8	7.1	7.5	8.1	7.4	5.3	8.9	7.4	5	6.7	6.8	6.9	4.5	-6.6	3.66	2017	-6.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	Percentage	-6.4	4.5	-1.2	-6.7	-2.6	-1.1	-3.6	-0.9	-11.7	2	0.3	6.6	-2.7	0.5	2.6	2.5	1.1	0.7	1.48	2017	0.7	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	Percentage	12.8	7.6	4.7	5.3	5.1	7.5	4.6	6.4	-5.3	-5.7	7.2	1.6	2	0.3	2.1	-1	1.3	4.5	1.44	2017	4.5	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_PCAP	Annual growth rate of real GDP per employed person (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage																							
