series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	PERCENT	Percentage	13.00643	13.3164	12.70185	11.04253	9.66012	8.22421	7.59303	8.07696	8.44515	8.31531	8.73981	8.96556	9.07933	9.34897	9.7325	9.79462	9.94324	10.09396	9.782658	2017	10.09396	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	PERCENT	Percentage	7.36192	6.98873	6.87962	6.86552	6.55388	6.20416	5.71915	5.5311	5.54398	5.29283	5.1136	4.55285	4.11784	3.753	3.95303	4.02594	3.86196	3.7039	3.859566	2017	3.7039	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	Percentage	15.44414	15.55969	15.92386	15.62373	16.19197	17.57445	19.81423	20.05018	21.15976	19.55476	21.24988	22.93525	22.37635	21.8698	22.60857	23.35121	24.11507	25.15805	23.42054	2017	25.15805	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	Percentage	22.55361	21.58706	20.8909	20.07817	19.25055	19.80933	19.34522	17.4435	14.70526	14.21789	13.81988	13.15889	12.92326	12.88437	12.60516	12.77934	12.54779	12.19673	12.602678	2017	12.19673	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	Percentage	12.66777	12.76541	12.39766	11.98779	11.87675	11.40372	11.56283	11.59664	11.58406	10.73244	10.93391	11.46401	11.90497	12.12352	12.12315	12.26298	12.24592	12.25479	12.202072	2017	12.25479	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	Percentage	3.76135	3.53022	3.19703	3.25105	3.39006	3.3138	3.33895	3.02405	2.46239	2.42475	2.36176	2.22116	2.36857	2.37319	2.44278	2.26829	2.25314	2.25408	2.318296	2017	2.25408	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	Percentage	18.9831	18.29185	18.14106	18.35311	18.55226	18.05593	16.84462	15.90258	16.19248	15.25304	15.20816	15.02847	14.76454	14.79468	14.50569	14.37685	14.25571	14.17663	14.421912	2017	14.17663	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	Percentage	14.86216	14.61353	14.28673	13.88145	13.39296	13.29638	13.25899	13.38456	13.73139	13.54905	13.40189	13.21781	13.02344	12.67753	12.15095	12.02333	11.87529	11.73048	12.091516	2017	11.73048	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	Percentage	19.01129	19.44747	19.55733	19.54601	19.37463	19.03036	18.71609	18.47306	18.66498	18.69571	18.80111	18.89688	18.78291	19.01483	19.04154	19.22503	19.3457	19.46544	19.218508	2017	19.46544	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	Percentage																							
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	Percentage	4.36361	4.17292	4.16333	4.28881	4.02511	4.0602	4.05131	3.93833	3.92127	3.9313	3.89782	4.06181	4.17983	4.4199	4.67472	4.94024	4.99589	5.04832	4.815814	2017	5.04832	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	Percentage	10.38948	9.94209	10.3984	9.09978	8.58016	6.82808	5.98478	5.46289	6.52215	5.4927	5.82814	5.94837	5.75527	5.84292	5.84853	5.81558	5.7637	5.70655	5.795456	2017	5.70655	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	Percentage	12.54628	13.34162	13.52711	13.53474	13.11775	13.15297	13.23088	12.88921	13.11544	11.84292	13.72473	14.63251	14.19602	14.40085	14.90083	14.95135	15.0964	15.29619	14.929124	2017	15.29619	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage																							
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	Percentage	13.27764	14.64446	14.28497	14.01864	15.00313	12.59856	13.23287	12.54153	12.17541	12.17764	12.3738	12.3197	11.9166	12.05125	11.5548	11.24735	11.33508	11.30826	11.499348	2017	11.30826	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
