ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
NPL,83.94678863,28.25866332,524,Nepal,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,Value added at producers’ prices,,,,,Value added at producers’ prices,,,,,Value added at producers’ prices,,,,,,,C,,,,,C,,,,,C,,,,,,,"Development of Manufacturing Industries in Nepal, National Planning Commission Secretariat- Central Bureau of Statistics, UNIDO",,,,,"Development of Manufacturing Industries in Nepal, National Planning Commission Secretariat- Central Bureau of Statistics, UNIDO",,,,,"Development of Manufacturing Industries in Nepal, National Planning Commission Secretariat- Central Bureau of Statistics, UNIDO",,,,,,,,,,,,,,,,,,,,,,,,5.43948,,,,,7.4059,,,,,9.51088,,,,,,2011.0,9.51088
NLD,5.331480568,51.86728884,528,Netherlands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,14.45901,15.07908,14.71921,13.1507,12.78441,13.57067,12.99224,13.76848,,13.56438,14.21639,14.2381,13.48154,13.66982,13.95219,13.29108,,2015.0,13.29108
BEL,4.660976456,50.64104975,56,Belgium,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,Value added at factor costs,,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,,9.51408,10.37128,,11.51225,9.81012,9.52719,8.96928,9.99816,10.67046,11.17518,10.24188,9.91992,9.70363,8.96664,9.49697,,,2014.0,9.49697
NOR,11.47846389,61.34311134,578,Norway,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,OECD Structural and Demographic Business Statistics (SDBS) database,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,11.61174,,13.76413,13.94692,14.47573,16.7277,15.8128,12.97015,13.24194,13.26883,12.74226,12.97301,12.71153,12.33167,11.74953,11.4591,,2015.0,11.4591
PHL,120.8601418,14.16591706,608,Philippines,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,Value added at producers’ prices,,Value added at producers’ prices,,Value added at producers’ prices,,,Value added at producers’ prices,Value added at producers’ prices,Value added at producers’ prices,,,Value added at producers’ prices,Value added at producers’ prices,,,,C,,C,,C,,,C,C,C,,,C,C,,,,"Annual Survey of Philippine Business and Industry (ASPBI), Philippine Statistics Authority",,"Annual Survey of Philippine Business and Industry (ASPBI), Philippine Statistics Authority",,"Annual Survey of Philippine Business and Industry (ASPBI), Philippine Statistics Authority",,,"Annual Survey of Philippine Business and Industry (ASPBI), Philippine Statistics Authority","Annual Survey of Philippine Business and Industry (ASPBI), Philippine Statistics Authority","Annual Survey of Philippine Business and Industry (ASPBI), Philippine Statistics Authority",,,"Annual Survey of Philippine Business and Industry (ASPBI), Philippine Statistics Authority","Annual Survey of Philippine Business and Industry (ASPBI), Philippine Statistics Authority",,,,,,,,,,,,,,,,,,,,,6.54027,,5.82849,,5.17499,,,2.14895,3.9043,2.83298,,,3.03427,2.50812,,,2014.0,2.50812
POL,19.40660158,52.1226733,616,Poland,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,Value added at factor costs,,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,13.39867,4.5062,,8.73588,8.31996,8.41174,8.85819,9.67191,10.19957,9.54867,9.47364,9.61956,9.55505,9.36691,10.04844,9.77972,,2015.0,9.77972
PRT,-7.961599811,39.68509315,620,Portugal,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,16.559,17.0238,17.83372,18.69075,19.17681,18.2795,17.86564,17.62275,19.31087,20.58032,19.10563,18.6219,18.61085,18.72561,19.34497,18.79804,,2015.0,18.79804
ROU,24.98481009,45.83893563,642,Romania,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,4.75811,4.93915,6.58448,7.53031,6.57317,8.49742,7.4379,7.30526,8.67796,9.2187,8.62894,8.31935,8.1928,8.54707,7.95191,7.18747,,2015.0,7.18747
SGP,103.8107883,1.361009155,702,Singapore,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,Value added at basic prices,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,"Census of Manufacturing Activities 2015, Singapore Economic Development Board",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70001,,2015.0,2.70001
SVK,19.48495604,48.70741446,703,Slovakia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,7.38477,7.53785,6.43339,7.64095,7.02416,6.95649,7.92962,8.06902,9.63573,9.05544,15.73335,16.60166,15.14672,11.53363,12.43114,10.65477,,2015.0,10.65477
SVN,14.82209486,46.11958061,705,Slovenia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,Value added at factor costs,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,7.80829,14.30611,14.16786,13.57897,14.05874,14.13323,13.98173,15.36416,16.0347,16.53918,14.95742,15.40273,15.81696,15.63737,,15.76463,,2015.0,15.76463
ESP,-3.554078296,40.39211472,724,Spain,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,19.51832,18.93568,18.21659,18.36337,18.07018,18.40842,17.59074,17.32586,20.31025,19.94396,18.74229,18.45749,18.11982,18.03762,16.5681,15.91987,,2015.0,15.91987
SWE,14.3775338,60.60103109,752,Sweden,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,,10.33267,11.10781,10.6657,11.36552,10.35091,10.08678,10.21013,10.11533,10.98818,11.08943,9.98786,10.54106,10.64114,10.94906,10.59656,,,2014.0,10.59656
CHE,8.223158,46.96617097,756,Switzerland,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,,,,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4413,9.84493,10.37911,10.01572,9.75858,9.89637,9.69166,,2015.0,9.69166
BRA,-53.08432878,-10.77668561,76,Brazil,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,Value added at basic prices,Value added at basic prices,Value added at basic prices,,,,,,,,,,,,,,,C,C,C,,,,,,,,,,,,,,,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,OECD Structural and Demographic Business Statistics (SDBS) database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53435,7.6691,7.39195,,,,,,,2010.0,7.39195
TUR,35.42890329,38.9899684,792,Turkey,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,,,,,,,,,,,C,C,C,C,C,C,,,,,,,,,,,,"Annual Industry and Service Statistics, Turkish Statistical Institute","Annual Industry and Service Statistics, Turkish Statistical Institute","Annual Industry and Service Statistics, Turkish Statistical Institute","Annual Industry and Service Statistics, Turkish Statistical Institute","Annual Industry and Service Statistics, Turkish Statistical Institute","Annual Industry and Service Statistics, Turkish Statistical Institute",,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.09545,10.38475,8.58251,9.86067,8.84519,7.92092,,,2014.0,7.92092
ALB,20.06660928,41.13897007,8,Albania,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,Value added at basic prices,Value added at basic prices,Value added at basic prices,Value added at basic prices,Value added at basic prices,,,,,,,,,,,,,C,C,C,C,C,,,,,,,,,,,,,"Structural Survey of Economic Enterprises, INSTAT","Structural Survey of Economic Enterprises, INSTAT","Structural Survey of Economic Enterprises, INSTAT","Structural Survey of Economic Enterprises, INSTAT","Structural Survey of Economic Enterprises, INSTAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.82817,22.28566,23.4329,21.18623,21.04768,,,,2013.0,21.04768
MKD,21.7007909,41.60048068,807,The former Yugoslav Republic of Macedonia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets",9.3.1,Proportion of small-scale industries in total industry value added,2,NV_IND_SSIS,Proportion of small-scale industries in total industry value added (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,Value added at factor costs,,,,,,,,,,C,C,C,C,C,C,C,C,,,,,,,,,,"Structural business statistics,  State Statistical Office","Structural business statistics,  State Statistical Office","Structural business statistics,  State Statistical Office","Structural business statistics,  State Statistical Office","Structural business statistics,  State Statistical Office","Structural business statistics,  State Statistical Office","Structural business statistics,  State Statistical Office","Structural business statistics,  State Statistical Office",,,,,,,,,,,,,,,,,,,,,,,,,,,19.77547,16.66973,14.6228,18.64825,16.71443,14.26688,13.28202,13.02652,2016.0,13.02652
