series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	191	17.95874553	45.45172212	HRV	Croatia	1	PERCENT	Percentage									14.9805	15.87885	15.32402	14.17419	13.86779	15.15994	15.43531	15.48033		14.9858425	2015	15.48033	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	PERCENT	Percentage	39.8969	38.46734	37.995	39.26799	39.67114	38.44387	38.90406	37.66094	38.41707	38.11206	36.88164	37.71639	36.73255	36.26816	35.36482	34.49403		35.71489	2015	34.49403	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	Percentage	9.63564	7.89378	13.22887	12.78935	12.0276	13.32679	14.05708	12.63428	12.84863	12.77158	11.05633	10.97927	10.82327	10.24732	9.67807	10.04053		10.1972975	2015	10.04053	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	Percentage	12.4251	12.03347	11.80376	12.13352	12.01314	11.24234	11.33238	11.32768	11.01375	11.69078	11.02369	9.26614	8.89708	8.74005	8.42681	8.0841		8.53701	2015	8.0841	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	Percentage	0.50954	1.20607	1.55912	1.04719	7.8723	1.23435	1.14507	0.85555	1.60309	1.02107	0.84011	1.47152	0.57883	1.33245	0.35765			0.75631	2014	0.35765	Encuesta Anual de Manufactura y Minería, Instituto Nacional de Estadística y Censos	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	Percentage	10.27052	10.89581	12.03907	11.20771	10.76249	10.41069	11.34656	12.3344	12.31305	12.52212	13.98781	13.17485	13.33021	13.03242	13.17491	14.33769		13.4688075	2015	14.33769	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	246	23.308447	61.91586738	FIN	Finland	1	PERCENT	Percentage	8.40838	8.79033	9.03938	9.21019	9.20107	9.90874	8.92271	9.18097	9.77435	12.26044	11.15446	11.98315	13.12792	12.43538	11.18213	10.70707		11.863125	2015	10.70707	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	250	2.457288129	46.62660861	FRA	France	1	PERCENT	Percentage	12.08241	12.6791	12.78945	13.04772	11.63517	12.00071	13.29503	14.01268	15.90595		15.35351	16.82648	14.28274	14.05627	13.22998	12.88952		13.6146275	2015	12.88952	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	268	43.3713615	42.04813028	GEO	Georgia	1	PERCENT	Percentage															7.66363	8.11257		7.8881	2015	8.11257	National Statistics Office of Georgia, Key Indicators of Business Statistics	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	276	10.3806066	51.08862743	DEU	Germany	1	PERCENT	Percentage	8.09008	8.96874	7.75313	8.02583	8.18229	8.66666	8.87991	8.53317	8.2893	8.27946	8.93415	9.00693	8.24477	8.27821	7.77696	7.30495		7.9012225	2015	7.30495	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	300	22.58307827	39.47301873	GRC	Greece	1	PERCENT	Percentage				33.79593	34.30196	34.88157	34.95289	34.57985	26.21075	32.95801	33.13132	32.19235	31.18878	28.03767	27.33142	17.30465		25.96563	2015	17.30465	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	Percentage	5.96179	9.19078	8.0866	8.15986	7.90583	7.32305	7.52207	7.94363	7.54363	7.56683	7.3899	7.31889	7.30474	7.31881	6.95389	6.60118		7.044655	2015	6.60118	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	Percentage											3.07277	3.66579	2.85111	2.50047	2.63848			2.66335333333333	2014	2.63848	Annual Survey of Industries, Central Statistics Office	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	PERCENT	Percentage											10.99598	2.98564	10.26247	11.42832	10.67761			10.7894666666667	2014	10.67761	Combination of Micro and Small Manufacturing Industry Survey, BPS - Statistics Indonesia + Annual Large and Medium Manufacturing Establishment Survey, BPS - Statistics Indonesia 	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	PERCENT	Percentage	2.55998	2.50669	2.6536	2.36508	2.85297	2.87323	2.47729	4.28758	11.27761	12.61074	14.29323	19.17297	10.33823	22.88926	10.1407	3.06745		11.60891	2015	3.06745	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	376	34.62277992	31.06164552	ISR	Israel	1	PERCENT	Percentage					10.14973	9.52084	9.54087	10.58419	10.43168	8.46739	8.67143	8.56049	8.67592	8.44119	8.17604			8.43105	2014	8.17604	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	380	12.57022427	42.79917282	ITA	Italy	1	PERCENT	Percentage	25.93332	26.76931	27.07631	26.88666	26.589	26.43933	26.50348	26.75952	24.95143	25.42725	23.34575	22.83992	23.68771	23.60164	23.40434	22.96178		23.4138675	2015	22.96178	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	392	139.2716103	36.6554539	JPN	Japan	1	PERCENT	Percentage		11.19039	11.57869	11.24619	10.51571	10.06396	9.73515	9.94762	10.2838	10.72723	10.53586	11.96097	9.61027	9.00287	8.6894			9.10084666666667	2014	8.6894	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	400	37.13024774	30.65365973	JOR	Jordan	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	404	37.86096816	0.534797278	KEN	Kenya	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PERCENT	Percentage	11.24257	11.89849	12.29055	12.96103	12.0982	12.75544	12.84374							7.2528				7.2528	2013	7.2528	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	PERCENT	Percentage			9.28536	7.34583	6.01025	5.28422	5.80336	5.39156	5.648	6.73999	5.69627	5.49656	4.58291	4.83477	5.6909			5.03619333333333	2014	5.6909	Annual Survey of Establishments, Industry, Kuwait Central Statistical Bureau	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	428	26.42461876	56.64196636	LVA	Latvia	1	PERCENT	Percentage	9.1275	13.20201	10.65692	9.88155	8.02575	10.18684	11.43159	12.03461	12.39669	12.13328	11.81665	9.73196	10.7839	11.90059	10.78887	11.22257		11.1739825	2015	11.22257	OECD Structural and Demographic Business Statistics (SDBS) database	C
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	434	18.0295985	27.04042819	LBY	Libya	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PERCENT	Percentage																						
2018.Q2.G.01	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	Percentage	7.96544	5.00879	6.88961	6.86437	5.91653	6.36589	6.81335	6.67741	7.7295	6.45428	6.09396	6.06029	7.39197	8.60432	9.0061	8.12754		8.2824825	2015	8.12754	OECD Structural and Demographic Business Statistics (SDBS) database	C
