"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"19","Americas","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"21","Northern America","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"29","Caribbean","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","225.16299","371.35984","167.04739","59.46722","51.87732","67.76251","163.63866","132.94466","161.69282","402.76838","539.2678","730.40288","414.65955","395.86412","321.71922","626.2988","317.93303",2016.0,"317.93303","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2002]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2003-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"30","Eastern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","2396.12762","2624.94906","2315.19076","1701.22908","1402.68818","1368.44566","1171.55628","1400.11545","1773.491","1419.27649","2378.97129","2019.1383","2154.92363","2166.94875","2118.94339","2496.70231","2677.16657",2016.0,"2677.16657","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001,2007-2008]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2006,2009-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"34","Southern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","4371.84659","4975.38196","2235.4063","2032.03874","2819.54314","3311.86821","3073.8594","3531.40014","3965.34043","4439.56326","8167.21532","5910.2621","5902.74736","6609.99612","8338.72117","9163.78568","9432.49264",2016.0,"9432.49264","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001,2008-2009]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2007,2010-2015]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"35","South-Eastern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","3448.31669","4107.1498","1281.88515","1464.25227","1791.73354","1944.42819","2181.10662","2700.33832","3085.40155","2832.11377","3495.24892","3521.77518","5040.85779","5978.70435","6052.98312","9718.57697","6019.02313",2016.0,"6019.02313","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001,2006-2007]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2005,2008-2015]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"39","Southern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","752.10654","940.43456","450.46199","312.96851","500.2766","412.0726","453.53805","408.87605","660.31488","1289.44196","2268.08664","1521.0048","1609.39573","1711.42117","1573.87452","1510.43523","1524.24765",2016.0,"1524.24765","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2015]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"53","Australia and New Zealand","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"54","Melanesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","225.25349","152.71626","110.86006","83.69134","96.13581","94.27807","69.42914","111.79417","141.99242","116.70491","152.4915","150.33785","185.11463","263.67219","228.59462","293.88914","306.05805",2016.0,"306.05805","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2015]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"57","Micronesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","9.66308","59.07075","24.28507","21.83623","12.35095","25.7492","21.85523","22.37771","32.31362","19.92192","24.03193","31.77158","35.47691","56.34757","81.57904","298.68721","130.71345",2016.0,"130.71345","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2015]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"61","Polynesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","9.37343","15.57797","16.56547","19.33787","22.88047","12.94324","13.92783","25.17049","17.63204","32.47484","59.74472","63.77592","72.00765","61.25389","85.64715","87.45215","76.448",2016.0,"76.448","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001,2003-2004]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002,2005-2015]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"62","Central and Southern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"97","European Union","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"127","Southern Asia (excluding India)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","1414.4223","2045.06539","926.33496","1010.63564","1490.28591","1979.57412","1494.53226","1761.85179","2051.79499","2421.06565","2834.2927","3185.02957","3543.19658","3441.12471","4322.16804","4324.57781","3749.57241",2016.0,"3749.57241","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001,2009]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2008,2010-2015]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"135","Caucasus and Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","693.0826","717.08482","330.96176","362.1399","317.20197","287.05949","269.12351","427.36919","824.20917","1408.68428","2109.48854","2203.57754","2152.39725","2186.29828","2700.01995","2582.32195","3775.66081",2016.0,"3775.66081","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2003]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2004-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"142","Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","12963.47033","13815.71444","6606.14114","5766.12647","8155.68483","9691.24249","9990.99413","10683.45034","12651.1252","14078.45103","21469.29346","17788.81632","19566.17081","22009.40438","23637.61197","29553.12985","26989.64672",2016.0,"26989.64672","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"143","Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","397.92145","478.84983","161.6172","208.60386","156.99093","160.01007","123.00138","210.61413","387.96142","483.50516","1361.99731","1334.30935","1152.07733","1356.67488","1718.94347","1471.73676","2078.34448",2016.0,"2078.34448","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001,2004-2005]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2003,2006-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"145","Western Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","2349.25798","1629.38379","612.04172","360.00252","1984.72904","2906.49035","3441.47046","2840.98229","3438.9308","4903.99234","6065.86062","5003.3314","5315.56469","5897.08028","5408.02082","6702.32814","6782.61991",2016.0,"6782.61991","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2015]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"150","Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","789.51907","950.94012","473.60808","341.39619","527.2869","705.50519","675.00888","583.42765","1255.99368","2964.71608","2997.14787","2621.90108","2637.71127","2724.5696","3304.69001","2945.40014","2522.68534",2016.0,"2522.68534","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2015]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"151","Eastern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","37.41254","10.50556","23.14609","28.42768","27.0103","293.43259","221.47083","174.55159","595.6788","1675.27412","729.06123","1100.89628","1028.31555","1013.14843","1730.81549","1434.96491","998.4377",2016.0,"998.4377","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001,2009]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2008,2010-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"154","Northern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
