"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","NameOfInternationalInstitution_Code","NameOfInternationalInstitution_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2005","Value_2010","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source"
"4","Afghanistan","AFG","66.02688198","33.83160199","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IFC","International Finance Corporation","G","Global","0.01504","0.01499","0.01495","","0.0343","0.0343","0.0343",2017.0,"0.0343","Global monitoring data","[2000]: IFC 2000 Annual Report Volume 2 // [2005]: IFC 2005 Annual Report Volume 2 // [2010]: IFC 2010 Annual Report Volume 2 // [2015]: IFC 2015 Annual Report Volume 2 // [2016]: IFC 2016 Annual Report Volume 2 // [2017]: IFC 2017 Annual Report Volume 2"
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","FSB","Financial Stability Board","G","Global","","","","","","","","","","",""
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","UNSC","UN Security Council","G","Global","","","","","","","","","","",""
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","AFDB","African Development Bank","G","Global","","","","","","","","","","",""
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","ADB","Asian Development Bank","G","Global","","","","","","","","","","",""
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IBRD","International Bank for Reconstruction and Development","G","Global","0.0671","0.06672","0.06661","","0.06693","0.07","0.06906",2017.0,"0.06906","Global monitoring data","[2005]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2005 // [2010]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2010 // [2015]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2015 // [2016]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016 // [2017]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017 // [2000]: The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report"
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","WTO","World Trade Organisation","G","Global","0.71429","0.67114","0.65359","","0.625","0.61728","0.60976",2017.0,"0.60976","Global monitoring data","[2000,2005,2010,2015]: WTO Annual Report 2015 // [2016]: WTO Annual Report 2016 // [2017]: WTO Annual Report 2017"
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","UNGA","UN General Assembly","G","Global","0.5291","0.52356","0.52083","","0.51813","0.51813","0.51813",2017.0,"0.51813","Global monitoring data","UN General Assembly website http://www.un.org/en/member-states/index.html"
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IMF","International Monetary Fund","G","Global","0.03443","0.03388","0.03328","","0.05308","0.057","0.05679",2017.0,"0.05679","Global monitoring data","[2000]: IMF Annual Report 2000 // [2005]: IMF Annual Report 2005 // [2010]: IMF Annual Report 2010 // [2015]: IMF Annual Report 2015 // [2016]: IMF Annual Report 2016 // [2017]: IMF Annual Report 2017"
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IFC","International Finance Corporation","G","Global","0.06464","0.06444","0.06427","","0.07818","0.07818","0.07818",2017.0,"0.07818","Global monitoring data","[2000]: IFC 2000 Annual Report Volume 2 // [2005]: IFC 2005 Annual Report Volume 2 // [2010]: IFC 2010 Annual Report Volume 2 // [2015]: IFC 2015 Annual Report Volume 2 // [2016]: IFC 2016 Annual Report Volume 2 // [2017]: IFC 2017 Annual Report Volume 2"
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IABD","Inter-American Development Bank","G","Global","","","","","","","","","","",""
"8","Albania","ALB","20.06660928","41.13897007","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","ECOSOC","UN Economic and Social Council","G","Global","","1.85185","","","1.85185","","",2015.0,"1.85185","Global monitoring data","[2005]: Report of the Economic and Social Council for 2005 (A/60/3) // [2015]: Report of the Economic and Social Council for 2015 (A/70/3)"
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IMF","International Monetary Fund","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IBRD","International Bank for Reconstruction and Development","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IFC","International Finance Corporation","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","UNGA","UN General Assembly","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","WTO","World Trade Organisation","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","ADB","Asian Development Bank","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","AFDB","African Development Bank","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","UNSC","UN Security Council","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","ECOSOC","UN Economic and Social Council","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","FSB","Financial Stability Board","G","Global","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IABD","Inter-American Development Bank","G","Global","","","","","","","","","","",""
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","ECOSOC","UN Economic and Social Council","G","Global","1.85185","","","","","1.85185","1.85185",2017.0,"1.85185","Global monitoring data","[2000]: Report of the Economic and Social Council for 2000 (A/55/3/Rev.1) // [2016]: Report of the Economic and Social Council on its 2016 Session (A/71/3) // [2017]: Report of the Economic and Social Council on its 2017 Session (A/72/3)"
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IABD","Inter-American Development Bank","G","Global","","","","","","","","","","",""
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","FSB","Financial Stability Board","G","Global","","","","","","","","","","",""
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","UNSC","UN Security Council","G","Global","","6.66667","","","","","",2005.0,"6.66667","Global monitoring data","Report of the Security Council (A/60/2)"
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","AFDB","African Development Bank","G","Global","3.75","3.79","3.901","4.209","4.19","4.21098","",2016.0,"4.21098","Global monitoring data","[2000]: African Development Bank Group Annual Report 2000 // [2005]: African Development Bank Group Annual Report 2005 // [2010]: African Development Bank Group Annual Report 2010 // [2014]: African Development Bank Group Annual Report 2014 // [2015]: African Development Bank Group Annual Report 2015 // [2016]: African Development Bank Group Annual Report 2016"
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","ADB","Asian Development Bank","G","Global","","","","","","","","","","",""
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","WTO","World Trade Organisation","G","Global","","","","","","","","","","",""
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","UNGA","UN General Assembly","G","Global","0.5291","0.52356","0.52083","","0.51813","0.51813","0.51813",2017.0,"0.51813","Global monitoring data","UN General Assembly website http://www.un.org/en/member-states/index.html"
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IMF","International Monetary Fund","G","Global","0.59778","0.58827","0.57785","","0.52706","0.422","0.4187",2017.0,"0.4187","Global monitoring data","[2000]: IMF Annual Report 2000 // [2005]: IMF Annual Report 2005 // [2010]: IMF Annual Report 2010 // [2015]: IMF Annual Report 2015 // [2016]: IMF Annual Report 2016 // [2017]: IMF Annual Report 2017"
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IFC","International Finance Corporation","G","Global","0.24452","0.24377","0.24312","","0.24332","0.24332","0.24332",2017.0,"0.24332","Global monitoring data","[2000]: IFC 2000 Annual Report Volume 2 // [2005]: IFC 2005 Annual Report Volume 2 // [2010]: IFC 2010 Annual Report Volume 2 // [2015]: IFC 2015 Annual Report Volume 2 // [2016]: IFC 2016 Annual Report Volume 2 // [2017]: IFC 2017 Annual Report Volume 2"
"12","Algeria","DZA","2.678164227","28.15940032","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IBRD","International Bank for Reconstruction and Development","G","Global","0.59036","0.58703","0.58608","","0.53279","0.54","0.52607",2017.0,"0.52607","Global monitoring data","[2005]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2005 // [2010]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2010 // [2015]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2015 // [2016]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016 // [2017]: International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017 // [2000]: The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report"
"16","American Samoa","ASM","-170.7187269","-14.30587306","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","ECOSOC","UN Economic and Social Council","G","Global","","","","","","","","","","",""
"16","American Samoa","ASM","-170.7187269","-14.30587306","10","Reduce inequality within and among countries","10.6","Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions","10.6.1","Proportion of members and voting rights of developing countries in international organizations","1","SG_INT_VRTDEV","Proportion of voting rights of developing countries in international organizations, by organization (%)","2019.Q1.G.01","PERCENT","Percentage","IBRD","International Bank for Reconstruction and Development","G","Global","","","","","","","","","","",""
