series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	36	134.3499412	-25.57717202	AUS	Australia	1	CON_10USD	constant 2010 United States dollars	4677.34914	4738.10932	4872.11817	4884.26738	4781.92038	4696.77408	4714.05919	4810.82965	4478.69786	4419.1686	4336.37284	4295.14609	4088.79019	3983.59354	3883.39552	4063.94122	4004.48643	3929.44495	3972.972332	2017	3929.44495	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	40	14.14172472	47.58704857	AUT	Austria	1	CON_10USD	constant 2010 United States dollars	6792.4926	6959.74809	6825.68977	6829.75425	7001.19819	7274.36079	7809.122	8390.22315	8439.18127	7170.18929	7714.00571	8170.13552	8312.91608	8280.57336	8355.75938	8460.93465	8549.98705	8816.18998	8492.688884	2017	8816.18998	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	44	-78.05111663	24.69546597	BHS	Bahamas	1	CON_10USD	constant 2010 United States dollars	1003.29002	856.20769	782.70811	985.88693	1058.0995	978.25256	1062.22941	910.75784	828.84391	765.62017	821.34214	810.68687	905.47982	898.30987	857.15462	685.50782	670.55281	677.5996	757.824944	2017	677.5996	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	48	50.5490754	26.04407747	BHR	Bahrain	1	CON_10USD	constant 2010 United States dollars	2853.51915	2815.80475	2792.55886	2736.77649	2848.82019	3086.42946	3175.37961	3095.76147	3074.00329	3027.92084	3001.02863	3003.85227	3090.97386	3166.7245	3268.65957	3286.03492	3267.46335	3204.47808	3238.672084	2017	3204.47808	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	50	89.17660788	22.86961622	BGD	Bangladesh	1	CON_10USD	constant 2010 United States dollars	67.40828	70.55915	73.06981	76.64395	80.75276	86.07383	94.07025	102.72899	109.0255	115.04813	121.32874	131.94916	143.39385	156.32196	168.07017	183.33402	200.18037	218.52746	185.286796	2017	218.52746	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	51	44.93839317	40.29499741	ARM	Armenia	1	CON_10USD	constant 2010 United States dollars	146.89671	151.56825	178.64231	208.82494	260.46487	285.32445	286.19261	293.27832	298.31883	278.98726	315.25888	354.49202	368.33278	395.23921	417.07744	398.79408	412.64892	431.77664	411.107258	2017	431.77664	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	52	-59.5346489	13.13648273	BRB	Barbados	1	CON_10USD	constant 2010 United States dollars	1259.19127	1152.92767	1152.40763	1140.62561	1152.65922	1172.91554	1161.12737	1143.56967	1113.07281	973.34067	927.67464	875.33751	812.66463	828.01858	800.32506	816.68311	807.99719	792.89467	809.183722	2017	792.89467	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	56	4.660976456	50.64104975	BEL	Belgium	1	CON_10USD	constant 2010 United States dollars	5643.45493	5715.20246	5742.43981	5687.63561	5943.87072	6023.37157	6026.22605	6338.86775	6206.16355	5508.94729	5820.06305	5886.18486	5858.00882	5934.07872	5951.6899	6234.92796	6241.02466	6298.60156	6132.06456	2017	6298.60156	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	60	-64.78155012	32.27881922	BMU	Bermuda	1	CON_10USD	constant 2010 United States dollars	1664.17472	1532.51055	1482.76329	1404.44722	1348.65617	1334.34424	1299.75323	1296.32064	1251.10641	1256.4899	1169.46562	1108.00182	948.63364	877.21884	828.304	762.62696	745.17143	728.96114	788.456474	2017	728.96114	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	64	90.45098484	27.39598568	BTN	Bhutan	1	CON_10USD	constant 2010 United States dollars	90.75385	99.26549	98.34966	101.44046	103.17602	108.40659	118.05414	144.44657	153.60736	161.07151	190.07464	200.40262	210.46193	196.27923	204.85632	217.40773	228.9575	240.14149	217.528454	2017	240.14149	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	CON_10USD	constant 2010 United States dollars	178.76479	180.17947	177.35464	180.82294	187.56476	189.86177	201.73476	210.43765	214.54005	221.19964	223.27825	227.80654	234.87261	245.3018	251.28106	258.79831	265.12938	271.55682	258.413474	2017	271.55682	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	CON_10USD	constant 2010 United States dollars	283.77856	292.14489	313.85129	323.32199	338.59685	361.83312	414.04964	458.82069	489.54494	464.90236	501.64583	505.92698	507.48792	539.35197	568.71943	608.64444	630.98156	655.52055	600.64359	2017	655.52055	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	72	23.81380223	-22.18810073	BWA	Botswana	1	CON_10USD	constant 2010 United States dollars	314.22117	312.76968	312.55123	277.64319	273.33365	274.39757	324.34146	401.26074	384.55045	396.97653	405.33191	443.31672	451.38888	472.02773	465.344	464.36546	476.75191	490.07156	473.712132	2017	490.07156	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	CON_10USD	constant 2010 United States dollars																							
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	76	-53.08432878	-10.77668561	BRA	Brazil	1	CON_10USD	constant 2010 United States dollars	1240.73987	1223.54701	1239.29509	1244.55783	1343.95849	1348.88561	1354.29971	1420.62234	1466.09016	1313.41563	1427.87259	1443.34768	1391.47377	1426.31582	1432.56188	1364.32861	1244.13418	1220.04416	1337.47693	2017	1220.04416	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	84	-88.70199554	17.19965901	BLZ	Belize	1	CON_10USD	constant 2010 United States dollars	364.57759	353.77746	349.70852	339.74982	372.19088	364.23156	462.98535	465.72103	473.76377	591.88022	530.43387	504.77887	456.17485	359.74363	325.66812	315.29814	291.32392	282.73092	314.952946	2017	282.73092	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	CON_10USD	constant 2010 United States dollars																							
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	CON_10USD	constant 2010 United States dollars	52.39538	40.88354	37.73366	46.53993	45.62692	40.42313	40.34552	106.032	105.75466	104.18524	109.34217	102.64358	102.77873	107.59679	104.9007	106.47912	105.88818	105.04148	105.981254	2017	105.04148	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	CON_10USD	constant 2010 United States dollars	1396.93568	1327.15376	1295.04266	1222.74997	1182.94599	1129.17218	1024.36239	931.09848	910.8152	1036.28435	991.91771	929.6272	881.41586	855.8287	837.85519	816.55192	810.44404	812.32772	826.601514	2017	812.32772	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	CON_10USD	constant 2010 United States dollars	6237.50599	6119.73101	6411.52313	6480.84033	6298.6801	6079.98881	6044.70549	5787.74493	5882.72392	5243.33929	5257.45071	5522.78116	5335.80779	5178.39574	4757.16634	4803.19098	4584.91841	4439.74985	4752.684264	2017	4439.74985	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	100	25.23763153	42.75731323	BGR	Bulgaria	1	CON_10USD	constant 2010 United States dollars	474.15412	513.88075	542.5967	626.33797	645.92022	692.27387	748.02085	878.63334	905.49022	809.21979	782.31957	883.97676	912.25184	889.1885	928.57044	958.98797	1002.96963	1051.21509	966.186326	2017	1051.21509	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	104	96.51752295	21.19332882	MMR	Myanmar	1	CON_10USD	constant 2010 United States dollars	24.50871	29.51936	37.58051	45.39753	56.07613	67.80221	82.14284	98.86148	116.1848	137.20648	164.12476	180.43958	193.79827	210.37717	228.1674	247.02139	263.62001	287.33328	247.30385	2017	287.33328	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	108	29.89080992	-3.366387428	BDI	Burundi	1	CON_10USD	constant 2010 United States dollars	28.91877	26.5218	23.80333	25.00698	24.64424	24.36927	25.07676	24.97665	24.08457	23.73288	23.74233	23.56175	23.71333	23.46931	24.37188	22.02981	20.56603	19.44553	21.976512	2017	19.44553	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	112	28.04940161	53.54193075	BLR	Belarus	1	CON_10USD	constant 2010 United States dollars	504.57263	544.54662	585.72055	647.78382	783.23221	901.16315	1028.81712	1118.98681	1287.44764	1262.13561	1400.39672	1537.18705	1630.20681	1546.04345	1554.94422	1460.06149	1425.22022	1455.81795	1488.417466	2017	1455.81795	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	116	104.922836	12.71163737	KHM	Cambodia	1	CON_10USD	constant 2010 United States dollars	49.28621	55.63286	62.47852	68.97364	79.84818	86.2466	99.74816	107.00448	108.72065	90.49049	115.4487	131.99944	138.77152	149.90802	157.27398	169.04894	185.62982	203.75675	173.123502	2017	203.75675	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	120	12.7419827	5.692387031	CMR	Cameroon	1	CON_10USD	constant 2010 United States dollars	193.86615	195.31594	196.03139	195.60215	194.91045	193.61176	187.29676	183.1587	184.42962	177.65998	177.5919	176.74124	180.73234	182.27846	184.98508	187.06416	187.90499	187.77991	186.00252	2017	187.77991	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	124	-101.6575058	57.72360191	CAN	Canada	1	CON_10USD	constant 2010 United States dollars	6592.0032	6213.97075	6233.62386	6095.48257	6149.42582	6199.0379	6018.30906	5875.68495	5513.95473	4724.27215	4887.5183	5012.93062	5031.28986	4980.658	5069.75767	5055.26454	4969.66307	5077.52104	5030.572864	2017	5077.52104	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	CON_10USD	constant 2010 United States dollars	189.24804	154.18816	151.18878	148.68769	139.0632	148.609	144.57411	152.12913	168.84782	164.26722	179.97392	186.15886	189.78799	190.08426	193.49152	195.93199	199.13242	202.45517	196.219072	2017	202.45517	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	CON_10USD	constant 2010 United States dollars	619.79258	598.883	593.37806	584.0077	571.6083	609.02919	590.65372	597.76828	651.37158	588.20165	516.34118	496.89648	507.65667	514.46505	521.06803	515.7383	519.38161	523.00955	518.732508	2017	523.00955	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	140	20.93559492	7.003720791	CAF	Central African Republic	1	CON_10USD	constant 2010 United States dollars	67.49161	67.24798	66.80757	60.97539	60.47085	62.37352	67.18797	74.49527	77.18898	78.44247	79.60285	81.48501	83.66363	62.2173	66.65304	68.65336	71.83902	75.04603	68.88175	2017	75.04603	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	CON_10USD	constant 2010 United States dollars	366.24057	351.93314	354.24742	365.12909	380.9019	401.29792	420.429	444.35831	463.12219	475.32655	507.05737	521.6297	535.22372	544.58213	554.50655	578.16831	602.72385	630.09413	582.014994	2017	630.09413	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	148	18.66618401	15.36279341	TCD	Chad	1	CON_10USD	constant 2010 United States dollars	30.36407	33.61089	40.70915	39.37356	33.58385	37.08308	39.13705	50.05162	44.94015	48.93875	58.68986	61.54145	60.59548	74.44575	103.61446	106.9842	94.33439	93.13921	94.503602	2017	93.13921	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	152	-71.23029019	-35.2652885	CHL	Chile	1	CON_10USD	constant 2010 United States dollars	1214.90279	1207.94966	1216.71558	1242.71793	1304.15054	1353.20128	1411.17053	1430.16662	1437.81655	1363.16288	1384.54662	1475.64535	1515.03475	1521.13311	1499.34192	1516.91757	1505.08458	1490.42541	1506.580518	2017	1490.42541	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	156	104.1403375	32.30955217	CHN	China	1	CON_10USD	constant 2010 United States dollars	489.28812	527.60835	577.35571	659.77864	714.59114	778.33932	887.76793	1027.40136	1136.24958	1254.20194	1412.01897	1547.52097	1671.31797	1793.89364	1905.43078	2016.37562	2135.97034	2265.62636	2023.459348	2017	2265.62636	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	CON_10USD	constant 2010 United States dollars																							
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	CON_10USD	constant 2010 United States dollars																							
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	170	-73.07446751	3.888209046	COL	Colombia	1	CON_10USD	constant 2010 United States dollars	648.17698	657.55069	662.18568	685.05703	729.58248	752.40129	793.50273	840.3144	835.55115	791.81013	797.52269	826.57976	818.87251	818.25835	816.18453	818.89061	810.39331	799.66902	812.679164	2017	799.66902	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	174	43.34234565	-11.66121732	COM	Comoros	1	CON_10USD	constant 2010 United States dollars	20.18084	20.49692	19.88774	19.90503	19.63214	19.68751	19.79905	17.89987	16.75827	22.298	23.00718	22.90669	22.80642	22.70945	22.59577	22.5058	22.12134	21.86752	22.359976	2017	21.86752	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	175	45.14015057	-12.82217691	MYT	Mayotte	1	CON_10USD	constant 2010 United States dollars																							
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	178	15.22052612	-0.840544119	COG	Congo	1	CON_10USD	constant 2010 United States dollars	51.53458	61.93091	70.52014	75.48055	79.52518	83.35876	87.16442	91.78303	94.87359	96.79785	99.39259	104.939	110.95109	117.93248	126.25796	117.85587	107.80159	97.14987	113.399554	2017	97.14987	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	CON_10USD	constant 2010 United States dollars	91.8075	76.68186	77.67318	71.96059	72.73745	70.75206	65.22871	67.65292	66.49666	57.97677	54.21839	53.37412	54.31683	57.81902	61.48821	63.89487	60.11935	56.87593	60.039476	2017	56.87593	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	CON_10USD	constant 2010 United States dollars	441.53488	451.58811	460.37967	467.02004	492.42325	474.9544	440.70984	458.40255	487.31657	482.80873	450.58487	444.0087	418.98548	410.9561	406.70331	404.70893	409.76758	413.0748	409.042144	2017	413.0748	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	CON_10USD	constant 2010 United States dollars	1195.18765	1167.20543	1187.94344	1185.90694	1215.59465	1241.23534	1273.23927	1291.13253	1244.50527	1130.11179	1185.82106	1206.45662	1232.5643	1219.37436	1211.42225	1203.32998	1224.11267	1236.29688	1218.907228	2017	1236.29688	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	191	17.95874553	45.45172212	HRV	Croatia	1	CON_10USD	constant 2010 United States dollars	1450.27076	1477.928	1549.27849	1610.40788	1684.46194	1735.61003	1801.10816	1925.96687	1947.53246	1713.23155	1668.58576	1673.73902	1609.30135	1557.88919	1625.94255	1695.28806	1746.79133	1799.54018	1685.090262	2017	1799.54018	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	192	-79.54460144	22.10030366	CUB	Cuba	1	CON_10USD	constant 2010 United States dollars	451.74329	475.71296	458.93652	413.12778	381.51412	360.62813	372.73462	424.99744	462.42304	461.55855	496.08417	522.16359	543.41585	573.41653	601.73843	631.26013	667.22417	704.41711	635.611274	2017	704.41711	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	196	33.22285964	35.05659437	CYP	Cyprus	1	CON_10USD	constant 2010 United States dollars	1479.5858	1429.40966	1430.06987	1438.05015	1411.57817	1362.75268	1290.46226	1285.81393	1316.51386	1216.01772	1174.78227	1037.90775	900.91107	766.2419	788.92394	810.86048	793.64704	780.4999	788.034652	2017	780.4999	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	203	15.33151382	49.73913871	CZE	Czechia	1	CON_10USD	constant 2010 United States dollars	2272.97752	2364.08748	2463.76393	2507.61523	2727.32347	3145.16188	3775.07921	4008.55957	4317.06667	3773.61283	4175.16338	4582.5377	4427.54956	4303.25242	4567.65763	4929.23773	5218.94215	5631.15873	4930.049732	2017	5631.15873	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	204	2.339933594	9.65401646	BEN	Benin	1	CON_10USD	constant 2010 United States dollars	156.57827	153.15875	150.45271	145.10045	140.98093	143.26548	141.27329	131.21245	112.80093	108.50061	104.71289	99.82158	99.75758	103.37339	104.79132	108.74958	108.05141	107.69571	106.532282	2017	107.69571	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	208	9.326571283	56.03829721	DNK	Denmark	1	CON_10USD	constant 2010 United States dollars	7072.94549	7163.50499	6970.40705	6748.45256	6844.2781	6701.74742	7031.84084	7083.14223	7003.58095	6138.34693	6338.01845	6700.32443	6939.26724	7098.25247	7183.74995	7351.14039	7433.89125	7554.32459	7324.27173	2017	7554.32459	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	212	-61.3493756	15.43391378	DMA	Dominica	1	CON_10USD	constant 2010 United States dollars	206.03367	194.05638	171.79024	187.35788	199.69356	193.8821	203.7594	195.15218	171.03997	166.15139	163.25536	153.20958	160.7937	166.52734	177.65498	161.21649	163.50777	169.13584	167.608484	2017	169.13584	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	CON_10USD	constant 2010 United States dollars	730.54195	705.59181	728.95121	724.49052	730.93745	765.95315	779.53205	787.13272	815.34011	764.80749	814.99983	817.42639	813.8108	843.93306	877.56034	919.41541	961.25548	990.43129	918.519116	2017	990.43129	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	CON_10USD	constant 2010 United States dollars	546.76407	549.45328	549.79157	539.75833	554.34546	569.95163	583.50962	591.8523	634.96672	619.63131	624.16655	653.41191	669.43882	673.33058	660.93579	645.23697	618.7188	603.56369	640.357166	2017	603.56369	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
2018.Q2.G.01	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	222	-88.86862995	13.73603564	SLV	El Salvador	1	CON_10USD	constant 2010 United States dollars	575.82636	595.21559	609.04781	619.43924	622.32372	630.0835	640.99516	654.05135	666.32347	643.66819	653.22396	668.07803	673.42057	691.04435	698.48085	718.94744	736.82074	754.49317	719.95731	2017	754.49317	UNIDO MVA 2018 Database. Available at https://stat.unido.org	M
