"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source"
"24","Angola","AGO","17.57817062","-12.33724746","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"31","Azerbaijan","AZE","50.01064725","40.39229544","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","73.4","",2016.0,"73.4","Country data","ITU World Telecommunication/ICT Indicators database."
"31","Azerbaijan","AZE","50.01064725","40.39229544","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","69.8","",2016.0,"69.8","Country data","ITU World Telecommunication/ICT Indicators database."
"31","Azerbaijan","AZE","50.01064725","40.39229544","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","77.0","",2016.0,"77.0","Country data","ITU World Telecommunication/ICT Indicators database."
"32","Argentina","ARG","-65.14563274","-35.19446255","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"32","Argentina","ARG","-65.14563274","-35.19446255","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"32","Argentina","ARG","-65.14563274","-35.19446255","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"36","Australia","AUS","134.3499412","-25.57717202","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"36","Australia","AUS","134.3499412","-25.57717202","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"36","Australia","AUS","134.3499412","-25.57717202","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"40","Austria","AUT","14.14172472","47.58704857","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"40","Austria","AUT","14.14172472","47.58704857","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"40","Austria","AUT","14.14172472","47.58704857","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"44","Bahamas","BHS","-78.05111663","24.69546597","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"44","Bahamas","BHS","-78.05111663","24.69546597","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"44","Bahamas","BHS","-78.05111663","24.69546597","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"48","Bahrain","BHR","50.5490754","26.04407747","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","100.0","",2016.0,"100.0","Country data","ITU World Telecommunication/ICT Indicators database."
"48","Bahrain","BHR","50.5490754","26.04407747","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","100.0","",2016.0,"100.0","Country data","ITU World Telecommunication/ICT Indicators database."
"48","Bahrain","BHR","50.5490754","26.04407747","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","100.0","",2016.0,"100.0","Country data","ITU World Telecommunication/ICT Indicators database."
"50","Bangladesh","BGD","89.17660788","22.86961622","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"50","Bangladesh","BGD","89.17660788","22.86961622","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"50","Bangladesh","BGD","89.17660788","22.86961622","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"51","Armenia","ARM","44.93839317","40.29499741","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"51","Armenia","ARM","44.93839317","40.29499741","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"51","Armenia","ARM","44.93839317","40.29499741","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"52","Barbados","BRB","-59.5346489","13.13648273","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"52","Barbados","BRB","-59.5346489","13.13648273","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"52","Barbados","BRB","-59.5346489","13.13648273","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"70","Bosnia and Herzegovina","BIH","17.78584332","44.16845548","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"70","Bosnia and Herzegovina","BIH","17.78584332","44.16845548","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
"70","Bosnia and Herzegovina","BIH","17.78584332","44.16845548","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","MALE","Male","","","","","","","","",""
"72","Botswana","BWA","23.81380223","-22.18810073","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"72","Botswana","BWA","23.81380223","-22.18810073","5","Achieve gender equality and empower all women and girls","5.b","Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","5.b.1","Proportion of individuals who own a mobile telephone, by sex","1","IT_MOB_OWN","Proportion of individuals who own a mobile telephone, by sex (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","",""
