"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Location_Code","Location_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes"
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","513","Europe and Northern America",2017.0,"","16.66667","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","432","Landlocked developing countries (LLDCs)",2014.0,"","30.76923","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","432","Landlocked developing countries (LLDCs)",2017.0,"","36.36364","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","419","Latin America and the Caribbean",2014.0,"","18.75","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","419","Latin America and the Caribbean",2017.0,"","18.18182","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","199","Least Developed Countries (LDCs)",2014.0,"","28.94737","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","199","Least Developed Countries (LDCs)",2017.0,"","32.14286","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","15","Northern Africa",2014.0,"","33.33333","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","747","Northern Africa and Western Asia",2014.0,"","10","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","747","Northern Africa and Western Asia",2017.0,"","33.33333","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","9","Oceania",2014.0,"","50","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","9","Oceania",2017.0,"","33.33333","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2014.0,"","50","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2017.0,"","33.33333","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","722","Small island developing States (SIDS)",2014.0,"","20","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","722","Small island developing States (SIDS)",2017.0,"","21.42857","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","35","South-Eastern Asia",2014.0,"","25","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","35","South-Eastern Asia",2017.0,"","12.5","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","34","Southern Asia",2014.0,"","44.44444","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","34","Southern Asia",2017.0,"","28.57143","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","202","Sub-Saharan Africa",2014.0,"","22.22222","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","202","Sub-Saharan Africa",2017.0,"","24","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","145","Western Asia",2014.0,"","0","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","145","Western Asia",2017.0,"","33.33333","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","1","World",2014.0,"","22.34043","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.b","Support and strengthen the participation of local communities in improving water and sanitation management","6.b.1","Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management","1","ER_H2O_PARTIC","Proportion of countries with high level of users/communities participating in planning programs in rural drinking-water supply (%)","2019.Q1.G.01","RURAL","Rural","G","Global","E","Estimated data","PERCENT","Percentage","1","World",2017.0,"","20.73171","Float","Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",""
