"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2011.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"54","Melanesia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"57","Micronesia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"61","Polynesia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"62","Central and Southern Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","12",2017.0,"12","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","For regional and global, the observation values represent the total number of censuses conducted in the period of 2008-2017. "
"97","European Union","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"127","Southern Asia (excluding India)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"135","Caucasus and Central Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"142","Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"143","Central Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","4",2017.0,"4","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","For regional and global, the observation values represent the total number of censuses conducted in the period of 2008-2017. "
"145","Western Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","14",2017.0,"14","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","For regional and global, the observation values represent the total number of censuses conducted in the period of 2008-2017. "
"150","Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","47",2017.0,"47","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","For regional and global, the observation values represent the total number of censuses conducted in the period of 2008-2017. "
"151","Eastern Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"154","Northern Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"155","Western Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"158","Other non-specified areas","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"199","Least Developed Countries (LDCs)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","38",2017.0,"38","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","For regional and global, the observation values represent the total number of censuses conducted in the period of 2008-2017. "
"202","Sub-Saharan Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","41",2017.0,"41","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","For regional and global, the observation values represent the total number of censuses conducted in the period of 2008-2017. "
"223","Eastern Asia (excluding Japan and China)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"369"," Iraq (Central Iraq) ","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"419","Latin America and the Caribbean","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","45",2017.0,"45","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","For regional and global, the observation values represent the total number of censuses conducted in the period of 2008-2017. "
"420","Latin America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"432","Landlocked developing countries (LLDCs)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","26",2017.0,"26","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","For regional and global, the observation values represent the total number of censuses conducted in the period of 2008-2017. "
"485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"513","Europe and Northern America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","52",2017.0,"52","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","For regional and global, the observation values represent the total number of censuses conducted in the period of 2008-2017. "
"514","Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"515","Developing regions","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"518","Eastern Asia (excluding Japan)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.19","By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries","17.19.2","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","1","SG_REG_CENSUSN","Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","1","",2011.0,"1","Country data","Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations.","Reference year represents the year of the census conducted."
