"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","Sex_Code","Sex_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","270","Gambia",2013.0,"","74.9","Float","DHS","","GMB","-15.39944785","13.45295927"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","288","Ghana",2011.0,"","3.8","Float","MICS","","GHA","-1.205623522","7.964825185"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","324","Guinea",2016.0,"","96.8","Float","MICS","","GIN","-11.28173419","11.00210343"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","624","Guinea-Bissau",2014.0,"","44.9","Float","MICS","","GNB","-14.40182514","12.11760394"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","368","Iraq",2011.0,"","8.1","Float","MICS","","IRQ","43.76606267","33.05013795"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","404","Kenya",2014.0,"","21.0","Float","DHS","","KEN","37.86096816","0.534797278"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","430","Liberia",2013.0,"","44.4","Float","DHS","","LBR","-9.311879038","6.448381009"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","466","Mali",2015.0,"","82.7","Float","MICS","","MLI","-3.522016039","17.35311254"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","478","Mauritania",2015.0,"","66.6","Float","MICS","","MRT","-10.33187259","20.26089546"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","562","Niger",2012.0,"","2.0","Float","DHS","","NER","9.400167877","17.42143036"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","566","Nigeria",2017.0,"","18.4","Float","MICS","","NGA","8.097363256","9.585789025"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-19","15 to 19 years old","FEMALE","Female","G","Global","E","Estimated data","PERCENT","Percentage","15","Northern Africa",2002.0,"","91.4","Float","DHS, MICS and other national surveys","Based on 2 countries covering 64 per cent of the regional population of adolescent girls aged 15 to 19 years","","",""
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-19","15 to 19 years old","FEMALE","Female","G","Global","E","Estimated data","PERCENT","Percentage","15","Northern Africa",2007.0,"","88.8","Float","DHS, MICS and other national surveys","Based on 2 countries covering 64 per cent of the regional population of adolescent girls aged 15 to 19 years","","",""
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-19","15 to 19 years old","FEMALE","Female","G","Global","E","Estimated data","PERCENT","Percentage","15","Northern Africa",2012.0,"","82.9","Float","DHS, MICS and other national surveys","Based on 2 countries covering 64 per cent of the regional population of adolescent girls aged 15 to 19 years","","",""
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-19","15 to 19 years old","FEMALE","Female","G","Global","E","Estimated data","PERCENT","Percentage","15","Northern Africa",2017.0,"","73.9","Float","DHS, MICS and other national surveys","Based on 2 countries covering 64 per cent of the regional population of adolescent girls aged 15 to 19 years","","",""
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","686","Senegal",2016.0,"","23.5","Float","DHS","","SEN","-14.46636926","14.35920905"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","694","Sierra Leone",2013.0,"","89.6","Float","DHS","","SLE","-11.78306584","8.568604164"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","706","Somalia",2006.0,"","97.9","Float","MICS","","SOM","46.20367477","4.406485729"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-19","15 to 19 years old","FEMALE","Female","G","Global","E","Estimated data","PERCENT","Percentage","202","Sub-Saharan Africa",2002.0,"","35.1","Float","DHS, MICS and other national surveys","Based on 25 countries covering 68 per cent of the regional population of adolescent girls aged 15 to 19 years","","",""
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-19","15 to 19 years old","FEMALE","Female","G","Global","E","Estimated data","PERCENT","Percentage","202","Sub-Saharan Africa",2007.0,"","31.9","Float","DHS, MICS and other national surveys","Based on 25 countries covering 68 per cent of the regional population of adolescent girls aged 15 to 19 years","","",""
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-19","15 to 19 years old","FEMALE","Female","G","Global","E","Estimated data","PERCENT","Percentage","202","Sub-Saharan Africa",2012.0,"","29.3","Float","DHS, MICS and other national surveys","Based on 25 countries covering 68 per cent of the regional population of adolescent girls aged 15 to 19 years","","",""
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-19","15 to 19 years old","FEMALE","Female","G","Global","E","Estimated data","PERCENT","Percentage","202","Sub-Saharan Africa",2017.0,"","24.8","Float","DHS, MICS and other national surveys","Based on 25 countries covering 68 per cent of the regional population of adolescent girls aged 15 to 19 years","","",""
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","729","Sudan",2014.0,"","86.6","Float","MICS","","","",""
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","768","Togo",2014.0,"","4.7","Float","DHS","","TGO","0.97835765","8.532096072"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","800","Uganda",2011.0,"","1.4","Float","DHS","","UGA","32.39100438","1.279557331"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","834","United Republic of Tanzania",2016.0,"","10.0","Float","DHS","","TZA","34.80521182","-6.265332606"
"5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.2","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age","1","SH_STA_FGMS","Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age (%)","2019.Q1.G.01","15-49","15 to 49 years old","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","887","Yemen",2013.0,"","18.5","Float","DHS","","YEM","45.22389143","15.22242099"
