series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Sex description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	196	33.22285964	35.05659437	CYP	Cyprus	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	5.3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	36	134.3499412	-25.57717202	AUS	Australia	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	13.2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	450	46.6982339	-19.38514785	MDG	Madagascar	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	4	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	40	14.14172472	47.58704857	AUT	Austria	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	15.6	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	12	2.678164227	28.15940032	DZA	Algeria	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	3.2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	44	-78.05111663	24.69546597	BHS	Bahamas	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	1.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	16	-170.7187269	-14.30587306	ASM	American Samoa	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016					
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	462	73.09672546	-0.614385021	MDV	Maldives	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	2.6	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	8	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	9.9	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	191	17.95874553	45.45172212	HRV	Croatia	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	16.5	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	31	50.01064725	40.39229544	AZE	Azerbaijan	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	2.6	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	4	66.02688198	33.83160199	AFG	Afghanistan	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	4.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015					
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	8	20.06660928	41.13897007	ALB	Albania	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	6.3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	11.3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	4.6	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	484	-102.5148166	23.93378032	MEX	Mexico	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	5.6	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	144	80.70489654	7.614693343	LKA	Sri Lanka	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	19.1	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	108	29.89080992	-3.366387428	BDI	Burundi	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	9	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	48	50.5490754	26.04407747	BHR	Bahrain	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	5.9	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	20	1.576257417	42.54548611	AND	Andorra	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016					
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	466	-3.522016039	17.35311254	MLI	Mali	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	4.8	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	8.5	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	7.1	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	442	6.092656563	49.77679538	LUX	Luxembourg	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	14.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	32	-65.14563274	-35.19446255	ARG	Argentina	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	9.2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	478	-10.33187259	20.26089546	MRT	Mauritania	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	4.3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010					
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	100	25.23763153	42.75731323	BGR	Bulgaria	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	12.5	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016					
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	100	25.23763153	42.75731323	BGR	Bulgaria	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	11.5	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	492	7.424214814	43.73532918	MCO	Monaco	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015					
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	148	18.66618401	15.36279341	TCD	Chad	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	8.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	112	28.04940161	53.54193075	BLR	Belarus	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	38.2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	50	89.17660788	22.86961622	BGD	Bangladesh	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	5.9	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	24	17.57817062	-12.33724746	AGO	Angola	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	4.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	470	14.44617519	35.89194275	MLT	Malta	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	8	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	222	-88.86862995	13.73603564	SLV	El Salvador	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	10.8	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	222	-88.86862995	13.73603564	SLV	El Salvador	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	13.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	16.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	16.4	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	480	57.568022	-20.28581998	MUS	Mauritius	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	8.5	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	140	20.93559492	7.003720791	CAF	Central African Republic	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	9.5	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	104	96.51752295	21.19332882	MMR	Myanmar	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	7.3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	140	20.93559492	7.003720791	CAF	Central African Republic	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	7.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	104	96.51752295	21.19332882	MMR	Myanmar	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	7.8	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	496	103.0728057	46.83892054	MNG	Mongolia	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	13.1	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	152	-71.23029019	-35.2652885	CHL	Chile	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	12.2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	116	104.922836	12.71163737	KHM	Cambodia	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	5.4	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	51	44.93839317	40.29499741	ARM	Armenia	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	6.6	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	0.5	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	474	-60.91544135	14.56086108	MTQ	Martinique	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015					
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	11.1	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	3.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	231	39.63505296	8.631223181	ETH	Ethiopia	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	7.3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	231	39.63505296	8.631223181	ETH	Ethiopia	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	7.2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	512	57.87743482	21.98805614	OMN	Oman	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	4.1	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	175	45.14015057	-12.82217691	MYT	Mayotte	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010					
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	8.8	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	144	80.70489654	7.614693343	LKA	Sri Lanka	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	14.6	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	108	29.89080992	-3.366387428	BDI	Burundi	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	9.1	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2015	16.4	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	156	104.1403375	32.30955217	CHN	China	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	10.9	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	120	12.7419827	5.692387031	CMR	Cameroon	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2010	11.7	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	52	-59.5346489	13.13648273	BRB	Barbados	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	0.8	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	340	-86.59974381	14.82243161	HND	Honduras	3	BOTHSEX	PER_100000_POP	Both	Per 100,000 population	2016	2.9	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
