"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value"
"DNK","9.326571283","56.03829721","208","Denmark","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","3.36969","0.50574","0.19074","0.12606","2.36808","1.97915","3.4816","0.43599","-1.01578","-5.39954","1.35022","0.82801","-0.26991","0.44716","1.15115","1.16399","1.55037",2016.0,"1.55037"
"","","","21","Northern America","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","3.06194","0.04396","0.95934","1.80624","2.81274","2.40675","1.71495","0.84768","-1.10409","-3.67571","1.70299","0.93104","1.39868","1.01284","1.83305","1.93405","0.74989",2016.0,"0.74989"
"DMA","-61.3493756","15.43391378","212","Dominica","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","0.96444","0.34756","-2.25352","7.25138","2.21925","-0.67314","4.30311","5.74459","7.6294","-1.34304","0.87623","-0.21029","-1.5197","-1.09636","3.8853","-3.05524","2.10672",2016.0,"2.10672"
"DOM","-70.49847576","18.89832088","214","Dominican Republic","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","4.00919","0.23476","4.1693","-1.76026","-0.19313","7.67107","9.09137","6.95654","1.79396","-0.41014","6.89195","1.77437","1.49969","3.4549","6.32099","5.79498","5.43955",2016.0,"5.43955"
"ECU","-78.37005241","-1.447785891","218","Ecuador","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","-0.74859","2.20154","2.35038","1.04138","6.44847","3.56202","2.66754","0.47815","4.57482","-1.1018","1.83798","6.14348","3.98186","3.32569","2.41308","-1.33898","-3.60506",2016.0,"-3.60506"
"SLV","-88.86862995","13.73603564","222","El Salvador","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","1.41381","1.04874","1.74906","1.76525","1.35432","3.07839","3.44007","3.37927","0.82875","-3.55877","0.91564","1.7556","1.41134","1.36545","0.93434","1.79174","1.84621",2016.0,"1.84621"
"GNQ","10.46535826","1.565792376","226","Equatorial Guinea","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","8.60115","61.14476","15.36322","8.97998","18.88153","4.22659","0.66116","10.12357","12.4965","-3.19291","-12.94533","1.89716","3.69257","-8.12736","-3.64609","-12.58594","-12.36757",2016.0,"-12.36757"
"ETH","39.63505296","8.631223181","231","Ethiopia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","3.04825","5.21026","-1.3725","-4.92308","10.40825","8.75419","7.84985","8.49789","7.87929","5.96011","9.61633","10.20967","5.8302","7.73454","7.45632","7.61613","4.90415",2016.0,"4.90415"
"ERI","38.11074289","16.12894644","232","Eritrea","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","-2.48668","-14.96918","5.2197","-0.401","-5.69188","-1.36979","-3.34696","-0.69005","-11.47336","2.00403","0.32046","6.64131","4.9953","1.05621","2.88442","2.59291","1.41444",2016.0,"1.41444"
"EST","25.84093481","58.68487172","233","Estonia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","10.93769","6.89278","6.7666","8.18471","7.02314","10.21711","10.79092","8.16706","-5.11165","-14.47659","2.54526","7.89317","4.58398","2.19691","3.14056","1.90889","2.28711",2016.0,"2.28711"
"AGO","17.57817062","-12.33724746","24","Angola","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","-0.02404","-0.15366","10.68869","-0.5786","7.05769","10.98855","7.63991","10.01039","7.27425","-3.02097","1.0695","-0.15716","4.74655","1.31247","0.52695","-2.47181","-3.95482",2016.0,"-3.95482"
"FJI","177.9660884","-17.83301566","242","Fiji","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","-2.27304","1.62481","3.01364","0.88411","5.07791","0.27567","1.16387","-1.77857","-0.02133","-2.39842","2.04384","1.85479","0.6556","4.00572","4.87736","3.10609","-0.35836",2016.0,"-0.35836"
"FIN","23.308447","61.91586738","246","Finland","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","5.38994","2.33373","1.42884","1.72608","3.62706","2.45275","3.68762","4.77891","0.30627","-8.65954","2.54826","2.12431","-1.85847","-1.1895","-1.05217","-0.4144","1.5352",2016.0,"1.5352"
"FRA","2.457288129","46.62660861","250","France","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","3.32822","1.40282","0.5574","0.24654","2.18923","1.00649","1.75721","1.73616","-0.41144","-3.50785","1.40445","1.55648","-0.29544","0.12363","0.50917","0.63587","0.76088",2016.0,"0.76088"
