series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	CON_USD	Constant USD	0.59591	140.1892	3.35496	2.3472	19.59429	15.63451	28.27802	38.17005	45.04489	96.52798	178.66239	211.77732	116.41245	143.22152	338.30415	261.8241	130.19057	197.990558	2016	130.19057	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	191	17.95874553	45.45172212	HRV	Croatia	1	CON_USD	Constant USD	31.42698	79.67885	27.26643	39.53985	73.95353	68.61247	80.66248	57.91233	237.41317	399.23638	505.83824								2010	505.83824	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	192	-79.54460144	22.10030366	CUB	Cuba	1	CON_USD	Constant USD	2.16823	5.51706	1.89033	2.75362	7.03006	2.58323	3.00862	0.47901	4.11124	2.37805	3.46182	2.65041	1.731	5.15348	7.00671	3.14114	3.5485	4.116166	2016	3.5485	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	196	33.22285964	35.05659437	CYP	Cyprus	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	203	15.33151382	49.73913871	CZE	Czechia	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	204	2.339933594	9.65401646	BEN	Benin	1	CON_USD	Constant USD	89.9532	54.42423	57.05435	81.19242	69.59334	41.06887	30.39973	61.08147	123.95561	118.57502	144.48236	210.46384	88.73955	120.75454	111.26514	120.25957	93.14943	106.833646	2016	93.14943	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	208	9.326571283	56.03829721	DNK	Denmark	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	212	-61.3493756	15.43391378	DMA	Dominica	1	CON_USD	Constant USD	0.03698		1.66677	0.30845	2.3857	2.34887	0.87344	3.8952	4.11593	10.29578	10.6046	5.568	10.63808	8.95762	9.62541	3.5545	0.45896	6.646914	2016	0.45896	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	CON_USD	Constant USD	82.50111	315.95197	43.21775	25.03654	6.85033	9.90054	102.87994	59.07339	38.487	91.7371	159.80896	391.65089	168.06642	82.59639	54.86213	327.89158	61.14774	138.912852	2016	61.14774	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	CON_USD	Constant USD	104.53705	55.62999	23.2272	34.71656	11.61267	12.04508	8.6628	10.44905	20.89117	32.07031	96.80069	175.30043	153.60493	108.11607	97.91132	1390.47043	348.30717	419.681984	2016	348.30717	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	222	-88.86862995	13.73603564	SLV	El Salvador	1	CON_USD	Constant USD	19.98851	109.43923	17.64967	10.63579	6.13232	43.16965	27.44705	31.33731	56.38121	217.7106	127.54407	196.60763	128.4157	68.5188	37.36128	110.11752	74.62297	83.807254	2016	74.62297	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	CON_USD	Constant USD	1.80581	0.30398	2.89666	1.51613	0.12125	0.19638		0.10052	0.03177	0.00684	0.02248	0.01936	0.17379	0.06474	0.06687	0.01568	0.02051	0.068318	2016	0.02051	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	231	39.63505296	8.631223181	ETH	Ethiopia	1	CON_USD	Constant USD	177.76163	72.39724	337.88433	195.40566	227.70072	273.71631	381.20209	355.58456	412.07168	550.75077	339.76916	448.79075	351.38081	487.96709	409.87727	399.78444	454.21999	420.64592	2016	454.21999	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	232	38.11074289	16.12894644	ERI	Eritrea	1	CON_USD	Constant USD	118.94909	0.04455	27.35606	26.99182	12.00395	15.5453	14.20461	9.26773	12.75585	5.46377	16.76254	2.82586	2.08028	0.10653	0.99356	0.32135	0.0858	0.717504	2016	0.0858	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	233	25.84093481	58.68487172	EST	Estonia	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	242	177.9660884	-17.83301566	FJI	Fiji	1	CON_USD	Constant USD	0.172	15.45841	0.2022	1.16862	7.69573	6.19201	5.82272	2.16428	1.74942	1.28031	11.5992	11.5312	14.07018	9.08036	8.85547	8.11921	7.07784	9.440612	2016	7.07784	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	246	23.308447	61.91586738	FIN	Finland	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)	248	19.80945969	60.1544901	ALA	Åland Islands	1	CON_USD	Constant USD																						
