series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	84	-88.70199554	17.19965901	BLZ	Belize	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	100	25.23763153	42.75731323	BGR	Bulgaria	1	PERCENT	Percentage	49.7	50.8	49.1	49	47.4	46.7	44.9	43.8	45.7	48.4	49.9	48.2	49.9	53.9	56.2	56.2	56.3	58.5	56.22	2017	58.5	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	104	96.51752295	21.19332882	MMR	Myanmar	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	108	29.89080992	-3.366387428	BDI	Burundi	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	112	28.04940161	53.54193075	BLR	Belarus	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	116	104.922836	12.71163737	KHM	Cambodia	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	120	12.7419827	5.692387031	CMR	Cameroon	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	124	-101.6575058	57.72360191	CAN	Canada	1	PERCENT	Percentage	56.1	56	55.8	55.2	54.6	54.2	54.6	55	54.6	57.2	55.5	54.8	55.5	55.4	55.1	56.5	56.8	55.1	55.78	2017	55.1	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	140	20.93559492	7.003720791	CAF	Central African Republic	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	148	18.66618401	15.36279341	TCD	Chad	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	152	-71.23029019	-35.2652885	CHL	Chile	1	PERCENT	Percentage												37.2		44.7					44.7	2013	44.7	ILOSTAT - SNA - National Accounts	C
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	156	104.1403375	32.30955217	CHN	China	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	170	-73.07446751	3.888209046	COL	Colombia	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	174	43.34234565	-11.66121732	COM	Comoros	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	175	45.14015057	-12.82217691	MYT	Mayotte	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	178	15.22052612	-0.840544119	COG	Congo	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	191	17.95874553	45.45172212	HRV	Croatia	1	PERCENT	Percentage	67.1	63	64.5	64.6	63.2	62.9	61.3	60.8	60.5	62.9	62.5	61.8	60.1	58.2	56.8	56.1	54.7	54.6	56.08	2017	54.6	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	PERCENT	Percentage	51.7	50.9	52.4	54.1	53.3	55	54.1	52.6	51.8	55.8	54.6	54.5	54.3	52	50.7	50.5	50.6	50.5	50.86	2017	50.5	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	Percentage	45	45	46.8	47.7	47.2	46.9	46.8	46.4	47	47	47.8	48.1	48.8	48.4	47.4	46.5	47.4	48.4	47.62	2017	48.4	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	Percentage	53.9	54.8	55.3	55.7	54.5	54.3	54.2	55.6	56.5	58.8	56.4	56	55.2	55.1	55.1	55.2	55.9	55.8	55.42	2017	55.8	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	Percentage	49.5	48.5	48	48.6	48.8	47.5	47.7	49.9	54.2	55.1	51.7	49.1	49.9	50.2	51.6	53.3	54.5	53.7	52.66	2017	53.7	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	246	23.308447	61.91586738	FIN	Finland	1	PERCENT	Percentage	53.1	52.7	52.8	52.8	52.6	53.3	53.4	52.2	53.6	57.1	56.1	55.9	57.1	56.4	56.1	55.7	55	52.7	55.18	2017	52.7	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	250	2.457288129	46.62660861	FRA	France	1	PERCENT	Percentage	55.6	55.8	56.2	56.3	55.8	55.9	55.8	55.3	55.6	57.4	57.4	57.4	58.1	58.3	58.5	57.9	58	58.1	58.16	2017	58.1	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	268	43.3713615	42.04813028	GEO	Georgia	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	276	10.3806066	51.08862743	DEU	Germany	1	PERCENT	Percentage	58.8	58	57.7	57.7	56.7	56.1	54.9	53.7	54.5	56.9	55.8	55.6	56.5	56.5	56.4	56.3	56.4	56.5	56.42	2017	56.5	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	300	22.58307827	39.47301873	GRC	Greece	1	PERCENT	Percentage	49.5	48.7	51.4	51.2	50.6	53.9	51.7	51.3	51.8	54.1	54.3	53.1	52.2	49.8	49.8	49.7	50.1	50.2	49.92	2017	50.2	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	Percentage										14.4	14.9									2010	14.9	ILOSTAT - SNA - National Accounts Survey	C
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	Percentage	52.6	52.6	51.6	52.6	52.5	52.8	51.9	51.6	51.3	50.7	49.4	49.1	49.2	48.2	47.3	45.3	46.9	47.8	47.1	2017	47.8	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	Percentage	65.1	63	63.6	63.2	62.5	64.3	66.6	65.9	59.8	52.9	55	57.2	58.5	59.8	59.6	59.5	60.9	63.5	60.66	2017	63.5	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	PERCENT	Percentage	47.2	46.7	44.7	45.3	45.9	46.5	46.8	48.4	52.5	52.8	49.6	48.5	47.4	47.4	45.4	35.3	35.2	35.3	39.72	2017	35.3	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	376	34.62277992	31.06164552	ISR	Israel	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	380	12.57022427	42.79917282	ITA	Italy	1	PERCENT	Percentage	51.1	51.2	51.5	52	52	52.1	52.3	52	52.9	54.3	54.1	53.6	53.7	53.4	53	52.9	53	52.8	53.02	2017	52.8	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	392	139.2716103	36.6554539	JPN	Japan	1	PERCENT	Percentage	62.6	61.2	60	59.1	58.6	59	58.6	58.3	59.1	59.8	58.5	59.8	59	58.2	58	56.8	56.6	56.3	57.18	2017	56.3	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	400	37.13024774	30.65365973	JOR	Jordan	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	404	37.86096816	0.534797278	KEN	Kenya	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PERCENT	Percentage	65	65.6	64.7	65.1	64.4	65.7	65.7	64.4	63.6	62.1	59.5	59.6	60.6	60.7	60.8	60.2	60.6	58.9	60.24	2017	58.9	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	428	26.42461876	56.64196636	LVA	Latvia	1	PERCENT	Percentage	48.7	47.3	44.5	44.2	44	45.6	46.9	49.8	53.9	53.1	48.6	44.7	45.3	46.8	48.3	51.4	53.4	55	50.98	2017	55	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	434	18.0295985	27.04042819	LBY	Libya	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PERCENT	Percentage																							
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	Percentage	48.6	47.2	47.9	48.7	49.3	49.1	51.5	49.7	49.7	50.5	45.9	44	43.8	44.6	45.5	47.6	49.9	50.2	47.56	2017	50.2	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	Percentage	49.7	52.7	53.4	52.8	52.6	52.2	50.2	49.6	52.1	55.2	52.7	51.5	52.5	51.9	50.6	51.3	52.4	52.5	51.74	2017	52.5	ILOSTAT - AMECO estimates	E
2018.Q2.G.01	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	Percentage																							
