series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	36	134.3499412	-25.57717202	AUS	Australia	1	INDEX	Index	2015		String		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	40	14.14172472	47.58704857	AUT	Austria	1	INDEX	Index	2015	80	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	44	-78.05111663	24.69546597	BHS	Bahamas	1	INDEX	Index	2015	72	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	48	50.5490754	26.04407747	BHR	Bahrain	1	INDEX	Index	2015	72	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	50	89.17660788	22.86961622	BGD	Bangladesh	1	INDEX	Index	2015	46	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	51	44.93839317	40.29499741	ARM	Armenia	1	INDEX	Index	2015	67	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	52	-59.5346489	13.13648273	BRB	Barbados	1	INDEX	Index	2015	79	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	56	4.660976456	50.64104975	BEL	Belgium	1	INDEX	Index	2015		String		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	60	-64.78155012	32.27881922	BMU	Bermuda	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	64	90.45098484	27.39598568	BTN	Bhutan	1	INDEX	Index	2015	59	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	INDEX	Index	2015	60	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	INDEX	Index	2015	57	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	72	23.81380223	-22.18810073	BWA	Botswana	1	INDEX	Index	2015	60	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	76	-53.08432878	-10.77668561	BRA	Brazil	1	INDEX	Index	2015	77	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	84	-88.70199554	17.19965901	BLZ	Belize	1	INDEX	Index	2015	61	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	INDEX	Index	2015	50	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	INDEX	Index	2015		String		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	100	25.23763153	42.75731323	BGR	Bulgaria	1	INDEX	Index	2015	64	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	104	96.51752295	21.19332882	MMR	Myanmar	1	INDEX	Index	2015	60	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	108	29.89080992	-3.366387428	BDI	Burundi	1	INDEX	Index	2015	43	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	112	28.04940161	53.54193075	BLR	Belarus	1	INDEX	Index	2015	74	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	116	104.922836	12.71163737	KHM	Cambodia	1	INDEX	Index	2015	55	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	120	12.7419827	5.692387031	CMR	Cameroon	1	INDEX	Index	2015	44	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	124	-101.6575058	57.72360191	CAN	Canada	1	INDEX	Index	2015		String		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	INDEX	Index	2015	62	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	140	20.93559492	7.003720791	CAF	Central African Republic	1	INDEX	Index	2015	33	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	144	80.70489654	7.614693343	LKA	Sri Lanka	1	INDEX	Index	2015	62	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	148	18.66618401	15.36279341	TCD	Chad	1	INDEX	Index	2015	29	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	152	-71.23029019	-35.2652885	CHL	Chile	1	INDEX	Index	2015	70	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	156	104.1403375	32.30955217	CHN	China	1	INDEX	Index	2015	76	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	162	105.6426067	-10.4882473	CXR	Christmas Island	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	170	-73.07446751	3.888209046	COL	Colombia	1	INDEX	Index	2015	76	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	174	43.34234565	-11.66121732	COM	Comoros	1	INDEX	Index	2015	47	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	175	45.14015057	-12.82217691	MYT	Mayotte	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	178	15.22052612	-0.840544119	COG	Congo	1	INDEX	Index	2015	38	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	INDEX	Index	2015	40	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	184	-159.7711391	-21.22696458	COK	Cook Islands	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	188	-84.19712782	9.970998683	CRI	Costa Rica	1	INDEX	Index	2015	75	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	191	17.95874553	45.45172212	HRV	Croatia	1	INDEX	Index	2015	69	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	192	-79.54460144	22.10030366	CUB	Cuba	1	INDEX	Index	2015	78	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	196	33.22285964	35.05659437	CYP	Cyprus	1	INDEX	Index	2015	73	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	203	15.33151382	49.73913871	CZE	Czechia	1	INDEX	Index	2015	73	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	204	2.339933594	9.65401646	BEN	Benin	1	INDEX	Index	2015	41	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	208	9.326571283	56.03829721	DNK	Denmark	1	INDEX	Index	2015		String		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	212	-61.3493756	15.43391378	DMA	Dominica	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	INDEX	Index	2015	74	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	218	-78.37005241	-1.447785891	ECU	Ecuador	1	INDEX	Index	2015	75	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	222	-88.86862995	13.73603564	SLV	El Salvador	1	INDEX	Index	2015	77	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	INDEX	Index	2015	45	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	231	39.63505296	8.631223181	ETH	Ethiopia	1	INDEX	Index	2015	39	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	232	38.11074289	16.12894644	ERI	Eritrea	1	INDEX	Index	2015	38	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	233	25.84093481	58.68487172	EST	Estonia	1	INDEX	Index	2015	76	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	242	177.9660884	-17.83301566	FJI	Fiji	1	INDEX	Index	2015	66	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	246	23.308447	61.91586738	FIN	Finland	1	INDEX	Index	2015	79	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	248	19.80945969	60.1544901	ALA	Åland Islands	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	250	2.457288129	46.62660861	FRA	France	1	INDEX	Index	2015	80	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	254	-53.23619089	3.922673437	GUF	French Guiana	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	262	42.18274707	11.56004161	DJI	Djibouti	1	INDEX	Index	2015	47	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	266	11.78727747	-0.60687619	GAB	Gabon	1	INDEX	Index	2015	52	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	268	43.3713615	42.04813028	GEO	Georgia	1	INDEX	Index	2015	66	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	270	-15.39944785	13.45295927	GMB	Gambia	1	INDEX	Index	2015	46	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	275	35.25694122	31.94347933	PSE	State of Palestine	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	276	10.3806066	51.08862743	DEU	Germany	1	INDEX	Index	2015	79	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	288	-1.205623522	7.964825185	GHA	Ghana	1	INDEX	Index	2015	45	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	292	-5.347561686	36.13895036	GIB	Gibraltar	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	296	-157.5643005	1.768837732	KIR	Kiribati	1	INDEX	Index	2015	40	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	300	22.58307827	39.47301873	GRC	Greece	1	INDEX	Index	2015	70	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	304	-41.39371316	74.75625681	GRL	Greenland	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	308	-61.68248568	12.11238395	GRD	Grenada	1	INDEX	Index	2015	72	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	316	144.7029305	13.35485404	GUM	Guam	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	320	-91.2312746	15.00273719	GTM	Guatemala	1	INDEX	Index	2015	57	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	324	-11.28173419	11.00210343	GIN	Guinea	1	INDEX	Index	2015	35	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	328	-58.97322037	4.788012784	GUY	Guyana	1	INDEX	Index	2015	68	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	332	-72.33640958	18.40426539	HTI	Haiti	1	INDEX	Index	2015	47	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	336	12.45315803	41.90343751	VAT	Holy See	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	340	-86.59974381	14.82243161	HND	Honduras	1	INDEX	Index	2015	64	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	INDEX	Index	2015					
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	348	19.41221519	47.1651448	HUN	Hungary	1	INDEX	Index	2015	70	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	352	-19.02116966	64.79134763	ISL	Iceland	1	INDEX	Index	2015		String		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	356	79.3608464	22.34642074	IND	India	1	INDEX	Index	2015	56	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
2018.Q2.G.01	SH_ACS_UNHC	Universal health coverage (UHC) service coverage index	360	113.9174	-0.994582204	IDN	Indonesia	1	INDEX	Index	2015	49	Float		Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/	E
