series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	72	23.81380223	-22.18810073	BWA	Botswana	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	76	-53.08432878	-10.77668561	BRA	Brazil	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	84	-88.70199554	17.19965901	BLZ	Belize	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	100	25.23763153	42.75731323	BGR	Bulgaria	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	104	96.51752295	21.19332882	MMR	Myanmar	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	108	29.89080992	-3.366387428	BDI	Burundi	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	112	28.04940161	53.54193075	BLR	Belarus	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	116	104.922836	12.71163737	KHM	Cambodia	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	120	12.7419827	5.692387031	CMR	Cameroon	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	124	-101.6575058	57.72360191	CAN	Canada	1	CON_USD	Constant USD	313.43386	247.78225	319.90289	464.79052	441.12629	584.97195	559.6314	461.28925	600.53634	385.4719	692.06038	532.0772	534.287014	2016	532.0772	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	140	20.93559492	7.003720791	CAF	Central African Republic	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	148	18.66618401	15.36279341	TCD	Chad	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	152	-71.23029019	-35.2652885	CHL	Chile	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	156	104.1403375	32.30955217	CHN	China	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	170	-73.07446751	3.888209046	COL	Colombia	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	174	43.34234565	-11.66121732	COM	Comoros	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	175	45.14015057	-12.82217691	MYT	Mayotte	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	178	15.22052612	-0.840544119	COG	Congo	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	191	17.95874553	45.45172212	HRV	Croatia	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	192	-79.54460144	22.10030366	CUB	Cuba	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	196	33.22285964	35.05659437	CYP	Cyprus	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	203	15.33151382	49.73913871	CZE	Czechia	1	CON_USD	Constant USD					0.09219	0.12936	9.74383	8.22666	7.48996	6.40343	10.57535	6.49532	7.838144	2016	6.49532	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	204	2.339933594	9.65401646	BEN	Benin	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	208	9.326571283	56.03829721	DNK	Denmark	1	CON_USD	Constant USD	398.0368	245.02695	322.48444	210.70783	303.21583	318.65788	253.0938	339.13898	358.90944	373.509	119.62654	247.03643	287.644078	2016	247.03643	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	212	-61.3493756	15.43391378	DMA	Dominica	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	222	-88.86862995	13.73603564	SLV	El Salvador	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	231	39.63505296	8.631223181	ETH	Ethiopia	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	232	38.11074289	16.12894644	ERI	Eritrea	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	233	25.84093481	58.68487172	EST	Estonia	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	242	177.9660884	-17.83301566	FJI	Fiji	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	246	23.308447	61.91586738	FIN	Finland	1	CON_USD	Constant USD	76.94483	86.96666	111.56793	173.49461	322.19282	244.34298	289.71156	117.23672	126.02288	143.2847	89.74634	68.35849	108.929826	2016	68.35849	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	248	19.80945969	60.1544901	ALA	Åland Islands	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	250	2.457288129	46.62660861	FRA	France	1	CON_USD	Constant USD	641.5004	918.31993	1188.52183	2010.5808	1269.35264	1464.68497	1209.72067	3169.39286	1953.73461	2199.90966	2844.992	2446.38947	2522.88372	2016	2446.38947	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	254	-53.23619089	3.922673437	GUF	French Guiana	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	262	42.18274707	11.56004161	DJI	Djibouti	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	266	11.78727747	-0.60687619	GAB	Gabon	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	268	43.3713615	42.04813028	GEO	Georgia	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	270	-15.39944785	13.45295927	GMB	Gambia	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	275	35.25694122	31.94347933	PSE	State of Palestine	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	276	10.3806066	51.08862743	DEU	Germany	1	CON_USD	Constant USD	1176.71583	1911.96942	1502.78078	2480.60656	2313.46493	4072.84751	3230.82191	3075.1559	4396.85478	6633.4573	5686.62246	5887.07772	5135.833632	2016	5887.07772	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	288	-1.205623522	7.964825185	GHA	Ghana	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	296	-157.5643005	1.768837732	KIR	Kiribati	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	300	22.58307827	39.47301873	GRC	Greece	1	CON_USD	Constant USD	10.91874	25.22286	12.21368	10.64996	13.58455	15.25751	15.77317	0.08808	0.0579	0.01358	0.00484	0.00094	0.033068	2016	0.00094	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	304	-41.39371316	74.75625681	GRL	Greenland	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	308	-61.68248568	12.11238395	GRD	Grenada	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	316	144.7029305	13.35485404	GUM	Guam	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	320	-91.2312746	15.00273719	GTM	Guatemala	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	324	-11.28173419	11.00210343	GIN	Guinea	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	328	-58.97322037	4.788012784	GUY	Guyana	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	332	-72.33640958	18.40426539	HTI	Haiti	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	336	12.45315803	41.90343751	VAT	Holy See	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	340	-86.59974381	14.82243161	HND	Honduras	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	348	19.41221519	47.1651448	HUN	Hungary	1	CON_USD	Constant USD											0.39569	3.70478	2.050235	2016	3.70478	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	352	-19.02116966	64.79134763	ISL	Iceland	1	CON_USD	Constant USD							8.85153	9.92227	11.94055	9.93401	7.4069	7.68115	9.376976	2016	7.68115	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	356	79.3608464	22.34642074	IND	India	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	360	113.9174	-0.994582204	IDN	Indonesia	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	368	43.76606267	33.05013795	IRQ	Iraq	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	372	-7.121425272	53.25274054	IRL	Ireland	1	CON_USD	Constant USD	25.93733	32.88949	33.29424	58.41233	52.00773	59.28714	61.43037	48.39563	48.14282	44.2651	32.4971	39.28077	42.516284	2016	39.28077	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	376	34.62277992	31.06164552	ISR	Israel	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	380	12.57022427	42.79917282	ITA	Italy	1	CON_USD	Constant USD	243.06169	303.49078	138.58282	225.6147	233.51468	154.53216	93.55076	169.35487	80.34366	92.98294	185.02484	75.56038	120.653338	2016	75.56038	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	388	-77.31068409	18.15616857	JAM	Jamaica	1	CON_USD	Constant USD																	
2018.Q2.G.01	DC_TOF_TRDCMDL	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2016 United States dollars)	392	139.2716103	36.6554539	JPN	Japan	1	CON_USD	Constant USD	4640.2481	4741.02856	4592.17988	8208.39586	5178.81626	7678.88875	5961.16785	6616.81451	9658.36637	9509.52565	13108.43992	11645.57841	10107.744972	2016	11645.57841	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
