GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,204,Benin,2014.0,,91.10,Float,MICS,,BEN,2.339933594,9.65401646
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,70,Bosnia and Herzegovina,2012.0,,55.20,Float,MICS,Refers to children aged 2-14 years,BIH,17.78584332,44.16845548
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,854,Burkina Faso,2006.0,,82.70,Float,MICS,Refers to children aged 2-14 years,BFA,-1.742843829,12.27491081
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,120,Cameroon,2014.0,,85.00,Float,MICS,,CMR,12.7419827,5.692387031
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,140,Central African Republic,2010.0,,92.00,Float,MICS,Refers to children aged 2-14 years,CAF,20.93559492,7.003720791
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,E,Estimated data,PER_POP_1T14Y,% of children aged 1-14 years,143,Central Asia,2017.0,,57.66,Float,"DHS, MICS and other national surveys",Based on 4 countries with a population coverage of 57 per cent,,,
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,148,Chad,2015.0,,71.10,Float,DHS,,TCD,18.66618401,15.36279341
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,178,Congo,2015.0,,82.50,Float,MICS ,,COG,15.22052612,-0.840544119
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,188,Costa Rica,2011.0,,45.60,Float,MICS,Refers to children aged 2-14 years,CRI,-84.19712782,9.970998683
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,384,Côte d'Ivoire,2016.0,,86.50,Float,MICS,,CIV,-5.552690016,7.62211586
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,192,Cuba,2014.0,,36.00,Float,MICS,,CUB,-79.54460144,22.10030366
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,180,Democratic Republic of the Congo,2014.0,,81.60,Float,DHS,,COD,23.65496507,-2.877154732
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,262,Djibouti,2006.0,,72.10,Float,MICS,Refers to children aged 2-14 years,DJI,42.18274707,11.56004161
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,214,Dominican Republic,2014.0,,62.90,Float,MICS,,DOM,-70.49847576,18.89832088
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,818,Egypt,2014.0,,93.00,Float,DHS,,EGY,29.77468534,26.57438204
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,222,El Salvador,2014.0,,52.00,Float,ENS/MICS,,SLV,-88.86862995,13.73603564
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,748,Eswatini,2014.0,,88.30,Float,MICS,,SWZ,31.50149288,-26.56471011
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,242,Fiji,2008.0,,72.00,Float,Protect Me with Love and Care,"Adult reports of whether they hit, smack, dong or pinch children",FJI,177.9660884,-17.83301566
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,270,Gambia,2010.0,,90.30,Float,MICS,Refers to children aged 2-14 years,GMB,-15.39944785,13.45295927
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,268,Georgia,2005.0,,66.90,Float,MICS,Refers to children aged 2-14 years,GEO,43.3713615,42.04813028
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,288,Ghana,2011.0,,93.60,Float,MICS,Refers to children aged 2-14 years,GHA,-1.205623522,7.964825185
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,324,Guinea,2016.0,,89.10,Float,MICS,,GIN,-11.28173419,11.00210343
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,624,Guinea-Bissau,2014.0,,82.40,Float,MICS,,GNB,-14.40182514,12.11760394
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,328,Guyana,2014.0,,69.70,Float,MICS,,GUY,-58.97322037,4.788012784
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,332,Haiti,2012.0,,84.80,Float,DHS,Refers to children aged 2-14 years,HTI,-72.33640958,18.40426539
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,368,Iraq,2011.0,,79.00,Float,MICS,Refers to children aged 2-14 years,IRQ,43.76606267,33.05013795
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,388,Jamaica,2011.0,,84.50,Float,MICS,Refers to children aged 2-14 years,JAM,-77.31068409,18.15616857
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,400,Jordan,2012.0,,90.20,Float,DHS,Refers to children aged 2-14 years,JOR,37.13024774,30.65365973
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,398,Kazakhstan,2015.0,,52.70,Float,MICS,,KAZ,66.65359159,48.01963494
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,296,Kiribati,2008.0,,81.00,Float,Protect Me with Love and Care,Adult reports of whether they physical hurt children in their household,KIR,-157.5643005,1.768837732
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,417,Kyrgyzstan,2014.0,,57.10,Float,MICS,,KGZ,74.52324839,41.46204516
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,E,Estimated data,PER_POP_1T14Y,% of children aged 1-14 years,432,Landlocked developing countries (LLDCs),2017.0,,72.97,Float,"DHS, MICS and other national surveys",Based on 21 countries with a population coverage of 50 per cent,,,
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,418,Lao People's Democratic Republic,2012.0,,75.70,Float,MICS,Refers to children aged 2-14 years,LAO,101.9901968,20.27482773
