"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ModeOfTransportation_Code","ModeOfTransportation_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","24","Angola",2016.0,"","765667333","Float","The International Transport Forum at the OECD (ITF-OECD)","","AGO","17.57817062","-12.33724746"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","28","Antigua and Barbuda",2016.0,"","549187","Float","International Civil Aviation Organization (ICAO)","","ATG","-61.7999755","17.07761471"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","28","Antigua and Barbuda",2016.0,"","512880676","Float","The International Transport Forum at the OECD (ITF-OECD)","","ATG","-61.7999755","17.07761471"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","32","Argentina",2016.0,"","254181414","Float","International Civil Aviation Organization (ICAO)","","ARG","-65.14563274","-35.19446255"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","32","Argentina",2016.0,"","13235350394","Float","The International Transport Forum at the OECD (ITF-OECD)","","ARG","-65.14563274","-35.19446255"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","32","Argentina",2016.0,"","121992988314","Float","The International Transport Forum at the OECD (ITF-OECD)","","ARG","-65.14563274","-35.19446255"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","51","Armenia",2016.0,"","565601472","Float","The International Transport Forum at the OECD (ITF-OECD)","","ARM","44.93839317","40.29499741"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","51","Armenia",2016.0,"","816530211","Float","The International Transport Forum at the OECD (ITF-OECD)","","ARM","44.93839317","40.29499741"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","533","Aruba",2016.0,"","50960000","Float","The International Transport Forum at the OECD (ITF-OECD)","","ABW","-69.97050586","12.50878756"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","36","Australia",2016.0,"","216425325225","Float","The International Transport Forum at the OECD (ITF-OECD)","","AUS","134.3499412","-25.57717202"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","36","Australia",2016.0,"","388262648982","Float","The International Transport Forum at the OECD (ITF-OECD)","","AUS","134.3499412","-25.57717202"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","36","Australia",2016.0,"","1902075477","Float","International Civil Aviation Organization (ICAO)","","AUS","134.3499412","-25.57717202"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","53","Australia and New Zealand",2016.0,"","392520648982","Float","The International Transport Forum at the OECD (ITF-OECD)","","","",""
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","53","Australia and New Zealand",2016.0,"","3134726154","Float","International Civil Aviation Organization (ICAO)","","","",""
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","53","Australia and New Zealand",2016.0,"","239738325225","Float","The International Transport Forum at the OECD (ITF-OECD)","","","",""
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","40","Austria",2016.0,"","20856000000","Float","The International Transport Forum at the OECD (ITF-OECD)","","AUT","14.14172472","47.58704857"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","40","Austria",2016.0,"","387739000","Float","International Civil Aviation Organization (ICAO)","","AUT","14.14172472","47.58704857"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","40","Austria",2016.0,"","18091000000","Float","The International Transport Forum at the OECD (ITF-OECD)","","AUT","14.14172472","47.58704857"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","31","Azerbaijan",2016.0,"","16486000000","Float","The International Transport Forum at the OECD (ITF-OECD)","","AZE","50.01064725","40.39229544"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","31","Azerbaijan",2016.0,"","732789755","Float","International Civil Aviation Organization (ICAO)","","AZE","50.01064725","40.39229544"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","31","Azerbaijan",2016.0,"","5192000000","Float","The International Transport Forum at the OECD (ITF-OECD)","","AZE","50.01064725","40.39229544"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","44","Bahamas",2016.0,"","174804","Float","International Civil Aviation Organization (ICAO)","","BHS","-78.05111663","24.69546597"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","44","Bahamas",2016.0,"","2237508150","Float","The International Transport Forum at the OECD (ITF-OECD)","","BHS","-78.05111663","24.69546597"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","48","Bahrain",2016.0,"","12381200000","Float","The International Transport Forum at the OECD (ITF-OECD)","","BHR","50.5490754","26.04407747"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","48","Bahrain",2016.0,"","263423000","Float","International Civil Aviation Organization (ICAO)","","BHR","50.5490754","26.04407747"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","48","Bahrain",2016.0,"","824720000","Float","The International Transport Forum at the OECD (ITF-OECD)","","BHR","50.5490754","26.04407747"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","50","Bangladesh",2016.0,"","1227376265","Float","The International Transport Forum at the OECD (ITF-OECD)","","BGD","89.17660788","22.86961622"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","50","Bangladesh",2016.0,"","53979162","Float","International Civil Aviation Organization (ICAO)","","BGD","89.17660788","22.86961622"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","50","Bangladesh",2016.0,"","18113939103","Float","The International Transport Forum at the OECD (ITF-OECD)","","BGD","89.17660788","22.86961622"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","52","Barbados",2016.0,"","1149871156","Float","The International Transport Forum at the OECD (ITF-OECD)","","BRB","-59.5346489","13.13648273"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","112","Belarus",2016.0,"","10363844765","Float","The International Transport Forum at the OECD (ITF-OECD)","","BLR","28.04940161","53.54193075"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","112","Belarus",2016.0,"","1266000","Float","International Civil Aviation Organization (ICAO)","","BLR","28.04940161","53.54193075"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","112","Belarus",2016.0,"","48626621769","Float","The International Transport Forum at the OECD (ITF-OECD)","","BLR","28.04940161","53.54193075"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","56","Belgium",2016.0,"","1500475232","Float","International Civil Aviation Organization (ICAO)","","BEL","4.660976456","50.64104975"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","RAI","Rail transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","56","Belgium",2016.0,"","5694695808","Float","The International Transport Forum at the OECD (ITF-OECD)","","BEL","4.660976456","50.64104975"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","56","Belgium",2016.0,"","46234679688","Float","The International Transport Forum at the OECD (ITF-OECD)","","BEL","4.660976456","50.64104975"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","AIR","Air transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","84","Belize",2016.0,"","2689022","Float","International Civil Aviation Organization (ICAO)","","BLZ","-88.70199554","17.19965901"
"9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","ROA","Road transport","G","Global","NA","Data nature not available","T_KM","Tonne kilometres","84","Belize",2016.0,"","672604394","Float","The International Transport Forum at the OECD (ITF-OECD)","","BLZ","-88.70199554","17.19965901"
