series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	5	TONNES	WOD	tonnes	Wood	18587180.9211	20627073.0341	20563450.9432	23585305.2885	30512275.1031	27730204.8977	26685468.0706	22598415.6431	24744859.536	32173011.3151	23521869.2216	23589242.6731	24190807.2972	24022073.5313	27465787.4217	28095691.8489	28847879.6131	29689502.0826	27624186.89952	2017	29689502.0826	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	6	TONNES	NMM	tonnes	Non-metallic minerals	11213029.723	13366884.875	12939006.458	15954139.196	22352213.358	19533260.538	18748761.452	14272784.21	16131907.348	23286192.991	14727241.506	13894927.636	14245843.3582	13669544.7543	16692770.1045	17187012.9237	17681255.7427	18263686.8838	16698854.0818	2017	18263686.8838	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	7	TONNES	BIM	tonnes	Biomass	5921084.99312	5665261.81212	5977630.38523	6019588.88146	6322335.00719	6161235.65607	6266857.38774	6647383.66145	6601246.85173	6725910.38047	6953234.64288	7830215.97535	7909838.55074	7813581.93223	7917845.07654	8032080.6121	8214018.61939	8395956.62667	8074696.573386	2017	8395956.62667	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	8	TONNES	WCH	tonnes	Wild catch and harvest	332676.8	100965.8	242708.32	256341.16	256341.16	256341.16	256341.16	397886.44	376398.44	375654.44	376434.44	1003438.6	973322.84	973523.4	973662.6	975314.6	1044669.07171	1114023.54343	1016238.643028	2017	1114023.54343	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	9	TONNES	FOF	tonnes	Fossil fuels	1147542	1222886	1341792	1361036	1496930	1516542	1370542	1356060	1474030	1504156	1522684	1492062	1169070	1620204	1797790	1811217.77425	1879226.41397	1948481.43706	1811383.925056	2017	1948481.43706	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	10	TONNES	GAS	tonnes	Natural gas	7542	5886	9792	9036	6930	7542	7542	12060	6030	6156	9684	10062	11070	12204	20790	24030	24856.2	25682.4	21512.52	2017	25682.4	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	11	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant	57490.363	62263.551	70582.913	60157.29	82621.028	114170.65	111522.615	93472.79	93233.883	101201.482	106015.485	109298.211	66162.648	67498.368	88914.341	90010.34088	91106.34075	92202.34063	85946.346252	2017	92202.34063	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	12	TONNES	COL	tonnes	Coal	73000	85000	62000	64000	64000	54000	54000	54000	70000	161000	177000	217000	122000	105000	133000	106000	113280.37975	121807.14286	115817.504522	2017	121807.14286	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	13	TONNES	GBO	tonnes	Grazed biomass and fodder crops	2496709.44312	2529258.51212	2598961.96523	2672969.29646	2761374.84719	2658660.24607	2674306.42774	3012390.22145	2572766.11173	2594872.36547	2482484.55288	2632369.50035	2605139.71074	2650783.28223	2688904.86809	2692022.10271	2695139.33735	2698256.57197	2685021.23247	2017	2698256.57197	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	14	TONNES	NFO	tonnes	Non-ferrous ores	226038.845	298658.49	238295.65	250541.211	229641.464	264067.555	220638.682	173669.947	11533.604	407687.679	78979.748		36541.778	65428.628					65428.628	2013	65428.628	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	15	TONNES	FEO	tonnes	Ferrous ores	226038.845	298658.49	238295.65	250541.211	229641.464	264067.555	220638.682	173669.947	11533.604	407687.679	78979.748		36541.778	65428.628					65428.628	2013	65428.628	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	16	TONNES	PET	tonnes	Petroleum	3061	3418	4744	4796	5097	5059	3831	5567	6165	6426	5524	6934	4649	4433	4433	4540.57143	4648.14286	4755.71429	4562.085716	2017	4755.71429	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	17	TONNES	RAW	tonnes	All raw materials	1067000	1132000	1270000	1288000	1426000	1455000	1309000	1290000	1398000	1337000	1336000	1265000	1036000	1503000	1644000	1681187.77425	1741089.83422	1800991.8942	1674053.900534	2017	1800991.8942	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	8	20.06660928	41.13897007	ALB	Albania	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	1	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	2	TONNES	CPR	tonnes	Crop residues																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	3	TONNES	CRO	tonnes	Crops																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	4	TONNES	MEO	tonnes	Metal ores																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	5	TONNES	WOD	tonnes	Wood																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	6	TONNES	NMM	tonnes	Non-metallic minerals																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	7	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	8	TONNES	WCH	tonnes	Wild catch and harvest																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	9	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	10	TONNES	GAS	tonnes	Natural gas																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	11	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	12	TONNES	COL	tonnes	Coal																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	13	TONNES	GBO	tonnes	Grazed biomass and fodder crops																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	14	TONNES	NFO	tonnes	Non-ferrous ores																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	15	TONNES	FEO	tonnes	Ferrous ores																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	16	TONNES	PET	tonnes	Petroleum																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	17	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	1	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant	76684615.408	79201292.463	90748033.463	104737630.082	103600254.517	107219972.479	124767663.254	140366490.956	154568998.58	167103180.988	173651287.496	164752516.263	174762702.254	185069696.605	195365135.193	204268787.069	213172438.946	222076090.822	203990429.727	2017	222076090.822	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	2	TONNES	CPR	tonnes	Crop residues	2521246.53	4381533.29	3789945.43	6931186.79	7267983.98	6549198.62	7054362.36	5939038.58	4052709.39	9312195.86	7986913.71	8691102.29	10221904.64	10823807.46	8699918.2	9149149.82307	9598381.44615	10047613.0692	9663773.999684	2017	10047613.0692	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	3	TONNES	CRO	tonnes	Crops	17644305	16002688	17376853	19607829	21441320	22612974	23592067	23492025	22193795	22906017	27641640	27803198	32823784	33829464	36408356	35449221.1642	36740980.9108	39324500.4036	36350504.49572	2017	39324500.4036	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	4	TONNES	MEO	tonnes	Metal ores	3104940.77397	3385244.34611	2976202.1506	4016751.26261	4305547.482	5041575.49859	6008195.80623	5953724.45823	7470560.35093	7589692.18329	6641147.86455	7016810.33645	9962500.78387	7824828.43177	8313146.8359	8749415.98948	9153810.31884	9557752.89576	8719790.89435	2017	9557752.89576	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	5	TONNES	WOD	tonnes	Wood	148751150.546	153824751.885	169543134.63	191901818.391	193214364.765	199717013.436	220823064.329	236155896.329	251897856.717	278456722.283	284605042.957	284168390.348	304489124.588	319258133.821	332838709.414	345909880.045	359046699.055	372203066.311	345851297.7292	2017	372203066.311	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	6	TONNES	NMM	tonnes	Non-metallic minerals	78384368.995	80952556.872	92438997.229	106663799.43	105400840.236	109281485.779	126168437.401	141629718.961	155665506.495	168064671.037	175645366.62	165844122.892	176116115.788	186615672.869	196603280.006	205489495.914	214344765.821	223200035.726	205250650.0672	2017	223200035.726	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	7	TONNES	BIM	tonnes	Biomass	43644488.5173	46178469.1673	47961062.6499	53587859.7582	55809280.2667	56799094.1184	57782332.7818	56340443.7296	55004322.551	66615055.7224	66518061.5721	74194084.7791	77844191.3762	82410026.9203	81079240.8124	83527746.4264	86141568.5635	88755390.7007	84382794.68466	2017	88755390.7007	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	8	TONNES	WCH	tonnes	Wild catch and harvest	5096516.56	5299158.84	5354988.4	5800087.66	6070949.56	6113095.44	5678753.48	6130916.04	6013487.26	6484848.02	6825359.02	6951436	7236580.6	7283380.26	7532810.18	7532810.18	7698126.70328	7863443.22654	7582114.109964	2017	7863443.22654	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	9	TONNES	FOF	tonnes	Fossil fuels	23617352.26	23308481.5	26166872.6	27633407.94	27698696.78	28594858.04	30864098.34	32232009.18	33757467.32	36187303.34	35800466.9	37113372.34	40566316.64	42407605.6	46843041.76	48143221.7143	49406554.3514	50689886.9885	47498062.08284	2017	50689886.9885	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	10	TONNES	GAS	tonnes	Natural gas	13163352.26	13428481.5	14059872.6	15478407.94	15043696.78	16211858.04	17107098.34	17782009.18	17956467.32	19256303.34	18667466.9	19962372.34	22673316.64	23235605.6	26345041.76	26720636	27620304.3514	28519972.7027	26488312.08282	2017	28519972.7027	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	11	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant	1704242.749	1770122.272	1707039.567	1932784.741	1805999.026	2066303.221	1539419.486	1393387.184	1401472.3	1200055.917	2140496.145	1209059.913	1423701.556	1631165.699	1317090.448	1309263.33604	1270490.22051	1231717.10498	1351945.361706	2017	1231717.10498	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	12	TONNES	COL	tonnes	Coal	656000	776000	1183000	980000	1166000	929000	1063000	1101000	1099000	395000	501000	438000	421000	270000	256000	20000			182000	2015	20000	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	13	TONNES	GBO	tonnes	Grazed biomass and fodder crops	20017236.4273	19114478.0373	19199408.8199	19395202.3082	19835913.7267	20526210.0584	21536066.9418	22057897.1096	22016700.901	23149956.8424	23874075.8421	25699856.4891	26528250.1362	27863432.2003	29366240.2682	30072056.3268	30777872.3856	31483688.4442	29912657.92502	2017	31483688.4442	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	14	TONNES	NFO	tonnes	Non-ferrous ores	2980957.589	3205241.506	2775160.335	3893581.196	4133062.142	4822276.103	5932397.658	5879061.306	7330054.796	7324527.435	6450015.739	6902734.397	9852213.009	7733133.577	8220330.741	8658008.42803	9065915.18706	9473821.9461	8630241.975838	2017	9473821.9461	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	15	TONNES	FEO	tonnes	Ferrous ores	2980957.589	3205241.506	2775160.335	3893581.196	4133062.142	4822276.103	5932397.658	5879061.306	7330054.796	7324527.435	6450015.739	6902734.397	9852213.009	7733133.577	8220330.741	8658008.42803	9065915.18706	9473821.9461	8630241.975838	2017	9473821.9461	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	16	TONNES	PET	tonnes	Petroleum	6801	6446	8891	20063	21459	18523	21125	18797	15408	26415	28515	27906	27992	31051	31051	32749.18571	34447.37143	36145.55714	33088.822856	2017	36145.55714	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	17	TONNES	RAW	tonnes	All raw materials	9798000	9104000	10924000	11175000	11489000	11454000	12694000	13349000	14702000	16536000	16632000	16713000	17472000	18902000	20242000	21402585.7143	21786250	22169914.2858	20900550.00002	2017	22169914.2858	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant																							
