"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value"
"","","","150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","94.2745","95.16992","95.54179","95.27605","96.01798","96.14496","96.62182","96.47589","96.04093","94.83079","93.63863","93.58885","95.36101","95.30958","91.83372","91.67042","90.99984",2016.0,"90.99984"
"","","","151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","97","97","98","95","98","98","98","98","97","94","90","90","94","94","86","86","85",2016.0,"85"
"CHL","-71.23029019","-35.2652885","152","Chile","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","91","97","97","96","93","91","94","96","95","94","92","94","90","91","95","96","95",2016.0,"95"
"","","","154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","92","92","92","92","93","92","93","93","93","94","94","95","95","95","95","96","94",2016.0,"94"
"","","","155","Western Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","93","95","95","96","96","96","97","97","97","96","97","97","97","97","97","96","96",2016.0,"96"
"CHN","104.1403375","32.30955217","156","China","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","85","86","86","86","87","87","93","93","97","99","99","99","99","99","99","99","99",2016.0,"99"
"","","","17","Middle Africa","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","40","36","42","44","51","55","57","68","64","66","64","70","72","72","73","74","75",2016.0,"75"
"COL","-73.07446751","3.888209046","170","Colombia","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","79","80","81","92","89","93","93","93","92","92","88","85","91","91","90","91","91",2016.0,"91"
"COM","43.34234565","-11.66121732","174","Comoros","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","70","70","89","80","76","68","69","75","81","83","74","83","86","87","87","91","91",2016.0,"91"
"COG","15.22052612","-0.840544119","178","Congo","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","33","31","41","50","67","62","73","72","79","78","74","82","85","85","90","80","80",2016.0,"80"
"","","","18","Southern Africa","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","74.85542","72.8844","72","72","76","81","83","83","80","78","75","72","69","76","79","78","70",2016.0,"70"
"COD","23.65496507","-2.877154732","180","Democratic Republic of the Congo","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","40","30","38","41","54","60","62","70","65","72","60","74","75","74","80","81","79",2016.0,"79"
"COK","-159.7711391","-21.22696458","184","Cook Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","92","90","97","96","99","99","99","99","99","82","99","93","98","98","99","99","99",2016.0,"99"
"CRI","-84.19712782","9.970998683","188","Costa Rica","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","WHO/UNICEF coverage estimates 2016 revision, July 2017","","","","","","","","","","","","","","","","","","88","91","94","88","90","91","89","89","90","86","88","85","91","95","91","92","97",2016.0,"97"
