"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Freq_Code","Freq_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","250","France",2017.0,"","90.322581","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","FRA","2.457288129","46.62660861"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","276","Germany",2017.0,"","82.65896","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","DEU","10.3806066","51.08862743"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","352","Iceland",2017.0,"","100","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","ISL","-19.02116966","64.79134763"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","372","Ireland",2017.0,"","90.909091","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","IRL","-7.121425272","53.25274054"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","380","Italy",2017.0,"","83.333333","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","ITA","12.57022427","42.79917282"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","392","Japan",2017.0,"","93.896714","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","JPN","139.2716103","36.6554539"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","414","Kuwait",2017.0,"","20","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","KWT","47.49305029","29.53949468"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","440","Lithuania",2017.0,"","100","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","LTU","23.90517807","55.33680309"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","442","Luxembourg",2017.0,"","100","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","LUX","6.092656563","49.77679538"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","484","Mexico",2017.0,"","20","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","MEX","-102.5148166","23.93378032"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","492","Monaco",2017.0,"","100","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","MCO","7.424214814","43.73532918"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","528","Netherlands",2017.0,"","73.529412","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","NLD","5.331480568","51.86728884"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","554","New Zealand",2017.0,"","83.333333","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","NZL","170.4755673","-43.98721568"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","578","Norway",2017.0,"","69.565217","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","NOR","11.47846389","61.34311134"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","591","Panama",2017.0,"","66.666667","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","PAN","-81.26616623","8.450965746"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","620","Portugal",2017.0,"","100","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","PRT","-7.961599811","39.68509315"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","410","Republic of Korea",2017.0,"","84.615385","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","KOR","127.8610254","36.45201023"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","642","Romania",2017.0,"","100","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","ROU","24.98481009","45.83893563"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","682","Saudi Arabia",2017.0,"","100","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","SAU","44.54763347","24.12594211"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","703","Slovakia",2017.0,"","100","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","SVK","19.48495604","48.70741446"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","705","Slovenia",2017.0,"","100","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","SVN","14.82209486","46.11958061"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","724","Spain",2017.0,"","96.551724","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","ESP","-3.554078296","40.39211472"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","752","Sweden",2017.0,"","81.818182","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","SWE","14.3775338","60.60103109"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","756","Switzerland",2017.0,"","72.340426","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","CHE","8.223158","46.96617097"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","792","Turkey",2017.0,"","0","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","TUR","35.42890329","38.9899684"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","826","United Kingdom of Great Britain and Northern Ireland",2017.0,"","45.454545","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","GBR","-2.23830539","53.27691757"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","840","United States of America",2017.0,"","79.896907","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","USA","-99.13830311","39.5277871"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.15","Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development","17.15.1","Extent of use of country-owned results frameworks and planning tools by providers of development cooperation","1","SG_PLN_PRVNDI","Proportion of new development interventions drawn from country-led result frameworks - data by provider (%)","2019.Q1.G.01","ANNUAL","Global","G","Global","NA","Data nature not available","PERCENT","Percentage","1","World",2017.0,"","82.891749","Float","Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).","","","",""
