"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"64","Bhutan","BTN","90.45098484","27.39598568","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","0.525",2017.0,"0.525","Country data","Sendai Framework Monitoring System as provided by designated national focal points (2018)","Some of the data has not followed an official validation process and may be subject to revision at a later date.”"
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"70","Bosnia and Herzegovina","BIH","17.78584332","44.16845548","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"72","Botswana","BWA","23.81380223","-22.18810073","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"74","Bouvet Island","BVT","3.410732868","-54.43295905","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"76","Brazil","BRA","-53.08432878","-10.77668561","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"84","Belize","BLZ","-88.70199554","17.19965901","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"86","British Indian Ocean Territory","IOT","72.38715553","-7.299281071","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"90","Solomon Islands","SLB","160.1584117","-9.622391719","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"92","British Virgin Islands","VGB","-64.63294223","18.42256578","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"96","Brunei Darussalam","BRN","114.6288563","4.49736984","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"100","Bulgaria","BGR","25.23763153","42.75731323","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"104","Myanmar","MMR","96.51752295","21.19332882","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"108","Burundi","BDI","29.89080992","-3.366387428","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"112","Belarus","BLR","28.04940161","53.54193075","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"116","Cambodia","KHM","104.922836","12.71163737","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"120","Cameroon","CMR","12.7419827","5.692387031","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"124","Canada","CAN","-101.6575058","57.72360191","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"132","Cabo Verde","CPV","-23.63544151","15.07791834","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"136","Cayman Islands","CYM","-81.16740559","19.32266656","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"140","Central African Republic","CAF","20.93559492","7.003720791","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"144","Sri Lanka","LKA","80.70489654","7.614693343","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"148","Chad","TCD","18.66618401","15.36279341","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"152","Chile","CHL","-71.23029019","-35.2652885","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"156","China","CHN","104.1403375","32.30955217","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"162","Christmas Island","CXR","105.6426067","-10.4882473","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"174","Comoros","COM","43.34234565","-11.66121732","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"175","Mayotte","MYT","45.14015057","-12.82217691","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"184","Cook Islands","COK","-159.7711391","-21.22696458","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"188","Costa Rica","CRI","-84.19712782","9.970998683","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","","","","","",""
"191","Croatia","HRV","17.95874553","45.45172212","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.3","Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030","1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","2019.Q1.G.01","INDEX","Index","G","Global","0",2017.0,"0","Country data","Sendai Framework Monitoring System as provided by designated national focal points (2018)","Some of the data has not followed an official validation process and may be subject to revision at a later date.”"
