"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source"
"12","Algeria","DZA","2.678164227","28.15940032","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","20740","20172","19775","19531","19438","19483","19645","19897","20174","20444","20669","20844","20950","20928","20727","20332","19751","19026",2017.0,"19026","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"12","Algeria","DZA","2.678164227","28.15940032","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","9268","9021","8781","8802","8827","8865","8976","9093","9246","9323","9439","9524","9593","9597","9469","9257","8969","8616",2017.0,"8616","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"16","American Samoa","ASM","-170.7187269","-14.30587306","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"16","American Samoa","ASM","-170.7187269","-14.30587306","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"16","American Samoa","ASM","-170.7187269","-14.30587306","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"20","Andorra","AND","1.576257417","42.54548611","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1",2017.0,"1","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"20","Andorra","AND","1.576257417","42.54548611","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1",2017.0,"1","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"20","Andorra","AND","1.576257417","42.54548611","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","2","2","2",2017.0,"2","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"24","Angola","AGO","17.57817062","-12.33724746","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","96379","96346","95971","95253","93986","92430","90346","87956","85249","82217","79220","76226","73448","70939","68913","67337","65993","65045",2017.0,"65045","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"24","Angola","AGO","17.57817062","-12.33724746","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","43877","43825","43603","43240","42607","41811","40812","39624","38325","36845","35434","34014","32730","31533","30537","29783","29169","28772",2017.0,"28772","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"24","Angola","AGO","17.57817062","-12.33724746","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","52502","52521","52368","52013","51379","50619","49534","48332","46924","45372","43786","42212","40718","39406","38376","37554","36824","36273",2017.0,"36273","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","22","21","20","19","18","17","16","15","15","14","13","12","11","11","10","10","9","9",2017.0,"9","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","10","9","9","8","8","8","7","7","6","6","6","5","5","5","5","4","4","4",2017.0,"4","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","12","12","11","11","10","9","9","8","9","8","7","7","6","6","5","6","5","5",2017.0,"5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"31","Azerbaijan","AZE","50.01064725","40.39229544","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","3656","3324","3044","2820","2635","2491","2386","2309","2249","2204","2154","2096","2019","1923","1815","1693","1566","1439",2017.0,"1439","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"31","Azerbaijan","AZE","50.01064725","40.39229544","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","4991","4582","4235","3944","3711","3524","3382","3282","3202","3144","3083","3006","2898","2766","2611","2429","2235","2041",2017.0,"2041","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"31","Azerbaijan","AZE","50.01064725","40.39229544","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","8647","7906","7279","6764","6346","6015","5768","5591","5451","5348","5237","5102","4917","4689","4426","4122","3801","3480",2017.0,"3480","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"32","Argentina","ARG","-65.14563274","-35.19446255","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","7147","6887","6640","6423","6243","6095","5953","5837","5728","5605","5435","5225","4995","4750","4510","4273","4059","3861",2017.0,"3861","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"32","Argentina","ARG","-65.14563274","-35.19446255","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","5500","5334","5180","5025","4867","4721","4617","4534","4457","4358","4237","4099","3933","3753","3566","3389","3220","3073",2017.0,"3073","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"32","Argentina","ARG","-65.14563274","-35.19446255","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","12647","12221","11820","11448","11110","10816","10570","10371","10185","9963","9672","9324","8928","8503","8076","7662","7279","6934",2017.0,"6934","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"36","Australia","AUS","134.3499412","-25.57717202","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","552","544","542","544","549","555","556","556","549","538","523","506","489","472","456","441","427","413",2017.0,"413","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"36","Australia","AUS","134.3499412","-25.57717202","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","1268","1249","1241","1246","1258","1269","1273","1269","1254","1230","1194","1151","1106","1065","1027","992","960","930",2017.0,"930","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"36","Australia","AUS","134.3499412","-25.57717202","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","716","705","699","702","709","714","717","713","705","692","671","645","617","593","571","551","533","517",2017.0,"517","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"40","Austria","AUT","14.14172472","47.58704857","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","209","202","196","189","183","176","171","167","164","160","158","153","149","146","143","141","140","139",2017.0,"139","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"40","Austria","AUT","14.14172472","47.58704857","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","371","359","348","337","326","314","304","297","291","285","280","273","266","260","255","252","250","248",2017.0,"248","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"40","Austria","AUT","14.14172472","47.58704857","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","162","157","152","148","143","138","133","130","127","125","122","120","117","114","112","111","110","109",2017.0,"109","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"44","Bahamas","BHS","-78.05111663","24.69546597","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","70","68","66","64","63","63","61","60","58","55","52","48","45","41","38","36","34","32",2017.0,"32","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"44","Bahamas","BHS","-78.05111663","24.69546597","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","38","37","36","35","35","35","33","33","32","30","29","26","25","22","21","20","19","17",2017.0,"17","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"44","Bahamas","BHS","-78.05111663","24.69546597","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","32","31","30","29","28","28","28","27","26","25","23","22","20","19","17","16","15","15",2017.0,"15","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"48","Bahrain","BHR","50.5490754","26.04407747","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","FEMALE","Female","75","73","73","73","73","73","72","72","70","69","68","67","66","66","66","66","66","65",2017.0,"65","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"48","Bahrain","BHR","50.5490754","26.04407747","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","BOTHSEX","Both sexes","157","155","154","154","154","154","153","151","148","145","142","140","139","139","139","139","138","136",2017.0,"136","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"48","Bahrain","BHR","50.5490754","26.04407747","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_IMRTN","Infant deaths (number)","2019.Q1.G.01","NUMBER","Number","<1Y","under 1 year old","G","Global","MALE","Male","82","82","81","81","81","81","81","79","78","76","74","73","73","73","73","73","72","71",2017.0,"71","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
