"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"39","Southern Europe","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.90957","2.18907","0.87711","0.86224","1.75443","1.24938","2.41465","1.98794","-0.50945","-4.96357","0.34711","-0.75876","-2.97518","-1.37921","0.96697","2.10818","1.99231",2016.0,"1.99231","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"53","Australia and New Zealand","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.88476","2.72528","2.12288","2.95246","1.87688","1.55597","2.01322","1.97159","-0.29","0.2694","0.57657","1.96786","1.09171","1.13317","1.1231","1.4896","0.76429",2016.0,"0.76429","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"54","Melanesia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-3.18126","-1.60351","-0.13098","1.76086","0.29345","1.31093","1.29395","3.01691","-1.23578","1.41907","6.23916","1.57186","0.72862","1.0671","3.55054","3.09342","0.5397",2016.0,"0.5397","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"57","Micronesia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.22016","0.08718","0.72144","0.91452","-1.87445","0.9631","-2.2498","-0.1739","0.31153","-3.76847","2.78193","2.88932","2.44772","1.86295","3.81933","4.62568","2.26854",2016.0,"2.26854","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"61","Polynesia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.33763","0.99835","1.22309","2.48107","1.23071","0.66371","0.07119","0.95591","-0.79792","-4.41674","-2.26812","-2.51345","-1.37587","-0.43253","0.894","1.16832","1.56185",2016.0,"1.56185","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"62","Central and Southern Asia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.5792","2.59781","3.32483","6.02509","5.19987","5.85625","6.36193","7.2273","1.77047","4.41823","6.77207","4.4287","1.88014","3.77698","5.18535","4.4648","6.05054",2016.0,"6.05054","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"97","European Union","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"127","Southern Asia (excluding India)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"135","Caucasus and Central Asia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"142","Asia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.80302","1.13134","2.26896","3.56729","4.75804","4.46625","4.99527","5.5156","2.44255","0.42829","6.21519","4.1691","3.42344","3.97912","3.35897","3.34975","3.68489",2016.0,"3.68489","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"143","Central Asia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.12263","9.44632","6.429","6.63994","7.46722","7.80076","8.44891","7.64046","3.96079","1.40577","5.77243","7.35634","4.2199","5.10598","3.89087","1.55988","1.21746",2016.0,"1.21746","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"145","Western Asia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.42767","-3.20436","-0.07267","2.90517","7.58273","4.45741","4.56477","2.37837","1.50083","-3.85293","3.33371","5.56606","2.29296","3.69432","1.46198","2.02811","1.0746",2016.0,"1.0746","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"150","Europe","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.21882","2.36716","1.5005","1.60078","2.8681","2.31459","3.54764","3.35702","0.73588","-4.77355","2.11959","1.7751","-0.10299","0.34514","1.54275","1.67132","1.64753",2016.0,"1.64753","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"151","Eastern Europe","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.56881","4.7902","4.58586","6.57325","7.31334","5.9439","7.80429","7.82053","5.02636","-5.82476","3.63335","4.02781","2.25106","1.3616","1.43228","-0.33909","1.33481",2016.0,"1.33481","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"154","Northern Europe","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.84925","2.16768","2.04524","2.40253","2.70969","2.63147","2.47975","2.07439","-1.38641","-5.4147","1.33813","1.11183","0.53358","1.09703","2.34335","3.13089","1.62842",2016.0,"1.62842","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"155","Western Europe","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.23808","1.41458","0.21778","-0.27772","1.7448","1.14095","2.92701","2.89477","0.68628","-4.33405","2.58569","2.31552","-0.11617","0.12837","1.12995","1.0997","1.27343",2016.0,"1.27343","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"158","Other non-specified areas","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"199","Least Developed Countries (LDCs)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.83603","3.62078","4.00775","3.13882","4.70272","5.61362","4.81348","5.88125","9.83493","2.59694","3.49294","1.84988","2.27614","3.13302","2.50408","1.34576","1.33475",2016.0,"1.33475","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","Equatorial Guinea graduated from the LDC category on 4 June 2017, but is still included as an LDC in this dataset."
"202","Sub-Saharan Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.74775","1.19402","5.07533","2.42637","4.06979","3.33065","3.05949","3.68909","2.52285","0.23556","2.71381","1.94444","1.31142","1.93873","1.97251","0.23757","-1.57488",2016.0,"-1.57488","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"223","Eastern Asia (excluding Japan and China)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"369"," Iraq (Central Iraq) ","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"419","Latin America and the Caribbean","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.24721","-0.51984","-1.18058","0.24102","4.77027","2.9531","3.94998","4.2162","2.63323","-3.07105","4.54624","3.12429","1.6083","1.62524","-0.11627","-1.53367","-2.64658",2016.0,"-2.64658","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"420","Latin America","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"432","Landlocked developing countries (LLDCs)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.16458","4.36283","4.82668","3.69188","4.64009","6.24654","7.15357","7.38009","7.23068","2.1628","4.69258","4.33648","1.81518","4.25078","3.05803","1.03556","0.39344",2016.0,"0.39344","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"513","Europe and Northern America","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.8696","1.457","1.38708","1.81459","2.95957","2.47286","2.81867","2.31712","0.00247","-4.18391","2.02754","1.48313","0.67276","0.74463","1.77022","1.88723","1.31895",2016.0,"1.31895","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",""
"514","Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"515","Developing regions","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
