series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	140	20.93559492	7.003720791	CAF	Central African Republic	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	PER_100000_POP	Per 100,000 population	481.23	532.7	616.84	1799.35	276.79	342.88	786.12	427.83	381.05	738.41	241.73	276.12	1771.32	681.726	2017	1771.32	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	148	18.66618401	15.36279341	TCD	Chad	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	152	-71.23029019	-35.2652885	CHL	Chile	1	PER_100000_POP	Per 100,000 population	963.71	219.27	7.91	3725.96	299.89		1572.06	41.84	13.93	6.12			0.01	6.68666666666667	2017	0.01	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	156	104.1403375	32.30955217	CHN	China	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	170	-73.07446751	3.888209046	COL	Colombia	1	PER_100000_POP	Per 100,000 population	983.1	969.15	741	2840.53	1366.8	6760.77	6056.41	2343.49	1382.14	1212.58	866.34	8.14	59.06	705.652	2017	59.06	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	174	43.34234565	-11.66121732	COM	Comoros	1	PER_100000_POP	Per 100,000 population	0	0	0	0	0.15		932.68	104.85	22.39	7.37				14.88	2014	7.37	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	175	45.14015057	-12.82217691	MYT	Mayotte	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	178	15.22052612	-0.840544119	COG	Congo	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	PER_100000_POP	Per 100,000 population			0		0										2009	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	PER_100000_POP	Per 100,000 population	523.32	223.26	1422.87	468.63	422.7	1693.16	371.57	566.62	221.19	427.95	74.11	89.78	13.18	165.242	2017	13.18	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	191	17.95874553	45.45172212	HRV	Croatia	1	PER_100000_POP	Per 100,000 population												0	510.38	255.19	2017	510.38	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	192	-79.54460144	22.10030366	CUB	Cuba	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	196	33.22285964	35.05659437	CYP	Cyprus	1	PER_100000_POP	Per 100,000 population	3.9	2.24	29.75	3.26	238.55	62.04	65.78	1.04	0.23	226.68	10.37	1.17	0	47.69	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	203	15.33151382	49.73913871	CZE	Czechia	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	204	2.339933594	9.65401646	BEN	Benin	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	208	9.326571283	56.03829721	DNK	Denmark	1	PER_100000_POP	Per 100,000 population													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	212	-61.3493756	15.43391378	DMA	Dominica	1	PER_100000_POP	Per 100,000 population			8852.71		0	926.65	771.08	6.94	6319.06	1.37				3160.215	2014	1.37	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PER_100000_POP	Per 100,000 population	94.44	160.06	88.02	779.4	93.08	22.66	265.02	1071.37	307.8	230.92	313.82	1086.26	764.18	540.596	2017	764.18	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PER_100000_POP	Per 100,000 population	792.71	458.39	448.1	1301.2	169.6	895.22	1927.17	48.51	25.37	44.4	8.27			26.0133333333333	2015	8.27	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PER_100000_POP	Per 100,000 population						2.52		13.19	1.48	2.12	0	68.03	22.1	18.746	2017	22.1	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PER_100000_POP	Per 100,000 population	2.48	0.59	0.12	0.03	0	0.78	0	0	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	232	38.11074289	16.12894644	ERI	Eritrea	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	233	25.84093481	58.68487172	EST	Estonia	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	242	177.9660884	-17.83301566	FJI	Fiji	1	PER_100000_POP	Per 100,000 population	0	14.5	0	189.72	2855.51	1071.69	57.2	5509.98	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	246	23.308447	61.91586738	FIN	Finland	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	250	2.457288129	46.62660861	FRA	France	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PER_100000_POP	Per 100,000 population			0												2007	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	262	42.18274707	11.56004161	DJI	Djibouti	1	PER_100000_POP	Per 100,000 population	5.62	14.69	1.48	9.11	16.85	4.58	17.55	1.48							2012	1.48	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	266	11.78727747	-0.60687619	GAB	Gabon	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	268	43.3713615	42.04813028	GEO	Georgia	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	270	-15.39944785	13.45295927	GMB	Gambia	1	PER_100000_POP	Per 100,000 population													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	PER_100000_POP	Per 100,000 population	0.3	0.29	0	0.28	56.4	23.43	0	12.33	98.36					98.36	2013	98.36	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	276	10.3806066	51.08862743	DEU	Germany	1	PER_100000_POP	Per 100,000 population													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	288	-1.205623522	7.964825185	GHA	Ghana	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PER_100000_POP	Per 100,000 population				0						318.67				318.67	2014	318.67	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	300	22.58307827	39.47301873	GRC	Greece	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	304	-41.39371316	74.75625681	GRL	Greenland	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	308	-61.68248568	12.11238395	GRD	Grenada	1	PER_100000_POP	Per 100,000 population			0	0	0.96	0	138	0		0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	316	144.7029305	13.35485404	GUM	Guam	1	PER_100000_POP	Per 100,000 population											0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PER_100000_POP	Per 100,000 population	2024.42	61.9	191	561.94	121.95	2563.42	307.21	1038.57	280.75				3.2	141.975	2017	3.2	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	324	-11.28173419	11.00210343	GIN	Guinea	1	PER_100000_POP	Per 100,000 population										0	0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	328	-58.97322037	4.788012784	GUY	Guyana	1	PER_100000_POP	Per 100,000 population		8077.1	13.77	16.88	14.35	23.31	27.37	9.56	127.03					127.03	2013	127.03	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	332	-72.33640958	18.40426539	HTI	Haiti	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	336	12.45315803	41.90343751	VAT	Holy See	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	340	-86.59974381	14.82243161	HND	Honduras	1	PER_100000_POP	Per 100,000 population	696.49	120.59	109.65	2113.24	1124.13	2033.71	1036.89	717.57	467.49					467.49	2013	467.49	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	348	19.41221519	47.1651448	HUN	Hungary	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	352	-19.02116966	64.79134763	ISL	Iceland	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	356	79.3608464	22.34642074	IND	India	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	360	113.9174	-0.994582204	IDN	Indonesia	1	PER_100000_POP	Per 100,000 population																		
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PER_100000_POP	Per 100,000 population	211.81	398.73	24.3	28.33	31.96	90.93	88.53								2011	88.53	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	368	43.76606267	33.05013795	IRQ	Iraq	1	PER_100000_POP	Per 100,000 population																		
