series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	36	134.3499412	-25.57717202	AUS	Australia	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	6.39	6.7	6.55	6.29	6.14	6	6.06	6.04	6.04	5.95	5.86	5.76	5.49	5.34	5.15	5.03	5.354	2015	5.03	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	40	14.14172472	47.58704857	AUT	Austria	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.85	4.02	3.98	4.17	4.12	4.15	4.02	3.83	3.8	3.74	3.92	3.71	3.66	3.72	3.56	3.61	3.652	2015	3.61	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	44	-78.05111663	24.69546597	BHS	Bahamas	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.51	3.3	3.32	3.45	3.43	3.17	3.01	3.02	4	2.91	4.18	3.15	3.25	4.82	3.98	4.03	3.846	2015	4.03	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	48	50.5490754	26.04407747	BHR	Bahrain	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	11.03	11.05	11.07	10.96	10.38	11.22	11.45	10.62	11.17	10.48	10.44	10.08	9.78	10.23	9.92	9.79	9.96	2015	9.79	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	50	89.17660788	22.86961622	BGD	Bangladesh	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.54	3.68	3.63	3.65	3.54	3.45	3.46	3.38	3.35	3.35	3.44	3.35	3.3	3.18	3.13	3.14	3.22	2015	3.14	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	51	44.93839317	40.29499741	ARM	Armenia	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	9.4	8.54	7.06	6.53	6.25	6.59	5.93	5.81	5.72	5.79	5.39	5.63	5.75	5.43	5.35	5.38	5.508	2015	5.38	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	52	-59.5346489	13.13648273	BRB	Barbados	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	4.21	4.37	4.25	4.21	4.27	4.27	4.12	4.05	4.82	5.07	4.68	4.66	4.54	4.46	3.81	3.78	4.25	2015	3.78	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	56	4.660976456	50.64104975	BEL	Belgium	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	6.37	6.3	5.95	6.15	5.96	5.83	5.64	5.36	5.47	5.37	5.62	5.17	4.94	5.13	4.78	4.74	4.952	2015	4.74	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	60	-64.78155012	32.27881922	BMU	Bermuda	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	2.29	2.17	2.3	2.24	2.26	2.22	2.36	2.74	2.38	1.91	2.41	1.87	1.68	2.28	2.38	2.03	2.048	2015	2.03	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	64	90.45098484	27.39598568	BTN	Bhutan	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	21.79	20.48	18.98	17.79	16.83	16.21	15.51	13.74	13.64	13.2	12.55	11.84	11.64	11.72	11.24	10.41	11.37	2015	10.41	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	5.58	4.27	5	5.06	4.86	5.08	6.06	4.72	4.73	4.68	4.92	4.96	5.4	5.15	5.17	4.95	5.126	2015	4.95	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	7.64	7.07	7.04	6.76	6.96	6.71	6.7	6.34	6.75	7.25	7.5	8.2	7.74	7.3	8.75	8.72	8.142	2015	8.72	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	72	23.81380223	-22.18810073	BWA	Botswana	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	4.18	4.22	4.04	3.85	3.68	3.64	3.47	3.31	3.3	3.33	3.36	3.04	3.3	3.14	3.3	3.35	3.226	2015	3.35	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP																					
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	76	-53.08432878	-10.77668561	BRA	Brazil	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.94	3.95	3.94	3.96	3.95	3.92	3.9	3.89	3.91	3.78	3.89	3.8	3.89	3.94	4.04	4.13	3.96	2015	4.13	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	84	-88.70199554	17.19965901	BLZ	Belize	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	6.36	6.38	5.96	5.33	5.08	4.88	5.12	5.05	4.59	5.36	5.06	5.45	4.69	4.67	4.58	5.11	4.9	2015	5.11	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP																					
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	7.67	8.4	8.64	8.24	7.86	7.45	7.02	6.69	6.23	6.54	6.25	5.49	5.27	5.25	5.21	5.02	5.248	2015	5.02	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP																					
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.65	3.29	3.1	3.49	3.19	3.07	4.17	4.27	4.77	4.17	4.33	4.99	4.89	3.97	4.75	3.65	4.45	2015	3.65	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	100	25.23763153	42.75731323	BGR	Bulgaria	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	10.64	10.64	9.78	9.54	8.71	8.58	8.26	7.54	7.05	6.49	6.62	6.99	6.67	6.1	6.36	6.38	6.5	2015	6.38	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	104	96.51752295	21.19332882	MMR	Myanmar	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	8.93	7.83	7.23	6.88	6.37	5.6	5	4.62	4.01	3.42	3.03	2.92	2.97	2.92	3.13	3.12	3.012	2015	3.12	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	108	29.89080992	-3.366387428	BDI	Burundi	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	11.34	15.6	15.19	15.49	15.11	15.12	14.65	14.24	13.8	13.51	13.3	13.05	7.93	7.96	7.5	7.72	8.832	2015	7.72	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	112	28.04940161	53.54193075	BLR	Belarus	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	13.63	13.07	12.69	12.2	11.32	10.34	10	9.02	8.2	7.77	7.48	7.55	7.72	6.83	6.83	6.47	7.08	2015	6.47	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	116	104.922836	12.71163737	KHM	Cambodia	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	8.54	7.94	8.68	8.24	6.15	5.5	4.95	4.56	4.24	6.25	6.18	6	5.84	5.62	5.59	5.77	5.764	2015	5.77	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	120	12.7419827	5.692387031	CMR	Cameroon	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	6.9	6.68	6.78	6.78	6.74	6.63	5.94	5.42	5.32	5.64	5.5	5.26	5.1	4.59	4.86	4.78	4.918	2015	4.78	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	124	-101.6575058	57.72360191	CAN	Canada	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	9.22	8.93	8.69	8.99	8.94	8.72	8.63	8.51	8.25	8.19	8.02	7.94	7.72	7.62	7.65	7.34	7.654	2015	7.34	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	2.67	2.84	2.99	3.1	3.03	3.53	3.48	3.23	2.85	3.15	3.16	3.34	2.84	2.81	2.76	2.77	2.904	2015	2.77	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP																					
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	140	20.93559492	7.003720791	CAF	Central African Republic	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	7.28	6.87	6.63	6.96	6.6	6.55	6.33	6.06	5.95	5.85	5.71	5.59	5.4	8.5	8.47	8.1	7.212	2015	8.1	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.35	3.29	3.22	3.22	3.09	2.98	2.79	2.67	2.48	2.37	2.37	2.34	2.31	1.99	2.03	2.06	2.146	2015	2.06	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	148	18.66618401	15.36279341	TCD	Chad	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	6.89	6.28	5.89	5.49	4.18	3.65	3.68	3.66	3.64	3.54	3.18	3.23	3.01	2.93	2.79	2.78	2.948	2015	2.78	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	152	-71.23029019	-35.2652885	CHL	Chile	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	4.82	4.58	4.6	4.46	4.44	4.32	4.23	4.19	4	3.96	3.91	4.01	4.22	4.22	3.77	3.78	4	2015	3.78	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	156	104.1403375	32.30955217	CHN	China	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	10.12	9.66	9.44	9.78	10.1	10	9.71	9.15	8.57	8.35	8.33	8.16	7.84	7.51	7.1	6.69	7.46	2015	6.69	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP																					
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP																					
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	170	-73.07446751	3.888209046	COL	Colombia	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.22	3.15	3.02	2.96	2.84	2.83	2.79	2.59	2.62	2.67	2.61	2.45	2.38	2.42	2.34	2.26	2.37	2015	2.26	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	174	43.34234565	-11.66121732	COM	Comoros	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	4.04	4.09	4.07	4.49	4.68	4.53	4.84	3.98	4.07	4.43	4.77	4.45	4.48	4.8	4.5	4.69	4.584	2015	4.69	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	175	45.14015057	-12.82217691	MYT	Mayotte	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP																					
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	178	15.22052612	-0.840544119	COG	Congo	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	2.06	2.22	2.14	2.5	2.57	2.58	3.17	2.86	2.9	3.08	3.09	3.97	4.39	4.35	4.08	4.02	4.162	2015	4.02	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	23.37	24.67	24.8	24.37	23.74	23.23	22.89	22.33	21.8	21.83	21.13	21	24.32	23.55	22.59	20.94	22.48	2015	20.94	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP																					
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.1	3.02	3.07	3.16	3.59	3.46	3.49	3.47	3.38	3.39	3.29	3.16	3.07	3.08	3.01	2.88	3.04	2015	2.88	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	191	17.95874553	45.45172212	HRV	Croatia	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	5.04	5.06	4.94	5.02	4.82	4.7	4.46	4.41	4.21	4.4	4.42	4.33	4.16	4.12	3.95	4.05	4.122	2015	4.05	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	192	-79.54460144	22.10030366	CUB	Cuba	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	4.25	4.02	3.7	3.54	3.27	2.79	2.48	2.2	2.25	2.35	2.48	2.27	2.27	2.13	2.13	2.11	2.182	2015	2.11	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	196	33.22285964	35.05659437	CYP	Cyprus	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	4.28	4.09	4.01	4.26	3.82	3.74	3.72	3.75	3.82	3.81	3.63	3.51	3.41	3.14	3.26	3.27	3.318	2015	3.27	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	203	15.33151382	49.73913871	CZE	Czechia	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	7.95	7.92	7.9	7.96	7.76	7.21	6.9	6.53	6.23	6.15	6.38	6.03	6.04	6.07	5.73	5.51	5.876	2015	5.51	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	204	2.339933594	9.65401646	BEN	Benin	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	7.25	7.33	7.51	7.66	7.65	7.55	8.57	8.79	8.57	8.79	9.27	9.05	8.72	8.65	8.62	9.07	8.822	2015	9.07	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	208	9.326571283	56.03829721	DNK	Denmark	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.45	3.53	3.47	3.66	3.45	3.28	3.38	3.27	3.2	3.21	3.34	3.05	2.92	2.87	2.65	2.61	2.82	2015	2.61	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	212	-61.3493756	15.43391378	DMA	Dominica	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	2.89	3.08	2.94	3.05	3.48	3.4	3.28	3.83	3.19	3.25	3.37	3.18	3.41	3.28	3.3	3.61	3.356	2015	3.61	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	4.45	4.26	4.34	3.96	3.69	3.64	3.36	3.19	3.03	2.9	2.82	2.81	2.84	2.66	2.42	2.45	2.636	2015	2.45	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	3.96	4.04	3.78	3.74	3.34	3.31	3.18	3.52	3.05	3.61	3.53	3.46	3.24	3.32	3.42	3.62	3.412	2015	3.62	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	222	-88.86862995	13.73603564	SLV	El Salvador	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	4.45	4.58	4.56	4.65	4.53	4.5	4.55	4.1	4.1	4.01	4.05	4.03	3.77	3.5	3.52	3.65	3.694	2015	3.65	Source: World Energy Balances, IEA (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	1.39	1.56	2.68	3.35	2.03	2.2	2.42	2.43	1.88	1.92	2.13	2.11	2.04	1.92	2.07	2.21	2.07	2015	2.21	Source: Energy Balances, UN Statistics Division (2017)	E
2018.Q2.G.01	EG_EGY_PRIM	Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP)	231	39.63505296	8.631223181	ETH	Ethiopia	1	MJ_PER_GDP_CON_PPP_USD	Megajoules per USD constant 2011 PPP GDP	32.25	30.9	31.34	33.05	29.97	27.47	25.53	23.64	21.98	20.77	18.96	17.55	16.68	15.62	14.67	13.67	15.638	2015	13.67	Source: World Energy Balances, IEA (2017)	E
