"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","TypeOfProduct_Code","TypeOfProduct_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","GAS","Natural gas","1716765412.2145","1755352196.54747","1805143684.89799","1878462633.54522","1919750002.81292","1964425288.94748","2043523872.73924","2113011948.37158","2188598296.42094","2128448346.78505","2269398243.56809","2347046794.37623","2373033332.41344","2415305538.03678","2431002433.73418","2472803793.9353","2525354421.9648","2580316634.19209",2017.0,"2580316634.19209","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","FOF","Fossil fuels","9785269049.70896","10064640335.751","10371404536.4947","10817381329.2677","11347216622.3107","11691697000.424","12152893402.3295","12484201013.2132","12828462154.7387","12816440200.4322","13445521419.7818","13917188116.2628","14145114485.611","14274357339.1676","14366172621.2275","14258958746.2119","14577901243.6831","14896275675.6929",2017.0,"14896275675.6929","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","FEO","Ferrous ores","1099249809.609","1060080842.457","1123628129.918","1253664118.377","1409677881.765","1502541882.0285","1859822262.112","2111193340.976","2307164365.203","2299770745.463","2653381364.417","3011361822.80217","3034784420.27125","3264204225.62027","3518939738.57212","3775008299.29226","4027407936.86471","4018267601.43881",2017.0,"4018267601.43881","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","CRO","Crops","6109580901.20514","6181356123","6262257942","6403760568","6560561991","6853824953","6860758650","7005039978","7373638251","7862175319","7790294628","7874880214","8289029943","8323852357","8720118334","8836645374.76924","9037576234.03835","9441880856.9644",2017.0,"9441880856.9644","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","CPR","Crop residues","3924977659.055","4029372074.31","4048525522.025","4147654414.335","4415172043.35","4470778477.22","4516237501.145","4685063535.67","5062864516.1","4951884030.495","4984134195.93","5310088652.055","5324937380.66687","5635229515.74751","5774515924.27777","5849497068.73183","5984835619.31588","6120176031.74784",2017.0,"6120176031.74784","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","COL","Coal","4505581499.20568","4710949392.41321","4943159936.20703","5218175764.46343","5558470092.64932","5843179850.12058","6157947420.14534","6420445251.5707","6626079174.94085","6771488396.09317","7147993933.81079","7547569666.06461","7680906861.78241","7754902856.5408","7706702831.35367","7475838382.91843","7708065824.22907","7936405741.72027",2017.0,"7936405741.72027","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","MEO","Metal ores","4778551692.42591","4793501894.04203","4877072122.75261","5101802383.13601","5334615720.60055","5549846669.69998","5917644731.52838","6370886711.2327","6633701210.67682","6573049517.46205","7097904851.72467","7714811195.54843","8006610061.83473","8400225949.2532","8220124124.50994","8507420436.45781","8827472669.78041","9095925348.05296",2017.0,"9095925348.05296","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","COL","Coal","168574287.59075","169795397.17675","166973425.22229","181712101.27742","","","","","","","","198151955.16273","","","","196652461.92075","199466113.58051","202429929.55036",2017.0,"202429929.55036","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","CPR","Crop residues","513816623.5","527596052.61","544080210.525","579195265.205","589346283.155","627153778.115","645694801.81","621454602.305","747020282.155","718508772.455","753775246.03","727108555.975","761938813.65643","794311659.34898","867857996.15758","833824074.901","860142529.58193","886461199.09922",2017.0,"886461199.09922","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","CRO","Crops","573698224","582986663","598961547","630381966","650938052","671976407","705152854","734159510","720476080","867437630","850212426","870666286","856319559","891214033","931684670","917164480.83885","944348536.56749","1000674372.36131",2017.0,"1000674372.36131","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","FEO","Ferrous ores","21062844.787","25265081.102","26690799.319","23658703.116","24648503.587","19229043.883","49842676.251","42319652.375","59788847.942","68454160.068","89177340.044","71628035.92303","82236280.92107","81619354.84792","69435045.7562","90635641.11715","113076770.45802","135648845.91574",2017.0,"135648845.91574","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","FOF","Fossil fuels","327036900.83223","344387164.98338","351882371.08889","377017083.00508","401926962.81726","416292340.19241","424753744.19844","442879481.74956","493550859.47042","487953064.54934","480975465.04908","481624346.45528","491190622.70528","512821854.60895","560653760.02212","480357552.91941","487895426.79655","497836089.79485",2017.0,"497836089.79485","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","GAS","Natural gas","39124511.00448","43113398.96926","46171272.42786","52579417.46856","","60872040.21554","64613285.55818","69400826.81976","73303026.37467","72514051.30251","75908458.89205","83555051.29255","86380293.86255","88580822.05255","","97883905.78982","99795706.21549","103906894.20111",2017.0,"103906894.20111","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","GBO","Grazed biomass and fodder crops","493986230.56379","497349823.25602","523625909.81148","541827256.27932","554561571.06572","579050155.4769","595419840.06467","611449176.35539","946955501.23386","883954614.61125","968150623.21747","722883073.68577","801510300.05838","918683579.93428","1038136009.67143","737188609.18618","756042121.02865","774895632.87177",2017.0,"774895632.87177","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","NMC","Non-metallic minerals - construction dominant","662959107.01285","705751119.55573","746936025.35852","772065523.43561","819355556.10846","887575105.36985","997433748.7631","1109900065.74762","1218710548.53864","1249969560.77772","1297166076.02823","1250730521.2502","1328695013.65466","1358548198.15746","1370494681.77715","1425237813.60696","1479980945.43736","1534765062.35758",2017.0,"1534765062.35758","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","NFO","Non-ferrous ores","21062844.787","25265081.102","26690799.319","23658703.116","24648503.587","19229043.883","49842676.251","42319652.375","59788847.942","68454160.068","89177340.044","71628035.92303","82236280.92107","81619354.84792","69435045.7562","90635641.11715","113076770.45802","135648845.91574",2017.0,"135648845.91574","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","NMA","Non-metallic minerals - industrial or agricultural dominant","170059841.84326","179825067.56882","189175018.55845","215103922.50767","231648115.87943","256508483.62901","259652813.67322","271806861.96928","241235296.59595","195009793.66299","207130089.75925","201432880.47429","223869403.10988","220093590.29362","226020598.38953","225960573.962","227435575.00761","229002332.33554",2017.0,"229002332.33554","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","NMM","Non-metallic minerals","823413670.04026","879004202.2913","926274881.80191","973618952.68222","1033144915.40508","1127779469.74359","1242244011.87681","1372790714.63697","1447850494.13585","1431716060.42181","1492197092.4817","1440788482.55652","1540175780.69246","1561196440.77485","1581182102.65032","1637005175.07399","1692934747.48144","1749000377.97107",2017.0,"1749000377.97107","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","PET","Petroleum","122490696.237","132049440.853","139291934.11","143922099.286","159199869.7","167410326.1","169343387.5","177803479","211616039.1","205180300","204392290","200067340","205428320","227309120","254857386.09311","185821185.20841","188635003.88046","191568933.03614",2017.0,"191568933.03614","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","RAW","All raw materials","3418233905.04856","3532230266.50875","3662634010.05164","3843803905.68965","3981410490.3855","4197609088.26344","4428068516.77546","4543962459.57029","5402384548.5583","5249740651.01085","5487932251.61715","5113804983.73352","5345319339.7583","5713425168.76049","6138272585.59487","5606488765.65789","5795557096.77421","5987083050.31396",2017.0,"5987083050.31396","Estimated data","Environment Live / Global Material Flows Database","NA"
"2","Africa","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPT","Domestic material consumption, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","BIM","Biomass","2010153331.79223","2050270759.08559","2126610017.46745","2210927353.62843","2263216875.11239","2368917995.39917","2442622382.28483","2425400276.81145","3096366303.28181","2978779802.46871","3111081731.30208","2817466559.31862","2969612327.51684","3179947981.67969","3442767303.539","3030456490.35378","3110468665.64952","3190479092.89541",2017.0,"3190479092.89541","Estimated data","Environment Live / Global Material Flows Database","NA"
