series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Education level	Units description	Education level description	2000	2003	2006	2007	2009	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	Ratio	LOWSEC	Ratio	lower secondary			1.00993		0.97681							2009	0.97681	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	31	50.01064725	40.39229544	AZE	Azerbaijan	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	31	50.01064725	40.39229544	AZE	Azerbaijan	3	Ratio	PRIMAR	Ratio	primary						0.89721					0.89721	2011	0.89721	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	32	-65.14563274	-35.19446255	ARG	Argentina	1	Ratio	LOWSEC	Ratio	lower secondary	0.59672		0.55673		0.41608		0.7332			0.85066	0.79193	2015	0.85066	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	32	-65.14563274	-35.19446255	ARG	Argentina	2	Ratio	GRAD23	Ratio	grades 2/3								0.9495			0.9495	2013	0.9495	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	32	-65.14563274	-35.19446255	ARG	Argentina	3	Ratio	PRIMAR	Ratio	primary			0.87014					0.94186			0.94186	2013	0.94186	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	36	134.3499412	-25.57717202	AUS	Australia	1	Ratio	LOWSEC	Ratio	lower secondary	0.96802	0.93369	0.91464		0.91545		0.88695			0.88301	0.88498	2015	0.88301	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	36	134.3499412	-25.57717202	AUS	Australia	2	Ratio	GRAD23	Ratio	grades 2/3		0.99432		0.98301		0.98301				1.00142	0.992215	2015	1.00142	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	36	134.3499412	-25.57717202	AUS	Australia	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	40	14.14172472	47.58704857	AUT	Austria	1	Ratio	LOWSEC	Ratio	lower secondary	0.94977	0.9278	0.94784		0.95844		0.98321			0.98855	0.98588	2015	0.98855	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	40	14.14172472	47.58704857	AUT	Austria	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	40	14.14172472	47.58704857	AUT	Austria	3	Ratio	PRIMAR	Ratio	primary				1.04148		1.0253					1.0253	2011	1.0253	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	44	-78.05111663	24.69546597	BHS	Bahamas	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	44	-78.05111663	24.69546597	BHS	Bahamas	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	44	-78.05111663	24.69546597	BHS	Bahamas	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	48	50.5490754	26.04407747	BHR	Bahrain	1	Ratio	LOWSEC	Ratio	lower secondary		1.1301		1.00443		1.09999				1.03787	1.06893	2015	1.03787	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	48	50.5490754	26.04407747	BHR	Bahrain	2	Ratio	GRAD23	Ratio	grades 2/3						1.00328				1.02258	1.01293	2015	1.02258	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	48	50.5490754	26.04407747	BHR	Bahrain	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	50	89.17660788	22.86961622	BGD	Bangladesh	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	50	89.17660788	22.86961622	BGD	Bangladesh	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	50	89.17660788	22.86961622	BGD	Bangladesh	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	51	44.93839317	40.29499741	ARM	Armenia	1	Ratio	LOWSEC	Ratio	lower secondary		0.88681		1.00015		0.84869					0.84869	2011	0.84869	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	51	44.93839317	40.29499741	ARM	Armenia	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	51	44.93839317	40.29499741	ARM	Armenia	3	Ratio	PRIMAR	Ratio	primary		0.85669		0.97351		0.88842					0.88842	2011	0.88842	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	52	-59.5346489	13.13648273	BRB	Barbados	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	52	-59.5346489	13.13648273	BRB	Barbados	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	52	-59.5346489	13.13648273	BRB	Barbados	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	56	4.660976456	50.64104975	BEL	Belgium	1	Ratio	LOWSEC	Ratio	lower secondary	0.93725	1.04651	1.05938		1.08974		0.98552			1.06809	1.026805	2015	1.06809	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	56	4.660976456	50.64104975	BEL	Belgium	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	56	4.660976456	50.64104975	BEL	Belgium	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	60	-64.78155012	32.27881922	BMU	Bermuda	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	60	-64.78155012	32.27881922	BMU	Bermuda	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	60	-64.78155012	32.27881922	BMU	Bermuda	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	64	90.45098484	27.39598568	BTN	Bhutan	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	64	90.45098484	27.39598568	BTN	Bhutan	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	64	90.45098484	27.39598568	BTN	Bhutan	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	Ratio	LOWSEC	Ratio	lower secondary				0.94654								2007	0.94654	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	72	23.81380223	-22.18810073	BWA	Botswana	1	Ratio	LOWSEC	Ratio	lower secondary		0.71769		0.66868		0.82164				0.76737	0.794505	2015	0.76737	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	72	23.81380223	-22.18810073	BWA	Botswana	2	Ratio	GRAD23	Ratio	grades 2/3						0.76298					0.76298	2011	0.76298	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	72	23.81380223	-22.18810073	BWA	Botswana	3	Ratio	PRIMAR	Ratio	primary	0.88314			0.86286								2007	0.86286	Southern and Eastern Africa Consortium for Monitoring Educational Quality	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	76	-53.08432878	-10.77668561	BRA	Brazil	1	Ratio	LOWSEC	Ratio	lower secondary	0.55339	0.46234	0.59841		0.47159		0.57805			0.57621	0.57713	2015	0.57621	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	76	-53.08432878	-10.77668561	BRA	Brazil	2	Ratio	GRAD23	Ratio	grades 2/3								0.85996			0.85996	2013	0.85996	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	76	-53.08432878	-10.77668561	BRA	Brazil	3	Ratio	PRIMAR	Ratio	primary								0.92739			0.92739	2013	0.92739	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	84	-88.70199554	17.19965901	BLZ	Belize	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	84	-88.70199554	17.19965901	BLZ	Belize	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	84	-88.70199554	17.19965901	BLZ	Belize	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	100	25.23763153	42.75731323	BGR	Bulgaria	1	Ratio	LOWSEC	Ratio	lower secondary	0.55293	0.93576	0.48736	0.75844	0.64966		0.54292			0.60831	0.575615	2015	0.60831	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	100	25.23763153	42.75731323	BGR	Bulgaria	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	100	25.23763153	42.75731323	BGR	Bulgaria	3	Ratio	PRIMAR	Ratio	primary										0.96671	0.96671	2015	0.96671	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	104	96.51752295	21.19332882	MMR	Myanmar	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	104	96.51752295	21.19332882	MMR	Myanmar	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	104	96.51752295	21.19332882	MMR	Myanmar	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	108	29.89080992	-3.366387428	BDI	Burundi	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	108	29.89080992	-3.366387428	BDI	Burundi	2	Ratio	GRAD23	Ratio	grades 2/3									0.97994		0.97994	2014	0.97994	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	108	29.89080992	-3.366387428	BDI	Burundi	3	Ratio	PRIMAR	Ratio	primary				0.94526					1.02748		1.02748	2014	1.02748	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	112	28.04940161	53.54193075	BLR	Belarus	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	112	28.04940161	53.54193075	BLR	Belarus	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	112	28.04940161	53.54193075	BLR	Belarus	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	116	104.922836	12.71163737	KHM	Cambodia	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	116	104.922836	12.71163737	KHM	Cambodia	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	116	104.922836	12.71163737	KHM	Cambodia	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	120	12.7419827	5.692387031	CMR	Cameroon	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	120	12.7419827	5.692387031	CMR	Cameroon	2	Ratio	GRAD23	Ratio	grades 2/3									0.56639		0.56639	2014	0.56639	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	120	12.7419827	5.692387031	CMR	Cameroon	3	Ratio	PRIMAR	Ratio	primary			0.94159						0.30034		0.30034	2014	0.30034	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	124	-101.6575058	57.72360191	CAN	Canada	1	Ratio	LOWSEC	Ratio	lower secondary		0.98173	0.98232		0.96675		0.95466			0.92829	0.941475	2015	0.92829	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	124	-101.6575058	57.72360191	CAN	Canada	2	Ratio	GRAD23	Ratio	grades 2/3										0.99749	0.99749	2015	0.99749	Trends in International Mathematics and Science Study (IEA)	C
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	124	-101.6575058	57.72360191	CAN	Canada	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	140	20.93559492	7.003720791	CAF	Central African Republic	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	140	20.93559492	7.003720791	CAF	Central African Republic	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	140	20.93559492	7.003720791	CAF	Central African Republic	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_URP_MATACH	Rural to urban parity index for achievement in mathematics, by education level (ratio)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	Ratio	LOWSEC	Ratio	lower secondary															
