series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	12	2.678164227	28.15940032	DZA	Algeria	2	PERCENT	LB	Percentage	Lower bound	15.38462	22.88467	22.88467	30.35034	47.18858	47.18858	47.18858	47.18858	47.18858	47.18858	47.18858	48.95391	48.95391	48.95391	48.95391	48.95391	48.95391	48.95391	48.95391	48.95391	2018	48.95391	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	12	2.678164227	28.15940032	DZA	Algeria	3	PERCENT	MP	Percentage	P	15.38462	22.88467	22.88467	30.35034	47.18858	47.18858	47.18858	47.18858	47.18858	47.18858	47.18858	48.95391	48.95391	48.95391	48.95391	48.95391	48.95391	48.95391	48.95391	48.95391	2018	48.95391	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	2	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	3	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	20	1.576257417	42.54548611	AND	Andorra	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	20	1.576257417	42.54548611	AND	Andorra	2	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	20	1.576257417	42.54548611	AND	Andorra	3	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	24	17.57817062	-12.33724746	AGO	Angola	1	PERCENT	UB	Percentage	Upper bound	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	2018	33.33312	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	24	17.57817062	-12.33724746	AGO	Angola	2	PERCENT	LB	Percentage	Lower bound	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	2018	33.33312	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	24	17.57817062	-12.33724746	AGO	Angola	3	PERCENT	MP	Percentage	P	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	33.33312	2018	33.33312	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	PERCENT	UB	Percentage	Upper bound	6.13463	12.34039	12.34039	21.34087	21.34087	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	2018	24.52211	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	2	PERCENT	LB	Percentage	Lower bound	6.13463	12.34039	12.34039	21.34087	21.34087	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	2018	24.52211	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	3	PERCENT	MP	Percentage	P	6.13463	12.34039	12.34039	21.34087	21.34087	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	24.52211	2018	24.52211	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	32	-65.14563274	-35.19446255	ARG	Argentina	1	PERCENT	UB	Percentage	Upper bound	30.0461	30.0461	30.15118	31.11273	31.39695	32.89837	32.9045	32.9045	35.34755	43.09346	43.09346	43.09346	43.09346	43.09346	43.09346	43.22663	43.45788	43.45788	43.45788	43.338746	2018	43.45788	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	32	-65.14563274	-35.19446255	ARG	Argentina	2	PERCENT	LB	Percentage	Lower bound	30.0461	30.0461	30.15118	31.11273	31.39695	32.89837	32.9045	32.9045	35.34755	43.09346	43.09346	43.09346	43.09346	43.09346	43.09346	43.22663	43.45788	43.45788	43.45788	43.338746	2018	43.45788	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	32	-65.14563274	-35.19446255	ARG	Argentina	3	PERCENT	MP	Percentage	P	30.0461	30.0461	30.15118	31.11273	31.39695	32.89837	32.9045	32.9045	35.34755	43.09346	43.09346	43.09346	43.09346	43.09346	43.09346	43.22663	43.45788	43.45788	43.45788	43.338746	2018	43.45788	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	36	134.3499412	-25.57717202	AUS	Australia	1	PERCENT	UB	Percentage	Upper bound	24.14669	24.15043	28.47515	28.83644	28.9399	28.97554	28.97554	29.18571	29.26149	31.12387	31.17819	31.42688	31.93786	32.07832	34.66297	34.6719	35.05806	35.05806	35.05806	34.90181	2018	35.05806	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	36	134.3499412	-25.57717202	AUS	Australia	2	PERCENT	LB	Percentage	Lower bound	24.09189	24.09584	28.42318	28.78447	28.89316	28.93501	28.93501	29.14519	29.22097	31.08335	31.13979	31.38848	31.91304	32.05372	34.64704	34.6581	35.05806	35.05806	35.05806	34.895864	2018	35.05806	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	36	134.3499412	-25.57717202	AUS	Australia	3	PERCENT	MP	Percentage	P	24.12058	24.12562	28.45337	28.8179	28.92354	28.95961	28.95961	29.17071	29.25446	31.12126	31.17776	31.42688	31.93786	32.07832	34.66297	34.6719	35.05806	35.05806	35.05806	34.90181	2018	35.05806	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	40	14.14172472	47.58704857	AUT	Austria	1	PERCENT	UB	Percentage	Upper bound	66.68292	66.68292	68.91017	68.91017	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.94028	68.94028	68.94028	68.94028	68.94028	68.94028	2018	68.94028	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	40	14.14172472	47.58704857	AUT	Austria	2	PERCENT	LB	Percentage	Lower bound	66.68292	66.68292	68.91017	68.91017	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.94028	68.94028	68.94028	68.94028	68.94028	68.94028	2018	68.94028	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	40	14.14172472	47.58704857	AUT	Austria	3	PERCENT	MP	Percentage	P	66.68292	66.68292	68.91017	68.91017	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.92246	68.94028	68.94028	68.94028	68.94028	68.94028	68.94028	2018	68.94028	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	44	-78.05111663	24.69546597	BHS	Bahamas	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	44	-78.05111663	24.69546597	BHS	Bahamas	2	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	44	-78.05111663	24.69546597	BHS	Bahamas	3	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	48	50.5490754	26.04407747	BHR	Bahrain	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	48	50.5490754	26.04407747	BHR	Bahrain	2	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	48	50.5490754	26.04407747	BHR	Bahrain	3	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	50	89.17660788	22.86961622	BGD	Bangladesh	1	PERCENT	UB	Percentage	Upper bound	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	2018	20.76084	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	50	89.17660788	22.86961622	BGD	Bangladesh	2	PERCENT	LB	Percentage	Lower bound	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	2018	20.76084	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	50	89.17660788	22.86961622	BGD	Bangladesh	3	PERCENT	MP	Percentage	P	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	20.76084	2018	20.76084	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	51	44.93839317	40.29499741	ARM	Armenia	1	PERCENT	UB	Percentage	Upper bound	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	2018	26.90255	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	51	44.93839317	40.29499741	ARM	Armenia	2	PERCENT	LB	Percentage	Lower bound	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	2018	26.90255	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	51	44.93839317	40.29499741	ARM	Armenia	3	PERCENT	MP	Percentage	P	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	25.08113	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	26.90255	2018	26.90255	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	52	-59.5346489	13.13648273	BRB	Barbados	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	52	-59.5346489	13.13648273	BRB	Barbados	2	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	52	-59.5346489	13.13648273	BRB	Barbados	3	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	56	4.660976456	50.64104975	BEL	Belgium	1	PERCENT	UB	Percentage	Upper bound	67.43482	72.98292	79.04352	90.53384	91.10292	91.10293	91.15738	91.15738	91.15738	91.15739	91.15752	91.15752	91.15752	91.15752	91.92838	91.92838	91.92838	91.92838	91.92838	91.92838	2018	91.92838	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	56	4.660976456	50.64104975	BEL	Belgium	2	PERCENT	LB	Percentage	Lower bound	67.43482	72.98292	79.04352	90.53384	91.10292	91.10293	91.15738	91.15738	91.15738	91.15739	91.15752	91.15752	91.15752	91.15752	91.92838	91.92838	91.92838	91.92838	91.92838	91.92838	2018	91.92838	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	56	4.660976456	50.64104975	BEL	Belgium	3	PERCENT	MP	Percentage	P	67.43482	72.98292	79.04352	90.53384	91.10292	91.10293	91.15738	91.15738	91.15738	91.15739	91.15752	91.15752	91.15752	91.15752	91.92838	91.92838	91.92838	91.92838	91.92838	91.92838	2018	91.92838	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	60	-64.78155012	32.27881922	BMU	Bermuda	2	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_FRWRT	Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas (%)	60	-64.78155012	32.27881922	BMU	Bermuda	3	PERCENT	MP	Percentage	P																								
