series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	10	21.47585697	-80.40897662	ATA	Antarctica	8	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	10	21.47585697	-80.40897662	ATA	Antarctica	9	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	2.678164227	28.15940032	DZA	Algeria	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	2.678164227	28.15940032	DZA	Algeria	2	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	2.678164227	28.15940032	DZA	Algeria	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	2.678164227	28.15940032	DZA	Algeria	4	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	2.678164227	28.15940032	DZA	Algeria	5	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	2.678164227	28.15940032	DZA	Algeria	6	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	2.678164227	28.15940032	DZA	Algeria	7	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	2.678164227	28.15940032	DZA	Algeria	8	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	2.678164227	28.15940032	DZA	Algeria	9	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	2	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	4	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	5	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	6	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	7	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	8	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	16	-170.7187269	-14.30587306	ASM	American Samoa	9	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	20	1.576257417	42.54548611	AND	Andorra	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	20	1.576257417	42.54548611	AND	Andorra	2	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	20	1.576257417	42.54548611	AND	Andorra	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	20	1.576257417	42.54548611	AND	Andorra	4	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	20	1.576257417	42.54548611	AND	Andorra	5	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	20	1.576257417	42.54548611	AND	Andorra	6	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	20	1.576257417	42.54548611	AND	Andorra	7	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	20	1.576257417	42.54548611	AND	Andorra	8	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	20	1.576257417	42.54548611	AND	Andorra	9	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	24	17.57817062	-12.33724746	AGO	Angola	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage									25.7											2008	25.7	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	24	17.57817062	-12.33724746	AGO	Angola	2	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage									33.5											2008	33.5	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	24	17.57817062	-12.33724746	AGO	Angola	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage									27											2008	27	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	24	17.57817062	-12.33724746	AGO	Angola	4	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage									30.5											2008	30.5	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	24	17.57817062	-12.33724746	AGO	Angola	5	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage									26											2008	26	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	24	17.57817062	-12.33724746	AGO	Angola	6	25+	MALE	PERCENT	25 years old and over	Male	Percentage									23.6											2008	23.6	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	24	17.57817062	-12.33724746	AGO	Angola	7	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage									26.3											2008	26.3	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	24	17.57817062	-12.33724746	AGO	Angola	8	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage									32											2008	32	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	24	17.57817062	-12.33724746	AGO	Angola	9	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage									24.8											2008	24.8	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	4	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	5	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	6	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	7	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	8	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	9	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		2.4	0.1	0.1	0.1	0.1			0.4											2008	0.4	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	2	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage		2.3	0.1	0.1	0.1	0.1			0.2											2008	0.2	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		1.5	0.1	0.1	0.1	0.1			0.2											2008	0.2	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	4	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage		2.1	0.1	0.1	0.1	0.1			0.4											2008	0.4	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	5	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage		1.4	0.1	0.1	0.1	0.1			0.2											2008	0.2	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	6	25+	MALE	PERCENT	25 years old and over	Male	Percentage		2.4	0.1	0.1	0.1	0.1			0.4											2008	0.4	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	7	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		2	0.1	0.1	0.1	0.1			0.3											2008	0.3	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	8	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage		2.2	0.1	0.1	0.1	0.1			0.3											2008	0.3	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	31	50.01064725	40.39229544	AZE	Azerbaijan	9	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage		2	0.1	0.1	0.1	0.1			0.3											2008	0.3	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	32	-65.14563274	-35.19446255	ARG	Argentina	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	3.5	5.8	8.6	6.1	4.4	3.3	2.5	2.2	1.8	1.8	1.2	0.9	1	1.1	1				1.05	2014	1	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	32	-65.14563274	-35.19446255	ARG	Argentina	2	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	3.4	5.3	7.6	6.4	4.6	3.4	2.6	2.2	1.8	1.8	1.3	0.9	1	1	0.9				0.95	2014	0.9	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	32	-65.14563274	-35.19446255	ARG	Argentina	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	3	4.8	7.1	5.1	3.8	2.9	2.2	1.8	1.5	1.7	1.1	0.8	0.9	0.9	0.9				0.9	2014	0.9	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	32	-65.14563274	-35.19446255	ARG	Argentina	4	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	2.7	4.4	6.5	5.6	4	2.9	2.3	1.9	1.6	1.6	1	0.8	0.8	0.8	0.8				0.8	2014	0.8	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	32	-65.14563274	-35.19446255	ARG	Argentina	5	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	3	4.9	7.1	5	3.8	2.8	2.2	1.8	1.5	1.7	1.1	0.8	0.9	0.9	0.9				0.9	2014	0.9	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	32	-65.14563274	-35.19446255	ARG	Argentina	6	25+	MALE	PERCENT	25 years old and over	Male	Percentage	3.5	5.8	8.8	6.1	4.4	3.3	2.5	2.1	1.8	1.8	1.2	0.9	1	1.1	1				1.05	2014	1	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	32	-65.14563274	-35.19446255	ARG	Argentina	7	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	3.3	5.4	8	5.7	4.2	3.1	2.4	2	1.7	1.8	1.2	0.9	0.9	1	1				1	2014	1	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	32	-65.14563274	-35.19446255	ARG	Argentina	8	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	3.1	5	7.2	6.1	4.4	3.2	2.5	2.1	1.7	1.8	1.2	0.8	0.9	0.9	0.9				0.9	2014	0.9	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	32	-65.14563274	-35.19446255	ARG	Argentina	9	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	3.3	5.5	8.1	5.6	4.1	3.1	2.4	2	1.7	1.8	1.2	0.9	0.9	1	1				1	2014	1	ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	M
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	36	134.3499412	-25.57717202	AUS	Australia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	36	134.3499412	-25.57717202	AUS	Australia	2	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	36	134.3499412	-25.57717202	AUS	Australia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	36	134.3499412	-25.57717202	AUS	Australia	4	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
