series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	1	TONNES	NMM	tonnes	Non-metallic minerals																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	2	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	3	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	4	TONNES	MEO	tonnes	Metal ores																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	10	21.47585697	-80.40897662	ATA	Antarctica	5	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	1	TONNES	NMM	tonnes	Non-metallic minerals	22438450	21952580	23852870	21614770	22540090	22738990	22926490	25883750	29776800	33272450	33920190	34910170	34314270	35880270	36831620	37678210	38525180	39393800	37661816	2017	39393800	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	2	TONNES	BIM	tonnes	Biomass	29389120	33258680	32332660	38978690	41262150	39712870	40804710	39983550	39298400	52448610	50432170	54092360	58583980	63252090	61704490	63614420	65557370	67500580	64325790	2017	67500580	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	3	TONNES	RAW	tonnes	All raw materials	59010290	62623640	64265520	68820270	73205140	71966290	73402590	76864520	82329890	100286200	98677340	103760100	108403300	115489700	114751000	117652000	120778000	123929900	118520120	2017	123929900	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	4	TONNES	MEO	tonnes	Metal ores	2958547	3052914	3325694	3277666	3427681	3442096	3583102	4128235	4991151	5408586	5428107	5687014	6011087	6423174	6319689	6509963	6702920	6896180	6570385.2	2017	6896180	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	12	2.678164227	28.15940032	DZA	Algeria	5	TONNES	FOF	tonnes	Fossil fuels	4224166	4359475	4754296	4949149	5975218	6072327	6088288	6868981	8263534	9156522	8896871	9070594	9493975	9934140	9895236	9849372	9992499	10139360	9962121.4	2017	10139360	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	TONNES	NMM	tonnes	Non-metallic minerals																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	16	-170.7187269	-14.30587306	ASM	American Samoa	2	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	16	-170.7187269	-14.30587306	ASM	American Samoa	3	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	16	-170.7187269	-14.30587306	ASM	American Samoa	4	TONNES	MEO	tonnes	Metal ores																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	16	-170.7187269	-14.30587306	ASM	American Samoa	5	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	20	1.576257417	42.54548611	AND	Andorra	1	TONNES	NMM	tonnes	Non-metallic minerals																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	20	1.576257417	42.54548611	AND	Andorra	2	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	20	1.576257417	42.54548611	AND	Andorra	3	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	20	1.576257417	42.54548611	AND	Andorra	4	TONNES	MEO	tonnes	Metal ores																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	20	1.576257417	42.54548611	AND	Andorra	5	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	24	17.57817062	-12.33724746	AGO	Angola	1	TONNES	NMM	tonnes	Non-metallic minerals	11054210	14757260	14164290	16388610	17971170	21104380	21752250	27198900	30423470	35417660	28404200	28769160	27794630	30375170	31209740	31585840	31962820	32346250	31495964	2017	32346250	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	24	17.57817062	-12.33724746	AGO	Angola	2	TONNES	BIM	tonnes	Biomass	19569960	22228850	24209220	26086460	26971400	28764860	27335270	32600780	35511860	45044680	44954010	46767690	37620100	53365080	43332410	45100570	46922220	48743900	47492836	2017	48743900	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	24	17.57817062	-12.33724746	AGO	Angola	3	TONNES	RAW	tonnes	All raw materials	33484900	41001100	42440700	47516660	50840430	56846380	55403890	68522230	77359160	95200410	85404190	87357520	77649700	97462820	87817440	90348440	93008790	95676990	92862896	2017	95676990	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	24	17.57817062	-12.33724746	AGO	Angola	4	TONNES	MEO	tonnes	Metal ores	1650602	2573511	2577893	3301199	4007122	4626985	4219293	5806469	7617170	9659429	8342432	8097502	8301192	9425142	8961711	9337866	9717138	10096830	9507737.4	2017	10096830	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	24	17.57817062	-12.33724746	AGO	Angola	5	TONNES	FOF	tonnes	Fossil fuels	1210130	1441475	1489298	1740389	1890733	2350152	2097083	2916081	3806656	5078644	3703551	3723166	3933777	4297433	4313579	4324158	4406608	4490003	4366356.2	2017	4490003	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	TONNES	NMM	tonnes	Non-metallic minerals	812018.7	918128.5	962098.3	954948.5	1007067	1079891	1554912	1342662	1114183	788842.5	797334.5	932661.4	765624.7	774979.5	779370.2	783800.7	788353.2	793328.2	783966.36	2017	793328.2	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	TONNES	BIM	tonnes	Biomass	275280.9	273908.1	294297.4	292874.9	284164.2	296686.8	310761.1	329735.8	335470.1	291842.8	268364.5	272933	247676.8	267388.5	274422.6	277075.6	279930.8	282795	276322.5	2017	282795	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	TONNES	RAW	tonnes	All raw materials	1401516	1485434	1579737	1531827	1574361	1693327	2197657	2002195	1782343	1353986	1337583	1472931	1262250	1306475	1323448	1331063	1344254	1357910	1332630	2017	1357910	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	4	TONNES	MEO	tonnes	Metal ores	148126.7	140430.5	147177.3	131521.7	131427.4	143433.9	159230.3	156982.4	157471.4	128501.4	129419.3	127928.6	121379.6	132549.2	133781.9	137478.9	141790.2	146116.7	138343.38	2017	146116.7	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	5	TONNES	FOF	tonnes	Fossil fuels	166089.7	152966.9	176164	152481.7	151702.1	173315.3	172753.8	172815.1	175218.3	144799.5	142464.4	139408.5	127569.3	131558.1	135873.5	132707.7	134179.7	135670.4	133997.88	2017	135670.4	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	TONNES	NMM	tonnes	Non-metallic minerals	10783540	11316280	13469740	16366260	18022660	17300490	17353740	19688760	17985440	20553270	21056780	24027150	24336520	28690450	29581490	30867940	32161870	33460210	30952392	2017	33460210	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	31	50.01064725	40.39229544	AZE	Azerbaijan	2	TONNES	BIM	tonnes	Biomass	5722912	6521593	6980007	7605174	7668898	7260040	7205238	7568816	9648464	14134660	12877640	13176060	13671390	15428180	14640140	15095370	15560790	16026890	15350274	2017	16026890	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	31	50.01064725	40.39229544	AZE	Azerbaijan	3	TONNES	RAW	tonnes	All raw materials	20407960	21794130	25088670	29223840	30970170	29745810	29964020	33155660	34184390	43951320	43205680	46558910	47533820	55404900	55469900	57319410	59551360	61789030	57906920	2017	61789030	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	31	50.01064725	40.39229544	AZE	Azerbaijan	4	TONNES	MEO	tonnes	Metal ores	1863000	1833398	2234234	2613115	2714462	2501283	2478164	2439003	2572652	3165915	3272334	3603230	3700834	4313576	4364351	4509844	4658393	4807046	4530642	2017	4807046	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	31	50.01064725	40.39229544	AZE	Azerbaijan	5	TONNES	FOF	tonnes	Fossil fuels	2038504	2122858	2404694	2639288	2564153	2683993	2926880	3459084	3977835	6097475	5998925	5752471	5825073	6972690	6883916	6846249	7170306	7494887	7073609.6	2017	7494887	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	32	-65.14563274	-35.19446255	ARG	Argentina	1	TONNES	NMM	tonnes	Non-metallic minerals	112352100	96076970	61285460	78777560	101989800	119122800	128295600	146490200	147324200	143553500	161616100	182187200	166171700	172134400	177703400	183214900	188739300	194305500	183219500	2017	194305500	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	32	-65.14563274	-35.19446255	ARG	Argentina	2	TONNES	BIM	tonnes	Biomass	186945900	179736800	132972700	142373300	148596500	162694200	157708600	169599700	169720400	170054800	169195100	171299500	172671400	194039300	198440800	201233600	204306200	207379200	201079820	2017	207379200	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	32	-65.14563274	-35.19446255	ARG	Argentina	3	TONNES	RAW	tonnes	All raw materials	401903900	378227000	253494800	282199800	316135500	350477700	357045500	391649500	397600100	395008700	415894500	445896000	437898600	465229600	473001000	483393900	493945900	504545700	484023220	2017	504545700	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	32	-65.14563274	-35.19446255	ARG	Argentina	4	TONNES	MEO	tonnes	Metal ores	42402960	45457380	25808730	25983910	29426720	31446740	34045180	36838100	38997440	39417820	42731280	49310880	54402910	53556100	50441820	52283160	54131300	55979870	53278450	2017	55979870	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	32	-65.14563274	-35.19446255	ARG	Argentina	5	TONNES	FOF	tonnes	Fossil fuels	60202860	56955830	33427930	35065100	36122390	37213860	36996060	38721500	41558010	41982500	42352050	43098440	44652510	45499800	46414940	46662230	46769100	46881150	46445444	2017	46881150	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	36	134.3499412	-25.57717202	AUS	Australia	1	TONNES	NMM	tonnes	Non-metallic minerals	165827700	154311200	172442900	184755000	197538300	206928200	207484000	275306100	217329000	238306100	224849900	245425200	255155900	247845800	253725800	259219000	264726400	270409400	259185280	2017	270409400	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	36	134.3499412	-25.57717202	AUS	Australia	2	TONNES	BIM	tonnes	Biomass	154338400	144976300	134694000	153776500	154919500	157341400	130547400	155670900	131352000	147069400	142084300	147837400	160342400	153383500	157892700	158644600	159351400	160059500	157866340	2017	160059500	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	36	134.3499412	-25.57717202	AUS	Australia	3	TONNES	RAW	tonnes	All raw materials	643605200	651587500	678372200	748256400	765828000	793375000	729515300	905953600	760673900	881683600	859551600	886951000	944811000	951216500	988133900	1010270000	1030408000	1050746000	1006154880	2017	1050746000	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	36	134.3499412	-25.57717202	AUS	Australia	4	TONNES	MEO	tonnes	Metal ores	168420300	175883600	182322200	211792300	209853000	215940000	192658400	232046200	193818800	237406700	234918200	237132400	256778600	274442100	294330100	302772400	311226700	319682100	300490680	2017	319682100	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	36	134.3499412	-25.57717202	AUS	Australia	5	TONNES	FOF	tonnes	Fossil fuels	155018800	176416400	188913200	197932600	203517200	213165300	198825400	242930400	218174200	258901400	257699200	256556000	272534100	275545000	282185300	289633900	295103100	300595400	288612540	2017	300595400	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	40	14.14172472	47.58704857	AUT	Austria	1	TONNES	NMM	tonnes	Non-metallic minerals	94848080	94042650	96488710	106258100	115239600	122016200	127402800	134049700	137517700	131387700	128991100	135772800	130633000	130597000	134756400	137805700	140863500	143964300	137597380	2017	143964300	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	40	14.14172472	47.58704857	AUT	Austria	2	TONNES	BIM	tonnes	Biomass	46500760	46224250	46443870	48357340	52100190	51294100	50687260	51816910	54695050	51588700	51193060	53622080	51356340	51947470	55143960	55862070	56503270	57145830	55320520	2017	57145830	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	40	14.14172472	47.58704857	AUT	Austria	3	TONNES	RAW	tonnes	All raw materials	197312200	196012000	199593400	216287700	233751300	240138800	246869600	257482000	264659100	253977900	250723500	260754100	255081500	256008700	262391200	266820600	271797600	276854300	266774480	2017	276854300	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	40	14.14172472	47.58704857	AUT	Austria	4	TONNES	MEO	tonnes	Metal ores	15152850	14802240	15174570	16806860	18334630	18513730	18575130	19583190	19848990	19618520	18577960	19419920	19715320	20501750	20303540	20816940	21336380	21856720	20963066	2017	21856720	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	40	14.14172472	47.58704857	AUT	Austria	5	TONNES	FOF	tonnes	Fossil fuels	40810550	40942830	41486230	44865420	48076870	48314750	50204400	52032110	52597400	51382970	51961460	51939230	53376860	52962400	52187320	52335890	53094440	53887390	52893488	2017	53887390	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	44	-78.05111663	24.69546597	BHS	Bahamas	1	TONNES	NMM	tonnes	Non-metallic minerals	8934118	7031886	7202968	6321172	6318396	7403822	7309600	6087202	5531566	5623389	6268555	5524901	4879028	5231345	5585810	5461795	5338950	5218706	5367321.2	2017	5218706	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	44	-78.05111663	24.69546597	BHS	Bahamas	2	TONNES	BIM	tonnes	Biomass	887711.8	829295.5	779085.1	766028	768441	795351.2	843632.7	848613.1	878064.4	871708.7	869259.3	912246.4	916923.7	957465.8	982197.9	995754	1008587	1021435	993087.94	2017	1021435	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	44	-78.05111663	24.69546597	BHS	Bahamas	3	TONNES	RAW	tonnes	All raw materials	11392640	9220880	9253121	8156849	8132701	9324670	9399748	8112940	7578649	7537487	8200214	7587271	6995533	7381074	7795235	7685088	7592426	7502458	7591256.2	2017	7502458	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	44	-78.05111663	24.69546597	BHS	Bahamas	4	TONNES	MEO	tonnes	Metal ores	677687.9	535734.6	490117.4	423016.8	408260.1	438701.7	489153.3	454609.8	448841.7	386977.7	396571.9	426374.2	451672.4	456265.7	463732.6	470940.1	478983.9	487053.9	471395.24	2017	487053.9	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	44	-78.05111663	24.69546597	BHS	Bahamas	5	TONNES	FOF	tonnes	Fossil fuels	893122.7	823963.8	780950.5	646631.5	637604.2	686795.5	757362.2	722515.1	720176.1	655411.2	665827.8	723749.5	747909	735997	763494.4	756598.5	765905	775263.4	759451.66	2017	775263.4	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	48	50.5490754	26.04407747	BHR	Bahrain	1	TONNES	NMM	tonnes	Non-metallic minerals	7696295	8171109	9223938	7184818	7556695	8699263	7241201	7365338	8684570	10471270	9527188	8570299	8651450	9139129	9553483	9949677	10346210	10746530	9947005.8	2017	10746530	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	48	50.5490754	26.04407747	BHR	Bahrain	2	TONNES	BIM	tonnes	Biomass	1265545	1273643	1387359	1511608	1693761	1864351	1962954	2024735	2333404	2030073	2177519	2560860	2634254	2697625	2739885	2803679	2868240	2932830	2808451.8	2017	2932830	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	48	50.5490754	26.04407747	BHR	Bahrain	3	TONNES	RAW	tonnes	All raw materials	13742040	14288320	15499170	13978210	14406930	16028210	14920250	15327950	17186110	19047460	18312440	17850990	17892670	19156390	19785890	20294750	20914420	21538310	20337952	2017	21538310	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	48	50.5490754	26.04407747	BHR	Bahrain	4	TONNES	MEO	tonnes	Metal ores	667658.4	694682.8	738214.6	664210.4	716790.1	793857.7	841181.9	863179.9	980977.6	842798.5	958026.5	1040571	1063978	1107418	1081809	1116439	1152143	1187892	1129140.2	2017	1187892	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	48	50.5490754	26.04407747	BHR	Bahrain	5	TONNES	FOF	tonnes	Fossil fuels	4112546	4148888	4149658	4617577	4439685	4670735	4874910	5074694	5187157	5703320	5649709	5679256	5542987	6212221	6410712	6424950	6547828	6671050	6453352.2	2017	6671050	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	50	89.17660788	22.86961622	BGD	Bangladesh	1	TONNES	NMM	tonnes	Non-metallic minerals	89291440	96837660	100998200	90118400	86544690	104776000	100956700	100624700	101371200	104124000	118120800	131284100	136638800	146127500	151186800	156405500	161626300	166882200	156445660	2017	166882200	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	50	89.17660788	22.86961622	BGD	Bangladesh	2	TONNES	BIM	tonnes	Biomass	128280900	127700800	129516900	136791100	133622000	140268900	137600900	142214700	150556500	160261200	165637100	160363000	162766800	172468300	174991400	179200100	183362800	187525500	179509620	2017	187525500	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	50	89.17660788	22.86961622	BGD	Bangladesh	3	TONNES	RAW	tonnes	All raw materials	228151000	236177400	242188200	239442600	233289500	259165100	254121500	259681200	270801700	284712900	305579400	316809900	326339200	348043200	355859300	366446100	377078900	387747800	367035060	2017	387747800	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	50	89.17660788	22.86961622	BGD	Bangladesh	4	TONNES	MEO	tonnes	Metal ores	2538264	2928092	2803739	2685349	2455084	2637726	2815157	3167639	3506425	3493404	3853698	5444848	5821287	6453837	6044824	6275618	6508934	6742353	6405113.2	2017	6742353	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	50	89.17660788	22.86961622	BGD	Bangladesh	5	TONNES	FOF	tonnes	Fossil fuels	8040409	8710871	8869299	9847691	10667740	11482460	12748700	13674250	15367460	16834220	17967780	19717970	21112340	22993590	23636290	24564900	25580910	26597710	24674680	2017	26597710	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	51	44.93839317	40.29499741	ARM	Armenia	1	TONNES	NMM	tonnes	Non-metallic minerals	1567049	1814429	2095116	2523373	2756860	3581995	3815183	4667851	5531145	5243880	5401114	4888885	4790934	5008113	5199246	5407733	5616756	5826670	5411703.6	2017	5826670	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	51	44.93839317	40.29499741	ARM	Armenia	2	TONNES	BIM	tonnes	Biomass	3811543	4167837	4238213	4421976	5110112	5293824	4923318	5983069	7067392	7312518	6733820	7295554	7671936	7989010	8354737	8583327	8896273	9209276	8606524.6	2017	9209276	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRTN	Material footprint, by type of raw material (tonnes)	51	44.93839317	40.29499741	ARM	Armenia	3	TONNES	RAW	tonnes	All raw materials	7160589	8340491	8808556	10039570	11827910	13011590	14131020	16974140	19557700	19437710	18733220	18995010	19878600	20989840	21678370	22406600	23225800	24046150	22469352	2017	24046150	Environment Live Global Material Flows Database	E
