GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,204,Benin,2014.0,,7.0,Float,MICS,,BEN,2.339933594,9.65401646
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,64,Bhutan,2010.0,,6.2,Float,MICS,,BTN,90.45098484,27.39598568
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,68,Bolivia (Plurinational State of),2015.0,,2.4,Float,DHS,,BOL,-64.66224284,-16.71273412
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,70,Bosnia and Herzegovina,2012.0,,0.2,Float,MICS,,BIH,17.78584332,44.16845548
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,76,Brazil,2006.0,,5.9,Float,PNDS,,BRA,-53.08432878,-10.77668561
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,854,Burkina Faso,2010.0,,10.2,Float,DHS,,BFA,-1.742843829,12.27491081
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,108,Burundi,2010.0,,2.5,Float,DHS,,BDI,29.89080992,-3.366387428
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,132,Cabo Verde,2005.0,,2.8,Float,DHS,,CPV,-23.63544151,15.07791834
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,116,Cambodia,2014.0,,1.9,Float,DHS,,KHM,104.922836,12.71163737
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,120,Cameroon,2014.0,,10.2,Float,MICS,,CMR,12.7419827,5.692387031
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,140,Central African Republic,2010.0,,29.1,Float,MICS,,CAF,20.93559492,7.003720791
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,E,Estimated data,PER_MARW_20T24Y,% of married women aged 20-24 years,62,Central and Southern Asia,2002.0,,18.6,Float,"DHS, MICS and other national surveys",Based on 11 countries covering 97 per cent of the regional population of women aged 20-24 years,,,
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,E,Estimated data,PER_MARW_20T24Y,% of married women aged 20-24 years,62,Central and Southern Asia,2007.0,,16.3,Float,"DHS, MICS and other national surveys",Based on 11 countries covering 97 per cent of the regional population of women aged 20-24 years,,,
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,E,Estimated data,PER_MARW_20T24Y,% of married women aged 20-24 years,62,Central and Southern Asia,2012.0,,12.4,Float,"DHS, MICS and other national surveys",Based on 11 countries covering 97 per cent of the regional population of women aged 20-24 years,,,
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,E,Estimated data,PER_MARW_20T24Y,% of married women aged 20-24 years,62,Central and Southern Asia,2017.0,,7.4,Float,"DHS, MICS and other national surveys",Based on 11 countries covering 97 per cent of the regional population of women aged 20-24 years,,,
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,E,Estimated data,PER_MARW_20T24Y,% of married women aged 20-24 years,143,Central Asia,2002.0,,0.3,Float,"DHS, MICS and other national surveys",Based on 4 countries covering 52 per cent of the regional population of women aged 20-24 years,,,
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,E,Estimated data,PER_MARW_20T24Y,% of married women aged 20-24 years,143,Central Asia,2007.0,,0.3,Float,"DHS, MICS and other national surveys",Based on 4 countries covering 52 per cent of the regional population of women aged 20-24 years,,,
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,E,Estimated data,PER_MARW_20T24Y,% of married women aged 20-24 years,143,Central Asia,2012.0,,0.3,Float,"DHS, MICS and other national surveys",Based on 4 countries covering 52 per cent of the regional population of women aged 20-24 years,,,
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,E,Estimated data,PER_MARW_20T24Y,% of married women aged 20-24 years,143,Central Asia,2017.0,,0.3,Float,"DHS, MICS and other national surveys",Based on 4 countries covering 52 per cent of the regional population of women aged 20-24 years,,,
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,148,Chad,2015.0,,29.7,Float,DHS,,TCD,18.66618401,15.36279341
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,170,Colombia,2015.0,,4.9,Float,DHS,,COL,-73.07446751,3.888209046
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,174,Comoros,2012.0,,10.0,Float,DHS,,COM,43.34234565,-11.66121732
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,178,Congo,2015.0,,6.9,Float,MICS,,COG,15.22052612,-0.840544119
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,188,Costa Rica,2011.0,,6.8,Float,MICS,,CRI,-84.19712782,9.970998683
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,384,Côte d'Ivoire,2016.0,,7.0,Float,MICS,,CIV,-5.552690016,7.62211586
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,192,Cuba,2014.0,,4.7,Float,MICS,,CUB,-79.54460144,22.10030366
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,180,Democratic Republic of the Congo,2014.0,,10.0,Float,DHS,,COD,23.65496507,-2.877154732
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,262,Djibouti,2006.0,,1.8,Float,MICS,,DJI,42.18274707,11.56004161
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,214,Dominican Republic,2014.0,,12.3,Float,MICS,,DOM,-70.49847576,18.89832088
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,218,Ecuador,2004.0,,3.8,Float,ENDEMAIN,,ECU,-78.37005241,-1.447785891
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,818,Egypt,2014.0,,2.0,Float,DHS,,EGY,29.77468534,26.57438204
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,222,El Salvador,2014.0,,5.8,Float,ENS/MICS,,SLV,-88.86862995,13.73603564
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,226,Equatorial Guinea,2011.0,,8.6,Float,DHS,,GNQ,10.46535826,1.565792376
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,232,Eritrea,2010.0,,12.9,Float,EPHS,,ERI,38.11074289,16.12894644
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,748,Eswatini,2014.0,,0.8,Float,MICS,,SWZ,31.50149288,-26.56471011
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,231,Ethiopia,2016.0,,14.1,Float,DHS,,ETH,39.63505296,8.631223181
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,266,Gabon,2012.0,,5.6,Float,DHS,,GAB,11.78727747,-0.60687619
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,270,Gambia,2013.0,,9.3,Float,DHS,,GMB,-15.39944785,13.45295927
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,268,Georgia,2010.0,,1.1,Float,RHS,,GEO,43.3713615,42.04813028
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,288,Ghana,2014.0,,4.9,Float,DHS,,GHA,-1.205623522,7.964825185
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,320,Guatemala,2015.0,,6.2,Float,DHS,,GTM,-91.2312746,15.00273719
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,324,Guinea,2016.0,,19.2,Float,MICS,,GIN,-11.28173419,11.00210343
5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,C,Country data,PER_MARW_20T24Y,% of married women aged 20-24 years,624,Guinea-Bissau,2014.0,,6.3,Float,MICS,,GNB,-14.40182514,12.11760394
