ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
EST,25.84093481,58.68487172,233,Estonia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population, , , , , , , , , , , , , , , , Provisional data,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database,,,,,,,,,,,,,,,,,,,"1,905.4943400","1,926.3807800","2,212.2869800","2,197.5236500","2,470.7293000","2,457.1275100","2,603.5780100","2,745.3886400","2,970.0413200","3,229.4528500","3,060.5764400","3,395.6892600","3,458.2854700","3,334.6953600","3,279.0764900","3,182.4930900",,2015.0,"3,182.4930900"
FRO,-7.122044325,62.21228119,234,Faroe Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,, ,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,780.0000000",,,,,,,,,,,,,,2003.0,"1,780.0000000"
AGO,17.57817062,-12.33724746,24,Angola,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,"African Science, Technology and Innovation Indicators (ASTII) Initiative of the African Union/NEPAD Planning and Coordinating Agency (AU/NPCA): African Innovation Outlook series",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4842300,,,,,,2011.0,47.4842300
FIN,23.308447,61.91586738,246,Finland,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population, University graduates instead of researchers, University graduates instead of researchers, University graduates instead of researchers, University graduates instead of researchers, , , , , , , , Break in series with previous year for which data are available, , , , ,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,,,,,,,,,,,,,,,,,,,"6,716.9967200","7,093.1927600","7,409.7901700","7,982.2417900","7,821.8389900","7,526.6304300","7,657.1062100","7,361.1583500","7,684.1539600","7,645.7875000","7,720.2234500","7,422.6781800","7,476.1776300","7,209.6686600","7,011.4623200","6,843.4937400",,2015.0,"6,843.4937400"
FRA,2.457288129,46.62660861,250,France,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population, Break in series with previous year for which data are available, , , , , , , , Excluding Defence (all or mostly), Excluding Defence (all or mostly), Break in series with previous year for which data are available, , , , ,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,,,,,,,,,,,,,,,,,,,,"2,886.6833300","2,960.5790900","3,095.3883700","3,183.9736300","3,323.8377000","3,307.1026000","3,419.0815000","3,580.4977700","3,652.8174500","3,738.6395800","3,863.9667500","3,934.8362000","4,068.4085000","4,164.9303100","4,164.2756400",,,2014.0,"4,164.2756400"
GEO,43.3713615,42.04813028,268,Georgia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,,,,,,,,,,,, Higher Education only;Partial data;Break in series with previous year for which data are available, Excluding Business enterprise;Excluding Private non-profit;Partial data;Break in series with previous year for which data are available, Excluding Business enterprise;Excluding Private non-profit;Partial data, Excluding Business enterprise;Excluding Private non-profit;Partial data,,,,,,,,,,,,,,C,C,C,C,,,,,,,,,,,,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.7451800,"1,070.8766200","1,304.0082800","1,336.5627200",2016.0,"1,336.5627200"
GMB,-15.39944785,13.45295927,270,Gambia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,,,,,,, , ,, Partial data;Break in series with previous year for which data are available,,,,,,,,,,,,,,C,C,,C,,,,,,,,,,,,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5719100,109.1756300,,33.5554500,,,,,,2011.0,33.5554500
PSE,35.25694122,31.94347933,275,State of Palestine,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,,,,,, Excluding Government;Excluding data from some regions/provinces/states;Partial data, Excluding Government;Excluding data from some regions/provinces/states;Partial data, Excluding data from some regions/provinces/states;Source: National Publication, Excluding Business enterprise,,, Excluding Business enterprise,,,,,,,,,,,C,C,C,C,,,C,,,,,,,,,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6295300,94.2291800,143.2547500,322.6100700,,,564.5415600,,,,2013.0,564.5415600
DEU,10.3806066,51.08862743,276,Germany,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population, National estimation or based on National estimation, , National estimation or based on National estimation, , , , , , National estimation or based on National estimation, , National estimation or based on National estimation, , , , , National estimation or based on National estimation;Provisional data,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,,,,,,,,,,,,,,,,,,,"3,164.5735400","3,242.5614800","3,257.0262900","3,292.3679700","3,306.7713500","3,332.2381300","3,431.6996400","3,575.5724600","3,730.2766100","3,919.0317200","4,054.6057000","4,184.7533400","4,347.2973700","4,361.8136700","4,318.6154500","4,375.8070600",,2015.0,"4,375.8070600"
GHA,-1.205623522,7.964825185,288,Ghana,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,,,,,, Source: Regional Publication,,, Source: Regional Publication;Break in series with previous year for which data are available,,,,,,,,,,,,,,C,,,C,,,,,,,,,,,,,,"African Science, Technology and Innovation Indicators (ASTII) Initiative of the African Union/NEPAD Planning and Coordinating Agency (AU/NPCA): African Innovation Outlook series",,,"African Science, Technology and Innovation Indicators (ASTII) Initiative of the African Union/NEPAD Planning and Coordinating Agency (AU/NPCA): African Innovation Outlook series",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2817800,,,38.3728800,,,,,,,2010.0,38.3728800
,,,30,Eastern Asia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,,,,,,,,,,,,,,,,,,842.4417674,883.4783637,894.2979796,941.3137597,970.5483903,"1,086.8888028","1,143.9104739","1,240.4934319","1,298.0802882","1,351.8092055","1,397.8384952","1,475.8488076","1,534.8689780","1,592.3669623","1,640.9246061","1,687.2206020",,2015.0,"1,687.2206020"
GRC,22.58307827,39.47301873,300,Greece,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,, ,, ,, , National estimation or based on National estimation, National estimation or based on National estimation,,,, Break in series with previous year for which data are available, , , , Provisional data,,,C,,C,,C,C,C,,,,C,C,C,C,C,,,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,,,,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database,,,,,,,,,,,,,,,,,,,,"1,284.9426500",,"1,390.2403000",,"1,733.6899700","1,755.6489800","1,846.4273900",,,,"2,160.0867700","2,179.5937600","2,581.7035100","2,652.2695700","3,126.1646700",,2015.0,"3,126.1646700"
GRL,-41.39371316,74.75625681,304,Greenland,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,, , , , ,,,,,,,,,,,,,,C,C,C,C,,,,,,,,,,,,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.0000000,539.0000000,647.0000000,701.0000000,,,,,,,,,,,,,2004.0,701.0000000
GUM,144.7029305,13.35485404,316,Guam,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,, , , ,,,,,,,,,,,,,,,C,C,C,,,,,,,,,,,,,,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3266000,316.2575300,303.0264800,,,,,,,,,,,,2005.0,303.0264800
ARG,-65.14563274,-35.19446255,32,Argentina,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population, , , , , , , , , , Break in series with previous year for which data are available, , , , , , ,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),,,,,,,,,,,,,,,,,,,712.9470200,684.6801900,688.3988800,714.3681400,760.9603000,814.0912700,885.7680300,967.7453900,"1,028.2452600","1,032.7503000","1,120.6799300","1,176.9683900","1,199.3608900","1,193.8082700","1,202.0283600","1,219.9960100",,2015.0,"1,219.9960100"
GTM,-91.2312746,15.00273719,320,Guatemala,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,,,, Partial data, Partial data, Partial data, Partial data, Partial data, Partial data, Partial data, Partial data, Partial data;Break in series with previous year for which data are available, Partial data, Partial data,,,,,,,C,C,C,C,C,C,C,C,C,C,C,,,,,,,Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),Latin American Network on Science and Technology Indicators (RICYT),,,,,,,,,,,,,,,,,,,,,,,,29.6273000,24.2591500,34.0868800,38.5539000,38.6974000,24.8113200,24.7509500,26.9136600,17.3760100,20.2844100,22.1505400,,2015.0,22.1505400
,,,34,Southern Asia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.5,"Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending",9.5.2,Researchers (in full-time equivalent) per million inhabitants,1,GB_POP_SCIERD,"Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)",2019.Q1.G.01,G,Global,PER_1000000_POP,Per million population,,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics,,,,,,,,,,,,,,,,,,,118.4087247,122.0499461,125.6691551,129.3595616,133.0556752,139.8249361,150.0863505,158.1653099,162.1720466,163.8536709,167.4396675,174.3013612,182.7505709,191.4363403,206.6414364,222.1069959,,2015.0,222.1069959
