"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Freq_Code","Freq_Desc","Location_Code","Location_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source"
"12","Algeria","DZA","2.678164227","28.15940032","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"12","Algeria","DZA","2.678164227","28.15940032","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","","","","","","","","","","","","","","","","","","","",""
"16","American Samoa","ASM","-170.7187269","-14.30587306","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"16","American Samoa","ASM","-170.7187269","-14.30587306","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","","","","","","","","","","","","","","","","","","","",""
"16","American Samoa","ASM","-170.7187269","-14.30587306","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"20","Andorra","AND","1.576257417","42.54548611","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"20","Andorra","AND","1.576257417","42.54548611","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"20","Andorra","AND","1.576257417","42.54548611","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","","","","","","","","","","","","","","","","","","","",""
"24","Angola","AGO","17.57817062","-12.33724746","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"24","Angola","AGO","17.57817062","-12.33724746","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"24","Angola","AGO","17.57817062","-12.33724746","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","","","","","","","","","","","","","","","","","","","",""
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","","","","","","","","","","","","","","","","","","","",""
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"31","Azerbaijan","AZE","50.01064725","40.39229544","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"31","Azerbaijan","AZE","50.01064725","40.39229544","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","51.42219","51.79796","52.17131","52.54258","54.66452","56.80834","58.974","61.16143","63.37009","65.59991","67.85234","69.78571","70.21467","70.64641","71.08078","71.51716",2015.0,"71.51716","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"31","Azerbaijan","AZE","50.01064725","40.39229544","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"32","Argentina","ARG","-65.14563274","-35.19446255","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","98.35228","98.34786","98.34344","98.33901","98.33459","98.39689","98.45919","98.52148","98.5253","98.52087","98.51644","98.51201","98.50757","98.50314","98.49871","98.49428",2015.0,"98.49428","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"32","Argentina","ARG","-65.14563274","-35.19446255","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"32","Argentina","ARG","-65.14563274","-35.19446255","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","97.69474","97.74356","97.79119","97.83749","97.88231","97.99673","98.10961","98.22098","98.26949","98.30694","98.34308","98.37787","98.41137","98.40938","98.53207","98.52741",2015.0,"98.52741","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"36","Australia","AUS","134.3499412","-25.57717202","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","98.16657","98.16657","98.16657","98.22697","98.28738","98.3478","98.40822","98.46866","98.52911","98.58957","98.65003","98.71051","98.771","98.78088","98.79077","98.80065",2015.0,"98.80065","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"36","Australia","AUS","134.3499412","-25.57717202","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"36","Australia","AUS","134.3499412","-25.57717202","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","","","","","","","","","","","","","","","","","","","",""
"40","Austria","AUT","14.14172472","47.58704857","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"40","Austria","AUT","14.14172472","47.58704857","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"40","Austria","AUT","14.14172472","47.58704857","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","97.83015","97.88747","97.94479","98.00211","98.05942","98.11674","98.17406","98.23138","98.28869","98.34601","98.40333","98.46064","98.51796","98.57528","98.6326","98.68991",2015.0,"98.68991","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"44","Bahamas","BHS","-78.05111663","24.69546597","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"44","Bahamas","BHS","-78.05111663","24.69546597","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"44","Bahamas","BHS","-78.05111663","24.69546597","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","","","","","","","","","","","","","","","","","","","",""
"48","Bahrain","BHR","50.5490754","26.04407747","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"48","Bahrain","BHR","50.5490754","26.04407747","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"48","Bahrain","BHR","50.5490754","26.04407747","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","98.63923","98.6492","98.65916","98.66913","98.6791","98.68906","98.69903","98.70899","98.71896","98.72893","98.73889","98.74","98.74","98.74","98.74","98.74",2015.0,"98.74","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"50","Bangladesh","BGD","89.17660788","22.86961622","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","44.53745","44.54298","44.54851","44.55404","44.55957","44.5651","44.57063","44.57616","44.58169","44.58722","44.59275","44.59828","44.60381","44.60934","44.61487","44.6204",2015.0,"44.6204","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"50","Bangladesh","BGD","89.17660788","22.86961622","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","59.34554","59.48502","59.6245","59.76397","59.90345","60.04293","60.18241","60.32189","60.46137","60.60085","60.74033","60.87981","61.01928","61.15876","61.29824","61.43772",2015.0,"61.43772","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"50","Bangladesh","BGD","89.17660788","22.86961622","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","55.85231","55.88458","55.89228","55.89624","55.89655","55.89348","55.88652","55.87577","55.86134","55.84336","55.82145","55.7959","55.76797","55.73833","55.70664","55.67325",2015.0,"55.67325","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"51","Armenia","ARM","44.93839317","40.29499741","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","26.70135","26.74776","31.05287","35.37559","39.71475","43.88958","46.71577","49.53149","52.33007","55.09441","57.82535","60.49995","60.42448","60.35564","60.61757","60.58145",2015.0,"60.58145","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"51","Armenia","ARM","44.93839317","40.29499741","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"51","Armenia","ARM","44.93839317","40.29499741","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"52","Barbados","BRB","-59.5346489","13.13648273","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"52","Barbados","BRB","-59.5346489","13.13648273","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"52","Barbados","BRB","-59.5346489","13.13648273","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","ALLAREA","All areas","G","Global","99.52319","99.52319","99.52319","99.52319","99.52319","99.41667","99.3","99.18333","99.06667","98.95","98.83333","98.71667","98.6","98.48333","98.36667","98.36667",2015.0,"98.36667","Estimated data","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)"
"56","Belgium","BEL","4.660976456","50.64104975","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","URBAN","Urban","G","Global","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","6","Ensure availability and sustainable management of water and sanitation for all","6.1","By 2030, achieve universal and equitable access to safe and affordable drinking water for all","6.1.1","Proportion of population using safely managed drinking water services","1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","2019.Q1.G.01","PERCENT","Percentage","ANNUAL","Global","RURAL","Rural","G","Global","","","","","","","","","","","","","","","","","","","",""
