series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	51	44.93839317	40.29499741	ARM	Armenia	1	CON_USD	Constant USD	13.92648	10.163	8.57566	9.16567	5.47893	5.3022	14.56514	8.61752	2016	14.56514	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	52	-59.5346489	13.13648273	BRB	Barbados	1	CON_USD	Constant USD	0.00929								2010	0.00929	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	56	4.660976456	50.64104975	BEL	Belgium	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	60	-64.78155012	32.27881922	BMU	Bermuda	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	64	90.45098484	27.39598568	BTN	Bhutan	1	CON_USD	Constant USD	0.44664	1.42084	2.06954	1.86718	3.03724	3.98726	2.0479	2.601824	2016	2.0479	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	CON_USD	Constant USD	27.94115	29.33537	27.32549	19.63129	15.56008	20.90537	17.96844	20.278134	2016	17.96844	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	CON_USD	Constant USD	7.30817	5.71005	6.30322	5.01985	9.81743	4.11464	33.25302	11.701632	2016	33.25302	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	72	23.81380223	-22.18810073	BWA	Botswana	1	CON_USD	Constant USD	4.5618	3.93441	2.68008	3.28892	3.83988	3.28612	5.31571	3.682142	2016	5.31571	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	76	-53.08432878	-10.77668561	BRA	Brazil	1	CON_USD	Constant USD	15.41679	19.42067	2.58495	6.74311	0.87825	1.09817	4.56738	3.174372	2016	4.56738	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	84	-88.70199554	17.19965901	BLZ	Belize	1	CON_USD	Constant USD	0.79273	0.54026	0.48424	0.67219	1.18337	3.20307	3.08731	1.726036	2016	3.08731	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	CON_USD	Constant USD	8.75709	5.48479	4.89366	23.24134	4.61705	17.13216	15.46513	13.069868	2016	15.46513	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	100	25.23763153	42.75731323	BGR	Bulgaria	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	104	96.51752295	21.19332882	MMR	Myanmar	1	CON_USD	Constant USD	60.22396	36.98979	90.38289	112.57159	141.75249	91.89946	144.79275	116.279836	2016	144.79275	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	108	29.89080992	-3.366387428	BDI	Burundi	1	CON_USD	Constant USD	46.7606	42.80502	37.1097	50.48421	42.43123	49.40863	100.68707	56.024168	2016	100.68707	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	112	28.04940161	53.54193075	BLR	Belarus	1	CON_USD	Constant USD	9.56519	5.02257	6.02773	5.31533	5.38927	1.23622	5.7332	4.74035	2016	5.7332	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	116	104.922836	12.71163737	KHM	Cambodia	1	CON_USD	Constant USD	98.88205	50.61658	53.40001	62.75721	60.85487	64.09931	45.89456	57.401192	2016	45.89456	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	120	12.7419827	5.692387031	CMR	Cameroon	1	CON_USD	Constant USD	23.03023	89.5185	39.21905	67.12228	65.37941	93.95007	51.09941	63.354044	2016	51.09941	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	124	-101.6575058	57.72360191	CAN	Canada	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	CON_USD	Constant USD	1.01761	2.62782	4.7317	3.06717	1.30142	2.10162	0.47844	2.33607	2016	0.47844	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	140	20.93559492	7.003720791	CAF	Central African Republic	1	CON_USD	Constant USD	9.20697	9.00171	15.13411	19.14595	35.8009	22.68713	48.77066	28.30775	2016	48.77066	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	CON_USD	Constant USD	27.82774	12.65344	18.3043	15.20395	18.72834	28.8661	16.15831	19.4522	2016	16.15831	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	148	18.66618401	15.36279341	TCD	Chad	1	CON_USD	Constant USD	39.02423	18.94942	24.18879	57.51677	41.24267	20.23201	59.52823	40.541694	2016	59.52823	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	152	-71.23029019	-35.2652885	CHL	Chile	1	CON_USD	Constant USD	1.03633	0.73576	0.72788	0.37555	0.42298	0.34606	0.20035	0.414564	2016	0.20035	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	156	104.1403375	32.30955217	CHN	China	1	CON_USD	Constant USD	104.39109	9.73941	92.51981	64.68975	43.78485	51.43532	120.12343	74.510632	2016	120.12343	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	170	-73.07446751	3.888209046	COL	Colombia	1	CON_USD	Constant USD	14.67111	12.12452	5.43762	8.9804	8.22207	1.53683	1.53778	5.14294	2016	1.53778	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	174	43.34234565	-11.66121732	COM	Comoros	1	CON_USD	Constant USD	7.75035	4.1399	9.41844	6.84767	4.08696	2.25519	6.51451	5.824554	2016	6.51451	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	175	45.14015057	-12.82217691	MYT	Mayotte	1	CON_USD	Constant USD	1.37192								2010	1.37192	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	178	15.22052612	-0.840544119	COG	Congo	1	CON_USD	Constant USD	21.79127	16.29388	25.50455	16.9287	5.56267	9.06117	8.47115	13.105648	2016	8.47115	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	CON_USD	Constant USD	260.87238	300.53352	336.88278	384.91415	413.63454	506.65722	414.03994	411.225726	2016	414.03994	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	CON_USD	Constant USD	0.05586	0.08661	0.05264	0.11994	0.05042	0.17032	0.08727	0.096118	2016	0.08727	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	CON_USD	Constant USD	0.21224	-0.3485	0.39765	-0.69955	0.38696	-0.88943	-1.20344	-0.401562	2016	-1.20344	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	191	17.95874553	45.45172212	HRV	Croatia	1	CON_USD	Constant USD	0.077								2010	0.077	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	192	-79.54460144	22.10030366	CUB	Cuba	1	CON_USD	Constant USD	4.36126	3.37017	1.87517	1.6726	2.90361	2.00502	1.29621	1.950522	2016	1.29621	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	196	33.22285964	35.05659437	CYP	Cyprus	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	203	15.33151382	49.73913871	CZE	Czechia	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	204	2.339933594	9.65401646	BEN	Benin	1	CON_USD	Constant USD	50.72297	52.8891	47.97188	59.36361	62.26685	46.66331	47.73034	52.799198	2016	47.73034	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	208	9.326571283	56.03829721	DNK	Denmark	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	212	-61.3493756	15.43391378	DMA	Dominica	1	CON_USD	Constant USD	0.00929	0.05722		0.09066		0.09381		0.092235	2015	0.09381	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	CON_USD	Constant USD	9.28046	6.18165	8.60907	4.67016	5.32304	2.41952	1.23267	4.450892	2016	1.23267	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	CON_USD	Constant USD	10.17406	9.05836	4.89113	4.83348	6.39047	2.62218	8.10282	5.368016	2016	8.10282	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	222	-88.86862995	13.73603564	SLV	El Salvador	1	CON_USD	Constant USD	7.40832	4.94909	4.54411	3.09287	2.40222	3.05471	4.72036	3.562854	2016	4.72036	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	CON_USD	Constant USD	6.71501	6.75579	1.51082	0.37508	0.39498	0.71171	1.45946	0.89041	2016	1.45946	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	231	39.63505296	8.631223181	ETH	Ethiopia	1	CON_USD	Constant USD	189.63916	302.78196	320.83686	563.41779	402.54957	383.21278	360.91922	406.187244	2016	360.91922	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	232	38.11074289	16.12894644	ERI	Eritrea	1	CON_USD	Constant USD	27.03957	9.19103	10.89694	18.30509	14.26765	11.82712	12.06614	13.472588	2016	12.06614	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	233	25.84093481	58.68487172	EST	Estonia	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	242	177.9660884	-17.83301566	FJI	Fiji	1	CON_USD	Constant USD	3.70673	3.15498	9.36523	9.26939	9.29943	14.30189	6.24606	9.6964	2016	6.24606	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	246	23.308447	61.91586738	FIN	Finland	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	248	19.80945969	60.1544901	ALA	Åland Islands	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	250	2.457288129	46.62660861	FRA	France	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	254	-53.23619089	3.922673437	GUF	French Guiana	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	CON_USD	Constant USD												
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	262	42.18274707	11.56004161	DJI	Djibouti	1	CON_USD	Constant USD	3.62467	2.82673	7.40248	3.9876	3.64477	5.42529	10.66329	6.224686	2016	10.66329	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	266	11.78727747	-0.60687619	GAB	Gabon	1	CON_USD	Constant USD	2.11037	1.97721	1.35503	2.50505	1.89827	3.03115	4.45794	2.649488	2016	4.45794	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	268	43.3713615	42.04813028	GEO	Georgia	1	CON_USD	Constant USD	17.58232	14.0735	6.07098	8.19659	5.91655	2.91012	8.22807	6.264462	2016	8.22807	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_HLTHNT	Total official development assistance to medical research and basic heath sectors, net disbursement, by recipient countries (millions of constant 2016 United States dollars)	270	-15.39944785	13.45295927	GMB	Gambia	1	CON_USD	Constant USD	15.20232	18.26876	21.63585	23.7746	18.12104	19.94873	25.88231	21.872506	2016	25.88231	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
