series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	36	134.3499412	-25.57717202	AUS	Australia	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	40	14.14172472	47.58704857	AUT	Austria	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	44	-78.05111663	24.69546597	BHS	Bahamas	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	48	50.5490754	26.04407747	BHR	Bahrain	1	CON_USD	Constant USD					0.01549														2004	0.01549	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	50	89.17660788	22.86961622	BGD	Bangladesh	1	CON_USD	Constant USD	86.03066	134.77719	36.26085	21.09331	18.67522	24.11355	34.31309	238.26574	152.57897	81.29264	171.78024	177.95794	157.18216	151.18851	211.40464	238.8974	278.41372	207.417286	2016	278.41372	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	51	44.93839317	40.29499741	ARM	Armenia	1	CON_USD	Constant USD	12.65358	44.83421	20.627	22.58621	23.06364	25.3775	17.12574	19.6587	28.22792	33.9559	77.68111	93.87894	38.12254	35.24979	37.15652	37.04552	32.78171	36.071216	2016	32.78171	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	52	-59.5346489	13.13648273	BRB	Barbados	1	CON_USD	Constant USD				0.7135			0.10338	0.09358	0.00123	0.04969	0.3236								2010	0.3236	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	56	4.660976456	50.64104975	BEL	Belgium	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	60	-64.78155012	32.27881922	BMU	Bermuda	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	64	90.45098484	27.39598568	BTN	Bhutan	1	CON_USD	Constant USD	5.50461	2.67424	1.69566	3.39108	4.2297	2.96364	2.53646	1.73689	1.52436	1.91547	2.77474	3.51971	2.33436	17.7134	44.54432	7.06966	4.3099	15.194328	2016	4.3099	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	CON_USD	Constant USD	87.59898	17.09099	30.84034	12.29109	33.03818	41.94495	39.30585	28.29339	36.0639	64.55512	59.71885	77.19356	162.20245	80.72867	82.92161	89.3888	192.78093	121.604492	2016	192.78093	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	CON_USD	Constant USD	18.58548	36.31015	8.98495	12.77841	39.56213	18.84548	14.72373	15.59726	13.35049	16.54891	26.71279	40.68765	39.96383	34.71464	42.93322	66.26001	52.26054	47.226448	2016	52.26054	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	72	23.81380223	-22.18810073	BWA	Botswana	1	CON_USD	Constant USD		0.04244	2.0045	0.19375	0.3372	0.08797	0.1488	1.13156	1.8573	0.3565	1.0872	0.74879	0.65634	0.33724	0.56854	0.33573	0.00913	0.381396	2016	0.00913	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	76	-53.08432878	-10.77668561	BRA	Brazil	1	CON_USD	Constant USD	2.70663	4.85892	5.25552	7.41962	3.3253	5.91528	16.29746	32.10383	141.79335	87.27637	12.92173	232.00396	110.80146	119.93763	147.04085	102.10032	104.98776	116.973604	2016	104.98776	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	84	-88.70199554	17.19965901	BLZ	Belize	1	CON_USD	Constant USD		3.24635	2.14652	0.02306				0.00029	0.46323	0.02177	0.1068	0.96149	0.53563	0.16403	0.67807	1.43165	0.42432	0.64674	2016	0.42432	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	CON_USD	Constant USD	2.07542	0.23372	0.22776	0.12279	0.11501	0.8578	0.84334	0.12268	0.32549	0.45569	5.50072	4.3159	7.59006	17.88301	7.7704	7.47851	5.28436	9.201268	2016	5.28436	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	100	25.23763153	42.75731323	BGR	Bulgaria	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	104	96.51752295	21.19332882	MMR	Myanmar	1	CON_USD	Constant USD	1.40716	6.4086	5.9861	7.26906	2.07827	0.86582	1.37872	2.41202	4.11163	7.07386	19.09916	11.59763	8.28511	35.03004	33.2594	82.09409	90.11278	49.756284	2016	90.11278	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	108	29.89080992	-3.366387428	BDI	Burundi	1	CON_USD	Constant USD	9.9305	12.01374	4.22006	4.28481	4.75789	5.81919	8.13707	12.74322	14.53488	18.069	32.83916	29.51081	23.77771	22.226	18.58019	12.35631	13.96084	18.18021	2016	13.96084	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	112	28.04940161	53.54193075	BLR	Belarus	1	CON_USD	Constant USD						0.09376	0.0696	0.04221	0.83198	0.47001	1.80289	0.14441	0.24138	0.70938	1.10104	1.23838	4.71121	1.600278	2016	4.71121	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	116	104.922836	12.71163737	KHM	Cambodia	1	CON_USD	Constant USD	22.95657	35.65416	28.84654	38.39536	23.47332	21.6226	21.16349	27.21201	37.31009	27.67286	50.66668	58.46813	71.64488	76.74951	80.14081	86.55993	74.64871	77.948768	2016	74.64871	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	120	12.7419827	5.692387031	CMR	Cameroon	1	CON_USD	Constant USD	5.32427	7.20579	7.21512	7.11943	8.59053	4.87128	2.7457	4.03704	15.73139	6.11928	17.38075	33.60771	19.37144	59.96425	106.75328	94.77217	124.962	81.164628	2016	124.962	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	124	-101.6575058	57.72360191	CAN	Canada	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	CON_USD	Constant USD	0.88856	9.72742	5.3417	3.36927	8.16438	6.2468	5.4811	3.66262	8.60099	20.67151	11.56976	10.46041	13.37796	12.79637	8.46814	28.24878	23.92828	17.363906	2016	23.92828	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	140	20.93559492	7.003720791	CAF	Central African Republic	1	CON_USD	Constant USD	0.22223	0.30799	0.88885	0.23087	0.16729	0.3257	0.83663	1.68491	2.65052	8.9279	4.90547	7.76518	6.34866	6.38292	5.55265	4.28907	5.19474	5.553608	2016	5.19474	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	CON_USD	Constant USD	31.67797	109.27378	18.23423	35.86166	47.7408	84.83326	101.15165	80.3782	133.76517	104.67911	172.82841	161.3596	152.58702	123.63589	158.07889	144.33338	121.81225	140.089486	2016	121.81225	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	148	18.66618401	15.36279341	TCD	Chad	1	CON_USD	Constant USD	33.98368	3.87364	21.03655	21.84296	16.64257	19.17047	21.43058	19.14503	21.85248	26.03818	30.78466	24.38344	23.20629	19.52615	23.18499	36.41396	31.35459	26.737196	2016	31.35459	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	152	-71.23029019	-35.2652885	CHL	Chile	1	CON_USD	Constant USD	0.39014	5.20253	0.0772	1.44881	4.54151	17.35376	14.16251	19.47125	26.82127	13.04825	9.03033	59.69778	29.56224	7.26261	0.94975	14.41757	3.69242	11.176918	2016	3.69242	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	156	104.1403375	32.30955217	CHN	China	1	CON_USD	Constant USD	996.1589	789.96381	255.49589	258.04162	263.76901	529.68775	346.40333	369.41925	295.9374	348.41716	327.39757	255.33775	193.00721	207.61762	151.42731	197.28571	86.75778	167.219126	2016	86.75778	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	170	-73.07446751	3.888209046	COL	Colombia	1	CON_USD	Constant USD	0.21606	0.52093	1.5733	1.90606	1.05831	0.85758	2.24086	2.94626	3.5907	52.83443	1.97938	2.81716	90.94912	24.25291	12.33177	4.00881	3.30719	26.96996	2016	3.30719	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	174	43.34234565	-11.66121732	COM	Comoros	1	CON_USD	Constant USD		8.44072	1.7825	1.28113	0.64658	1.16539	1.25747	1.52299	1.14547	1.21244	0.68575	1.94905	2.56133	3.03926	6.54997	6.32408	5.66475	4.827878	2016	5.66475	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	175	45.14015057	-12.82217691	MYT	Mayotte	1	CON_USD	Constant USD	0.99553		0.11517	0.12358	0.00437	0.03447		1.69037	0.35996	1.69782	0.13126								2010	0.13126	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	178	15.22052612	-0.840544119	COG	Congo	1	CON_USD	Constant USD	0.64066			7.10216	2.77215	3.38891	1.87666	1.21439	1.63277	0.3712	1.88814	3.64466	2.923	8.38911	6.89158	3.93462	2.56835	4.941332	2016	2.56835	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	CON_USD	Constant USD	2.01486	1.65128	4.11307	4.95798	9.29356	22.04145	23.53235	25.82504	42.19491	62.79343	103.64867	103.78468	143.5571	190.20207	150.23479	143.80856	140.87925	153.736354	2016	140.87925	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	CON_USD	Constant USD	0.40123	3.1045	0.2162	0.22246	0.19937	0.10168	0.41491	0.32819	0.17835	1.75559	0.5093	1.29994	2.07451	2.49351	2.04938	4.1404	3.3337	2.8183	2016	3.3337	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	CON_USD	Constant USD	0.91011	140.71234	0.41231	0.20653	0.6517	1.94552	11.11546	23.57094	20.87996	58.15436	48.48585	12.64609	7.92234	13.73193	22.95946	44.15591	14.98428	20.750784	2016	14.98428	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	191	17.95874553	45.45172212	HRV	Croatia	1	CON_USD	Constant USD	0.38202	1.23734	0.0585	0.06371	0.00541	1.89669	7.81409	10.64593	21.74321	11.14735	9.26449								2010	9.26449	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	192	-79.54460144	22.10030366	CUB	Cuba	1	CON_USD	Constant USD	0.63964	1.78546	1.20823	2.29264	5.99517	3.91979	2.3717	2.68084	2.40743	3.20421	12.97568	10.33299	8.17439	12.37656	14.61882	12.34958	34.42501	16.388872	2016	34.42501	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	196	33.22285964	35.05659437	CYP	Cyprus	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	203	15.33151382	49.73913871	CZE	Czechia	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	204	2.339933594	9.65401646	BEN	Benin	1	CON_USD	Constant USD	33.74257	8.81145	10.84076	14.45212	40.43699	47.23896	36.74683	46.9587	54.811	57.04804	74.28391	43.24955	39.4273	51.41906	53.37329	21.25203	40.36054	41.166444	2016	40.36054	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	208	9.326571283	56.03829721	DNK	Denmark	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	212	-61.3493756	15.43391378	DMA	Dominica	1	CON_USD	Constant USD			1.21728	0.35153	1.07713	1.32413	1.29556	0.10342	0.71903	0.17273	0.09242	0.75426	3.64097	1.70785	0.64249	0.95086		1.7355425	2015	0.95086	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	CON_USD	Constant USD	51.28624	7.61001	6.0935	11.497	25.15736	11.95084	16.04524	3.83043	3.98692	4.76051	15.99663	18.74225	4.00379	22.63997	18.39294	26.9072	31.67852	20.724484	2016	31.67852	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	CON_USD	Constant USD	62.11838	36.9175	8.46565	20.71487	10.14385	10.11429	14.13778	20.85701	18.86791	13.52216	26.21627	21.50623	21.96552	19.52153	9.65316	10.64474	30.5128	18.45955	2016	30.5128	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	222	-88.86862995	13.73603564	SLV	El Salvador	1	CON_USD	Constant USD	3.16154	37.41491	12.52167	11.13386	8.12913	16.74503	9.84966	12.1584	11.75425	37.56667	25.86193	5.30461	2.92437	11.37125	6.78575	2.85392	5.03691	5.79444	2016	5.03691	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	CON_USD	Constant USD	0.08738	0.06574	6.57351	1.06066	2.9079	1.24738	2.85503	0.55603	0.0179	0.02455		0.01941			0.0104			0.0104	2014	0.0104	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	231	39.63505296	8.631223181	ETH	Ethiopia	1	CON_USD	Constant USD	10.32361	36.71714	23.77963	37.16664	33.77031	120.11865	129.64908	128.97251	134.44105	137.90979	120.40801	140.84788	180.5759	167.79117	205.194	196.25682	203.16481	190.59654	2016	203.16481	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	232	38.11074289	16.12894644	ERI	Eritrea	1	CON_USD	Constant USD	0.59466	6.46876	4.63236	1.157	1.50168	4.74458	7.32165	3.26006	7.50859	6.62026	6.85846	2.51223	2.70204	0.82186	0.83841	0.55453	0.93407	1.170182	2016	0.93407	Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	233	25.84093481	58.68487172	EST	Estonia	1	CON_USD	Constant USD																						
2018.Q2.G.01	DC_TOF_WASHL	Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2016 United States dollars)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	CON_USD	Constant USD																						
