"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"","","","543","Oceania (exc. Australia and New Zealand)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","ILO Trends Econometric Models, November 2017","","","","","","","","","","","","","","","","","","","2.69","2.83","2.9","2.97","3.11","3.15","3.21","3.28","3.44","3.56","3.48","3.44","3.39","3.31","3.37","3.24","3.2","3.26",2017.0,"3.26"
"VUT","167.0679779","-15.34445547","548","Vanuatu","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","Data reference period: November","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  National Population and Housing Census","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88","","","","","","","","",2009.0,"1.88"
"NZL","170.4755673","-43.98721568","554","New Zealand","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Repository: OECD | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: OECD | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: OECD | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: OECD | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: OECD | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: OECD | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: OECD | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: OECD | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: OECD | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","","","","","","","","","","","","","","","","","","","15.83","15.93","15.58","14.57","14.58","13.76","13.16","12.83","12.71","11.75","11.57","11.48","11.39","11.25","10.9","11.19","9.86","9.83",2017.0,"9.83"
"NIC","-85.03060315","12.84210839","558","Nicaragua","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Repository: KILM","Repository: KILM","Repository: NSO database | Age coverage - minimum age: 14 years old | Age coverage - maximum age: None","Repository: NSO database | Age coverage - minimum age: 14 years old | Age coverage - maximum age: None","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised","","","","","","","C","C","C","C","C","C","C","C","","CA","","CA","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Continua de Hogares","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Continua de Hogares","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Continua de Hogares","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Continua de Hogares","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Continua de Hogares","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Continua de Hogares","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Continua de Hogares","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Continua de Hogares","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Continua de Hogares","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida","","","","","","","","","","","","","","","","","","","","","","","","","13.28","12.91","14.53","13.84","14.41","13.72","13.1","11.54","","10.96","","11.51","","","",2014.0,"11.51"
"BEL","4.660976456","50.64104975","56","Belgium","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","","","","","","","","","","","","","","","","","","","18.75","18.32","18.3","17.76","17.45","17.17","16.77","16.54","15.98","14.84","14.55","14.22","13.15","13","12.8","12.95","12.44","12.38",2017.0,"12.38"
"NER","9.400167877","17.42143036","562","Niger","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","","","","","","","","","","","","","","","","","","CA","","","","","","","","","","","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête Nationale sur les Conditions de Vie de Ménages et l'Algriculture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.59","","","","","","",2011.0,"6.59"
"NGA","8.097363256","9.585789025","566","Nigeria","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","","","","","","","","","","","","","","","","","","CA","","","","","","","","","","","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  General Household Survey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88","","","","",2013.0,"7.88"
"NOR","11.47846389","61.34311134","578","Norway","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","","","","","","","","","","","","","","","","","","","13.01","12.64","12.68","12.47","11.55","11.6","11.54","11.45","10.37","9.94","9.46","9.4","9.25","8.79","8.7","8.61","8.26","8.05",2017.0,"8.05"
"PLW","134.5733878","7.502307591","585","Palau","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Data reference period: April | Age coverage - minimum age: 16 years old | Age coverage - maximum age: None","","","","","","","Age coverage - minimum age: 16 years old | Age coverage - maximum age: None","Age coverage - minimum age: 16 years old | Age coverage - maximum age: None","","","","","","","","","","C","","","","","","","C","C","","","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Population census","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Population census","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Population census","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.69","","","","","","","3.18","3.23","","","","","","","","","",2008.0,"3.23"
"PAK","68.80479684","29.36491634","586","Pakistan","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Data reference period: January | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old","","C","C","C","C","C","C","C","C","C","CA","CA","CA","","CA","CA","CA","C","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","","","","","","","","","","","","","","","","","","","","11.48","11.48","13.84","13.84","13.74","13.74","13.84","13.54","12.99","13.28","13.51","13.92","","14.32","14.33","15.52","15.33","",2016.0,"15.33"
