"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value"
"","","","1","World","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","414.073","622.53519","842.53684","1027.40491","1239.15173","1246.77138","1104.44059","1215.76376","1150.73976","1151.78142","1229.1312",2016.0,"1229.1312"
"MKD","21.7007909","41.60048068","807","The former Yugoslav Republic of Macedonia","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","0.9153","0.77281","1.03907","1.06","1.34956","1.37619","1.57205","3.21947","1.93959","1.71185","1.44124",2016.0,"1.44124"
"EGY","29.77468534","26.57438204","818","Egypt","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","0.97923","0.66915","5.44605","8.46859","7.5878","7.62118","9.65009","9.99757","15.47271","13.55471","14.26988",2016.0,"14.26988"
"TZA","34.80521182","-6.265332606","834","United Republic of Tanzania","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","1.04442","1.53521","2.19495","4.87478","3.18757","5.59176","4.80113","6.34376","5.05692","7.66608","4.84488",2016.0,"4.84488"
"BLZ","-88.70199554","17.19965901","84","Belize","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","","","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","","","0.03051","0.18184","0.10944","0.14699","0.25458","0.20352","0.29541","0.34797","0.04956",2016.0,"0.04956"
"BFA","-1.742843829","12.27491081","854","Burkina Faso","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","1.20839","0.9606","1.00486","2.17978","7.91484","0.4788","1.68026","1.98115","1.64567","1.31934","1.33927",2016.0,"1.33927"
"URY","-56.01387025","-32.8002838","858","Uruguay","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","0.14926","0.26733","1.66581","1.17706","0.52917","0.39218","0.69354","0.70936","0.51477","1.36405","0.36658",2016.0,"0.36658"
"UZB","63.11944558","41.77560518","860","Uzbekistan","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","3.07592","3.04461","3.64522","4.02087","3.77629","6.41307","5.15611","4.91757","5.19742","4.07351","3.62502",2016.0,"3.62502"
"VEN","-66.15642084","7.121324748","862","Venezuela (Bolivarian Republic of)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","0.10299","0.53787","1.81506","2.11348","1.19064","1.64702","1.62864","1.90105","1.52831","1.34867","0.95364",2016.0,"0.95364"
"WLF","-176.2034788","-13.28471201","876","Wallis and Futuna Islands","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","","","","","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","","","","","0.0005","0.04384","0.08729","0.10321","0.07006","0.07639","0.03184","",2015.0,"0.03184"
"WSM","-172.4430749","-13.61541469","882","Samoa","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.b","By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries","4.b.1","Volume of official development assistance flows for scholarships by sector and type of study","1","DC_TOF_SCHIPSL","Total official flows for scholarships, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","G","Global","CON_USD","Constant USD","UNIT","Units","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","","","","","","","","","","","","3.06961","2.43961","1.82711","4.68311","5.51996","6.00366","6.30537","6.96524","6.35551","5.94789","6.12601",2016.0,"6.12601"
